unique_key,created_date,agency,agency_name,complaint_type,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,descriptor,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,taxi_company_borough
58834473,2023-09-16T10:41:10.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10011,359 WEST   24 STREET,WEST   24 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   24 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T11:00:43.000,04 MANHATTAN,1007480005,MANHATTAN,984132,211367,ONLINE,Unspecified,MANHATTAN,40.74683016564044,-74.00042586048032,"{'latitude': '40.74683016564044', 'longitude': '-74.00042586048032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:00:39.000,Posted Parking Sign Violation,,,,,,,,
58831677,2023-09-16T10:41:00.000,DEP,Department of Environmental Protection,Noise,,10021,1299 3 AVENUE,3 AVENUE,E 74 ST,E 75 ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-23T10:49:00.000,08 MANHATTAN,1014290004,MANHATTAN,995495,220313,ONLINE,Unspecified,MANHATTAN,40.771377494299266,-73.9594019793803,"{'latitude': '40.771377494299266', 'longitude': '-73.9594019793803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T10:49:00.000,Noise: Construction Before/After Hours (NM1),N/A,,,,,,,
58830309,2023-09-16T10:41:00.000,DEP,Department of Environmental Protection,Water System,,10065,,,,,1 AVENUE,EAST 60 STREET,INTERSECTION,MANHATTAN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-16T12:45:00.000,08 MANHATTAN,,MANHATTAN,994910,216251,PHONE,Unspecified,MANHATTAN,40.760229080833305,-73.96152045691676,"{'latitude': '40.760229080833305', 'longitude': '-73.96152045691676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:45:00.000,Hydrant Leaking (WC1),,,,,,,,
58826578,2023-09-16T10:40:59.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11368,108-30 42 AVENUE,42 AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,42 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T11:45:17.000,04 QUEENS,4019980008,QUEENS,1023708,212366,ONLINE,Unspecified,QUEENS,40.749484135111494,-73.8575908502632,"{'latitude': '40.749484135111494', 'longitude': '-73.8575908502632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:45:12.000,No Access,,,,,,,,
58830531,2023-09-16T10:40:37.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11432,180-07 TUDOR ROAD,TUDOR ROAD,EDGERTON ROAD,TRYON PLACE,EDGERTON ROAD,TRYON PLACE,ADDRESS,JAMAICA,TUDOR ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T13:25:13.000,08 QUEENS,4072360073,QUEENS,1042983,202117,PHONE,Unspecified,QUEENS,40.721246223962304,-73.7881145219351,"{'latitude': '40.721246223962304', 'longitude': '-73.7881145219351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T13:25:07.000,Partial Access,,,,,,,,
58835879,2023-09-16T10:39:49.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11212,557 AMBOY STREET,AMBOY STREET,LOTT AVENUE,HEGEMAN AVENUE,LOTT AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,AMBOY STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T11:55:26.000,16 BROOKLYN,3036220016,BROOKLYN,1008873,178445,MOBILE,Unspecified,BROOKLYN,40.656432763205736,-73.91125631062026,"{'latitude': '40.656432763205736', 'longitude': '-73.91125631062026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:55:20.000,Partial Access,,,,,,,,
58827211,2023-09-16T10:39:38.000,HPD,Department of Housing Preservation and Development,WATER LEAK,RESIDENTIAL BUILDING,10468,3128 VILLA AVENUE,VILLA AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,07 BRONX,2033110010,BRONX,1015365,258150,ONLINE,Unspecified,BRONX,40.87518162825678,-73.88748956928698,"{'latitude': '40.87518162825678', 'longitude': '-73.88748956928698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T07:36:57.000,HEAVY FLOW,,,,,,,,
58831754,2023-09-16T10:39:32.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11361,45-38 215 PLACE,215 PLACE,NORTHERN BOULEVARD,46 AVENUE,NORTHERN BOULEVARD,46 AVENUE,ADDRESS,BAYSIDE,215 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T12:25:11.000,11 QUEENS,4073340024,QUEENS,1048987,216112,PHONE,Unspecified,QUEENS,40.759616983667236,-73.76631987211626,"{'latitude': '40.759616983667236', 'longitude': '-73.76631987211626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:25:08.000,Blocked Hydrant,,,,,,,,
58835493,2023-09-16T10:39:27.000,DSNY,Department of Sanitation,Missed Collection,Street,11379,79-08 METROPOLITAN AVENUE,METROPOLITAN AVENUE,79 STREET,79 PLACE,79 STREET,79 PLACE,ADDRESS,MIDDLE VILLAGE,METROPOLITAN AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-16T12:21:20.000,05 QUEENS,4037800013,QUEENS,1019361,199153,ONLINE,Unspecified,QUEENS,40.71323605626114,-73.87334867422268,"{'latitude': '40.71323605626114', 'longitude': '-73.87334867422268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-19T11:39:08.000,Trash,,,,,,,,
58827548,2023-09-16T10:39:00.000,DSNY,Department of Sanitation,Missed Collection,Street,10304,157 FOUR CORNERS ROAD,FOUR CORNERS ROAD,ROMER ROAD,NORTHENTRY ROAD,ROMER ROAD,NORTHENTRY ROAD,ADDRESS,STATEN ISLAND,FOUR CORNERS ROAD,Closed,The Department of Sanitation collected the requested items.,2023-09-18T12:35:29.000,02 STATEN ISLAND,5008710118,STATEN ISLAND,954779,154418,ONLINE,Unspecified,STATEN ISLAND,40.59046891767356,-74.10611143958057,"{'latitude': '40.59046891767356', 'longitude': '-74.10611143958057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T08:15:55.000,Trash,,,,,,,,
58826639,2023-09-16T10:39:00.000,DOT,Department of Transportation,Traffic Signal Condition,,10029,,,,,2 AVENUE,EAST 103 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T11:35:00.000,11 MANHATTAN,,MANHATTAN,999796,226622,UNKNOWN,Unspecified,MANHATTAN,40.78868750925489,-73.9438594093785,"{'latitude': '40.78868750925489', 'longitude': '-73.9438594093785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:35:00.000,Controller Cabinet,N/A,,,,,,,
58832177,2023-09-16T10:38:52.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,11004,80-03 256 STREET,256 STREET,80 AVENUE,81 AVENUE,80 AVENUE,81 AVENUE,ADDRESS,GLEN OAKS,256 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T18:28:40.000,13 QUEENS,4087120031,QUEENS,1063333,210384,ONLINE,Unspecified,QUEENS,40.743778475244255,-73.71460303975455,"{'latitude': '40.743778475244255', 'longitude': '-73.71460303975455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T18:28:35.000,Loud Music/Party,,,,,,,,
58834027,2023-09-16T10:38:37.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Park,10028,1000 5 AVENUE,5 AVENUE,EAST   81 STREET,EAST   82 STREET,EAST   81 STREET,EAST   82 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,"NYC Parks couldnât respond to your complaint because they didn't have enough information about the condition or location.  If the problem still exists and you would like to pursue this complaint, please submit a new Service Request with a more detailed description of the condition and/or location.",2023-09-20T09:12:37.000,64 MANHATTAN,1011110001,MANHATTAN,994623,222956,ONLINE,Unspecified,MANHATTAN,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T09:12:34.000,Rodent Sighting,,,,,,,,
58826427,2023-09-16T10:38:29.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10463,3125 TIBBETT AVENUE,TIBBETT AVENUE,WEST  231 STREET,WEST  232 STREET,WEST  231 STREET,WEST  232 STREET,ADDRESS,BRONX,TIBBETT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T18:11:44.000,08 BRONX,2057140164,BRONX,1009679,260334,ONLINE,Unspecified,BRONX,40.8811942419799,-73.90804158053791,"{'latitude': '40.8811942419799', 'longitude': '-73.90804158053791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T18:11:40.000,Blocked Hydrant,,,,,,,,
58830140,2023-09-16T10:38:18.000,DSNY,Department of Sanitation,Missed Collection,Street,11103,41-11 30 AVENUE,30 AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,ADDRESS,ASTORIA,30 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T15:51:08.000,01 QUEENS,4006640043,QUEENS,1008071,217430,ONLINE,Unspecified,QUEENS,40.76343946732441,-73.91400886530216,"{'latitude': '40.76343946732441', 'longitude': '-73.91400886530216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-19T11:31:23.000,Trash,,,,,,,,
58831532,2023-09-16T10:38:06.000,DSNY,Department of Sanitation,Missed Collection,Street,10301,185 BENZIGER AVENUE,BENZIGER AVENUE,WESTERVELT AVENUE,BISMARK AVENUE,WESTERVELT AVENUE,BISMARK AVENUE,ADDRESS,STATEN ISLAND,BENZIGER AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-18T10:50:47.000,01 STATEN ISLAND,5000390084,STATEN ISLAND,960844,172313,PHONE,Unspecified,STATEN ISLAND,40.63960505909387,-74.08433622808548,"{'latitude': '40.63960505909387', 'longitude': '-74.08433622808548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:24:37.000,Trash,,,,,,,,
58836515,2023-09-16T10:37:59.000,DPR,Department of Parks and Recreation,New Tree Request,Street,11211,38 ROEBLING STREET,ROEBLING STREET,NORTH   10 STREET,NORTH    9 STREET,NORTH   10 STREET,NORTH    9 STREET,ADDRESS,BROOKLYN,ROEBLING STREET,In Progress,,,01 BROOKLYN,,BROOKLYN,997077,200727,ONLINE,Unspecified,BROOKLYN,40.717616679514165,-73.9537278106418,"{'latitude': '40.717616679514165', 'longitude': '-73.9537278106418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,For One Address,,,,,,,,
58830193,2023-09-16T10:37:55.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10452,131 WEST  169 STREET,WEST  169 STREET,NELSON AVENUE,PLIMPTON AVENUE,NELSON AVENUE,PLIMPTON AVENUE,ADDRESS,BRONX,WEST  169 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T22:49:38.000,04 BRONX,2025210079,BRONX,1005171,245329,MOBILE,Unspecified,BRONX,40.84002188727274,-73.92439060446769,"{'latitude': '40.84002188727274', 'longitude': '-73.92439060446769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T22:49:34.000,Blocked Crosswalk,,,,,,,,
58830201,2023-09-16T10:37:47.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11205,654 MYRTLE AVENUE,MYRTLE AVENUE,FRANKLIN AVENUE,SKILLMAN STREET,FRANKLIN AVENUE,SKILLMAN STREET,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T11:06:14.000,03 BROOKLYN,3019130022,BROOKLYN,995972,192263,MOBILE,Unspecified,BROOKLYN,40.69438653130726,-73.95772872715065,"{'latitude': '40.69438653130726', 'longitude': '-73.95772872715065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:06:10.000,Paper License Plates,,,,,,,,
58829840,2023-09-16T10:37:44.000,NYPD,New York City Police Department,Abandoned Vehicle,Street/Sidewalk,11417,96-19 LINDEN BOULEVARD,LINDEN BOULEVARD,96 PLACE,97 STREET,96 PLACE,97 STREET,ADDRESS,OZONE PARK,LINDEN BOULEVARD,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-16T10:43:19.000,10 QUEENS,4114970168,QUEENS,1028699,184864,MOBILE,Unspecified,QUEENS,40.673974139095854,-73.83975928009033,"{'latitude': '40.673974139095854', 'longitude': '-73.83975928009033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:43:15.000,With License Plate,,,,,,,,
58827669,2023-09-16T10:37:37.000,DSNY,Department of Sanitation,Litter Basket Request,Street,10302,406 PORT RICHMOND AVENUE,PORT RICHMOND AVENUE,CLINTON PLACE,BLACKFORD AVENUE,CLINTON PLACE,BLACKFORD AVENUE,ADDRESS,STATEN ISLAND,PORT RICHMOND AVENUE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-16T11:50:59.000,01 STATEN ISLAND,5010940042,STATEN ISLAND,945970,169577,ONLINE,Unspecified,STATEN ISLAND,40.63204353540847,-74.13791446014427,"{'latitude': '40.63204353540847', 'longitude': '-74.13791446014427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:50:59.000,Replacement Basket,,,,,,,,
58831530,2023-09-16T10:37:35.000,DSNY,Department of Sanitation,Missed Collection,Street,10304,163 FOUR CORNERS ROAD,FOUR CORNERS ROAD,ROMER ROAD,NORTHENTRY ROAD,ROMER ROAD,NORTHENTRY ROAD,ADDRESS,STATEN ISLAND,FOUR CORNERS ROAD,Closed,The Department of Sanitation collected the requested items.,2023-09-18T12:31:49.000,02 STATEN ISLAND,5008710111,STATEN ISLAND,954751,154414,ONLINE,Unspecified,STATEN ISLAND,40.59045784533978,-74.10621223706809,"{'latitude': '40.59045784533978', 'longitude': '-74.10621223706809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T08:14:41.000,Trash,,,,,,,,
58827127,2023-09-16T10:37:21.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Residential Building/House,10022,520 PARK AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,PARK AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T11:13:21.000,08 MANHATTAN,1013757504,MANHATTAN,992549,217603,ONLINE,Unspecified,MANHATTAN,40.76394250438831,-73.97004132000774,"{'latitude': '40.76394250438831', 'longitude': '-73.97004132000774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:13:18.000,Other (complaint details),,,,,,,,
58826503,2023-09-16T10:37:14.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11224,3116 CROPSEY AVENUE,CROPSEY AVENUE,HART PLACE,NEPTUNE AVENUE,HART PLACE,NEPTUNE AVENUE,ADDRESS,BROOKLYN,CROPSEY AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T10:42:11.000,13 BROOKLYN,3069940093,BROOKLYN,988294,150405,MOBILE,Unspecified,BROOKLYN,40.57950210216015,-73.98544182084909,"{'latitude': '40.57950210216015', 'longitude': '-73.98544182084909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:42:06.000,Posted Parking Sign Violation,,,,,,,,
58836379,2023-09-16T10:37:11.000,HPD,Department of Housing Preservation and Development,GENERAL,RESIDENTIAL BUILDING,10467,3435 OLINVILLE AVENUE,OLINVILLE AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-22T00:00:00.000,12 BRONX,2046270029,BRONX,1020724,258615,ONLINE,Unspecified,BRONX,40.876437389391874,-73.86810916351783,"{'latitude': '40.876437389391874', 'longitude': '-73.86810916351783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T16:10:24.000,COOKING GAS,,,,,,,,
58831415,2023-09-16T10:36:33.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Street,10028,1290 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   86 STREET,EAST   87 STREET,EAST   86 STREET,EAST   87 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-09-20T10:25:32.000,08 MANHATTAN,1015160013,MANHATTAN,996664,223482,ONLINE,Unspecified,MANHATTAN,40.780074001208625,-73.95517566437303,"{'latitude': '40.780074001208625', 'longitude': '-73.95517566437303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T10:25:28.000,Driver Complaint - Passenger,,,,,,,"1290 LEXINGTON AVENUE, MANHATTAN (NEW YORK), NY, 10028",
58835800,2023-09-16T10:36:29.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11226,10 EAST   19 STREET,EAST   19 STREET,CHURCH AVENUE,DEAD END,CHURCH AVENUE,DEAD END,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T11:31:34.000,14 BROOKLYN,3050990010,BROOKLYN,994768,175897,PHONE,Unspecified,BROOKLYN,40.64946704735383,-73.96209606698191,"{'latitude': '40.64946704735383', 'longitude': '-73.96209606698191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:31:29.000,Double Parked Blocking Vehicle,,,,,,,,
