unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_company_borough
58847015,2023-09-18T12:09:53.000,2023-09-25T11:34:26.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10462,2125 CRUGER AVENUE,CRUGER AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,11 BRONX,2042870040,BRONX,1021121,250463,PHONE,Unspecified,BRONX,40.85406099798549,-73.86671845570947,"{'latitude': '40.85406099798549', 'longitude': '-73.86671845570947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58853777,2023-09-18T12:09:49.000,2023-11-01T16:17:37.000,DOT,Department of Transportation,Highway Condition,Graffiti - Highway,Highway,,,,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-11-01T16:17:42.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,BQE/Gowanus Expwy,Metropolitan Ave Williamsburg Bridge Manhattan (Exit 32),,,,East/Queens Bound,Ramp,
58846041,2023-09-18T12:09:44.000,2023-10-06T12:48:50.000,DOT,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,Street,10023,COLUMBUS AVENUE,COLUMBUS AVENUE,BLOCKFACE,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-06T12:48:53.000,Unspecified MANHATTAN,,MANHATTAN,990537,223321,PHONE,Unspecified,MANHATTAN,40.779638580590124,-73.97729911824088,"{'latitude': '40.779638580590124', 'longitude': '-73.97729911824088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   75 STREET,WEST   76 STREET,WEST   75 STREET,WEST   76 STREET,,,,,,,,,
58846200,2023-09-18T12:09:39.000,2023-10-03T15:07:17.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11691,20-55 SEAGIRT BOULEVARD,SEAGIRT BOULEVARD,ADDRESS,FAR ROCKAWAY,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-03T15:07:20.000,14 QUEENS,4158150220,QUEENS,1051878,156230,ONLINE,Unspecified,QUEENS,40.59523347500352,-73.75648522378387,"{'latitude': '40.59523347500352', 'longitude': '-73.75648522378387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CREST ROAD,FERNSIDE PLACE,CREST ROAD,FERNSIDE PLACE,SEAGIRT BOULEVARD,,,,,,,,
58851813,2023-09-18T12:09:20.000,2023-09-18T14:54:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,41-51 150 STREET,150 STREET,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T14:54:07.000,07 QUEENS,4050590010,QUEENS,1035943,216767,MOBILE,Unspecified,QUEENS,40.761500673291984,-73.81339939623913,"{'latitude': '40.761500673291984', 'longitude': '-73.81339939623913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,150 STREET,,,,,,,,
58847191,2023-09-18T12:09:16.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11207,1220 DECATUR STREET,DECATUR STREET,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,04 BROOKLYN,3034350023,BROOKLYN,1010033,190414,PHONE,Unspecified,BROOKLYN,40.68928166158231,-73.90702977738046,"{'latitude': '40.68928166158231', 'longitude': '-73.90702977738046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58848427,2023-09-18T12:09:13.000,2023-10-01T14:15:51.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10454,619 EAST  141 STREET,EAST  141 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,01 BRONX,2025540005,BRONX,1008043,233628,PHONE,Unspecified,BRONX,40.807898707008086,-73.91405257042624,"{'latitude': '40.807898707008086', 'longitude': '-73.91405257042624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58847139,2023-09-18T12:09:13.000,2023-09-23T13:35:38.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11237,319 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-23T00:00:00.000,04 BROOKLYN,3032360006,BROOKLYN,1005636,194821,PHONE,Unspecified,BROOKLYN,40.701389566073416,-73.92287079970075,"{'latitude': '40.701389566073416', 'longitude': '-73.92287079970075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58845940,2023-09-18T12:09:07.000,2023-09-22T14:26:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11207,81 DE SALES PLACE,DE SALES PLACE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,04 BROOKLYN,3034690036,BROOKLYN,1010811,187987,PHONE,Unspecified,BROOKLYN,40.68261780527222,-73.90423397797554,"{'latitude': '40.68261780527222', 'longitude': '-73.90423397797554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58845756,2023-09-18T12:09:07.000,2023-10-16T07:59:41.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10462,2035 NEWBOLD AVENUE,NEWBOLD AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,09 BRONX,2038057502,BRONX,1024043,242693,PHONE,Unspecified,BRONX,40.832721965213814,-73.85620211541007,"{'latitude': '40.832721965213814', 'longitude': '-73.85620211541007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58850604,2023-09-18T12:09:04.000,2023-09-18T17:45:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11379,77-31 66 DRIVE,66 DRIVE,ADDRESS,MIDDLE VILLAGE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-18T17:45:11.000,05 QUEENS,4030640025,QUEENS,1018534,199385,PHONE,Unspecified,QUEENS,40.71387608356867,-73.87633061784861,"{'latitude': '40.71387608356867', 'longitude': '-73.87633061784861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAY STREET,78 STREET,GRAY STREET,78 STREET,66 DRIVE,,,,,,,,
58854170,2023-09-18T12:09:02.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10009,106 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,03 MANHATTAN,1004020036,MANHATTAN,989426,203389,UNKNOWN,Unspecified,MANHATTAN,40.72493101156515,-73.98132602092835,"{'latitude': '40.72493101156515', 'longitude': '-73.98132602092835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-11-14T07:29:10.000,,,
58847523,2023-09-18T12:09:00.000,2023-09-18T14:07:27.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11211,161 NORTH    4 STREET,NORTH    4 STREET,ADDRESS,BROOKLYN,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T14:07:35.000,01 BROOKLYN,3023447501,BROOKLYN,995686,200031,PHONE,Unspecified,BROOKLYN,40.71570823396458,-73.95874689321424,"{'latitude': '40.71570823396458', 'longitude': '-73.95874689321424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,DRIGGS AVENUE,BEDFORD AVENUE,DRIGGS AVENUE,NORTH    4 STREET,,,,,,,,
58851119,2023-09-18T12:08:56.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11358,27-42 167 STREET,167 STREET,ADDRESS,FLUSHING,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-19T09:40:49.000,07 QUEENS,4049180024,QUEENS,1040267,220413,PHONE,Unspecified,QUEENS,40.77148163329735,-73.79776035426941,"{'latitude': '40.77148163329735', 'longitude': '-73.79776035426941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27 AVENUE,29 AVENUE,27 AVENUE,29 AVENUE,167 STREET,,,,,,,,
58853215,2023-09-18T12:08:46.000,2023-09-18T12:43:18.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,10459,981 EAST  167 STREET,EAST  167 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T12:43:23.000,03 BRONX,2027520002,BRONX,1014480,240521,ONLINE,Unspecified,BRONX,40.82679836218634,-73.89076917451284,"{'latitude': '40.82679836218634', 'longitude': '-73.89076917451284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOE AVENUE,VYSE AVENUE,HOE AVENUE,VYSE AVENUE,EAST  167 STREET,,,,,,,,
58851625,2023-09-18T12:08:40.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10009,96 B AVENUE,B AVENUE,ADDRESS,NEW YORK,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,03 MANHATTAN,1004020042,MANHATTAN,989368,203283,UNKNOWN,Unspecified,MANHATTAN,40.72464010104033,-73.98153535400428,"{'latitude': '40.72464010104033', 'longitude': '-73.98153535400428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-11-14T07:29:10.000,,,
58852530,2023-09-18T12:08:10.000,2023-10-04T11:06:13.000,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,Sidewalk,11201,347 HENRY STREET,HENRY STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-04T11:06:16.000,06 BROOKLYN,3002917501,BROOKLYN,985157,190555,ONLINE,Unspecified,BROOKLYN,40.6897061822586,-73.99672945301278,"{'latitude': '40.6897061822586', 'longitude': '-73.99672945301278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PACIFIC STREET,AMITY STREET,PACIFIC STREET,AMITY STREET,HENRY STREET,,,,,,,,
58853931,2023-09-18T12:08:01.000,2023-10-11T12:52:20.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10014,272 6 AVENUE,6 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T11:28:36.000,02 MANHATTAN,1005260018,MANHATTAN,983613,205032,MOBILE,Unspecified,MANHATTAN,40.729442137779124,-74.00229832493149,"{'latitude': '40.729442137779124', 'longitude': '-74.00229832493149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD STREET,BLEECKER STREET,BEDFORD STREET,BLEECKER STREET,AVENUE OF THE AMERICAS,,,,,,,,
58847743,2023-09-18T12:08:00.000,2023-09-19T11:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11232,413 40 STREET,40 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-19T11:15:00.000,07 BROOKLYN,3007090068,BROOKLYN,982541,176717,ONLINE,Unspecified,BROOKLYN,40.65172385031228,-74.00615896660838,"{'latitude': '40.65172385031228', 'longitude': '-74.00615896660838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVE,5 AVE,,,,,,,N/A,,,,
58853083,2023-09-18T12:07:31.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,,10009,98 AVENUE A,AVENUE A,ADDRESS,NEW YORK,Open,The graffiti has been reported. The property owner will be notified that the City will remove the graffiti after 35 days unless the property owner requests to keep the graffiti or remove it himself or herself.,2023-09-18T12:07:31.000,03 MANHATTAN,1004027503,MANHATTAN,988733,203646,UNKNOWN,Unspecified,MANHATTAN,40.72563679249104,-73.98382605590781,"{'latitude': '40.72563679249104', 'longitude': '-73.98382605590781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,
58848701,2023-09-18T12:07:20.000,2023-09-26T15:08:33.000,DOT,Department of Transportation,DEP Street Condition,Depression,Street,11420,LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,INTERSECTION,,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-09-26T15:08:39.000,10 QUEENS,,QUEENS,1034038,186614,UNKNOWN,Unspecified,QUEENS,40.678749067245,-73.8204990590482,"{'latitude': '40.678749067245', 'longitude': '-73.8204990590482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEFFERTS BOULEVARD,LINDEN BOULEVARD,LEFFERTS BOULEVARD,LINDEN BOULEVARD,,,,,,,,,
58852908,2023-09-18T12:07:13.000,2023-10-10T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10009,96 AVENUE A,AVENUE A,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-10-11T06:21:06.000,03 MANHATTAN,1004020001,MANHATTAN,988725,203631,UNKNOWN,Unspecified,MANHATTAN,40.72559562518693,-73.98385492859688,"{'latitude': '40.72559562518693', 'longitude': '-73.98385492859688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-10-18T12:07:13.000,,,
58849805,2023-09-18T12:07:13.000,2023-10-16T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10029,111 EAST  100 STREET,EAST  100 STREET,ADDRESS,NEW YORK,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-16T00:00:00.000,11 MANHATTAN,1016280006,MANHATTAN,998065,226692,UNKNOWN,Unspecified,MANHATTAN,40.78888251589769,-73.95011034864612,"{'latitude': '40.78888251589769', 'longitude': '-73.95011034864612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58851371,2023-09-18T12:06:38.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-23T08:04:06.000,Unspecified MANHATTAN,,MANHATTAN,988610,209997,MOBILE,Unspecified,MANHATTAN,40.74306878462515,-73.98426570442209,"{'latitude': '40.74306878462515', 'longitude': '-73.98426570442209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,6,Platform,,,,6 Downtown,,
58850803,2023-09-18T12:06:31.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11211,601 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,01 BROOKLYN,3027570034,BROOKLYN,998434,199455,PHONE,Unspecified,BROOKLYN,40.714123273012646,-73.9488352427146,"{'latitude': '40.714123273012646', 'longitude': '-73.9488352427146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58847361,2023-09-18T12:06:30.000,2023-11-14T11:46:07.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10021,35 EAST   76 STREET,EAST   76 STREET,ADDRESS,NEW YORK,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-14T11:46:08.000,08 MANHATTAN,1013910021,MANHATTAN,994419,221365,ONLINE,Unspecified,MANHATTAN,40.77426626219583,-73.96328508867246,"{'latitude': '40.77426626219583', 'longitude': '-73.96328508867246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,EAST   76 STREET,,,"35 EAST   76 STREET, MANHATTAN (NEW YORK), NY, 10021",,,,,
