unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,road_ramp,bridge_highway_segment,facility_type,bridge_highway_direction,due_date
58904830,2023-09-23T13:53:09.000,2023-09-23T15:32:48.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11229,AVENUE S,AVENUE S,AVENUE S,BROWN STREET,AVENUE S,BROWN STREET,INTERSECTION,,,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-23T15:32:51.000,15 BROOKLYN,,BROOKLYN,1000677,159804,ONLINE,Unspecified,BROOKLYN,40.60528616838984,-73.94084085434619,"{'latitude': '40.60528616838984', 'longitude': '-73.94084085434619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905315,2023-09-23T13:53:02.000,2023-09-23T14:04:46.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T14:04:48.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58908346,2023-09-23T13:53:00.000,2023-09-23T17:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11212,9025 KINGS HIGHWAY,KINGS HIGHWAY,REMSEN AVE,E 91 ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-23T17:50:00.000,17 BROOKLYN,3046650026,BROOKLYN,1005958,178029,PHONE,Unspecified,BROOKLYN,40.65529856069255,-73.92176358755785,"{'latitude': '40.65529856069255', 'longitude': '-73.92176358755785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904929,2023-09-23T13:52:57.000,2023-09-23T14:23:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,72-45 51 DRIVE,51 DRIVE,72 PLACE,74 STREET,72 PLACE,74 STREET,ADDRESS,WOODSIDE,51 DRIVE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T14:23:53.000,02 QUEENS,4024650136,QUEENS,1014657,207165,PHONE,Unspecified,QUEENS,40.73524445354143,-73.89028058077979,"{'latitude': '40.73524445354143', 'longitude': '-73.89028058077979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905399,2023-09-23T13:52:52.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10025,300 WEST  105 STREET,WEST  105 STREET,,,,,ADDRESS,NEW YORK,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,07 MANHATTAN,1018910026,MANHATTAN,992754,231122,UNKNOWN,Unspecified,MANHATTAN,40.801048371569046,-73.96928417511369,"{'latitude': '40.801048371569046', 'longitude': '-73.96928417511369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,2023-11-14T07:42:06.000
58905559,2023-09-23T13:52:33.000,2023-09-23T13:58:13.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11101,10-59 50 AVENUE,50 AVENUE,JACKSON AVENUE,11 STREET,JACKSON AVENUE,11 STREET,ADDRESS,LONG ISLAND CITY,50 AVENUE,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-23T13:58:13.000,02 QUEENS,4000430004,QUEENS,997535,209733,MOBILE,Unspecified,QUEENS,40.74233526683877,-73.95205783836788,"{'latitude': '40.74233526683877', 'longitude': '-73.95205783836788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905300,2023-09-23T13:52:27.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10025,225 WEST  105 STREET,WEST  105 STREET,,,,,ADDRESS,NEW YORK,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,07 MANHATTAN,1018770022,MANHATTAN,993371,230787,UNKNOWN,Unspecified,MANHATTAN,40.800128272829305,-73.96705607158621,"{'latitude': '40.800128272829305', 'longitude': '-73.96705607158621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,2023-11-14T07:42:06.000
58905545,2023-09-23T13:52:12.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Worker Activity,Mobile Food Vendor,10151,745 5 AVENUE,5 AVENUE,EAST   57 STREET,EAST   58 STREET,EAST   57 STREET,EAST   58 STREET,ADDRESS,NEW YORK,5 AVENUE,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-25T09:54:11.000,05 MANHATTAN,1012930069,MANHATTAN,991537,217378,MOBILE,Unspecified,MANHATTAN,40.76332582947217,-73.97369479710342,"{'latitude': '40.76332582947217', 'longitude': '-73.97369479710342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905200,2023-09-23T13:52:01.000,2023-09-27T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10025,2640 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The City has removed the graffiti from this property.,2023-09-28T05:28:34.000,07 MANHATTAN,1018720019,MANHATTAN,992611,229774,UNKNOWN,Unspecified,MANHATTAN,40.79734861586725,-73.96980235905609,"{'latitude': '40.79734861586725', 'longitude': '-73.96980235905609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,2023-10-23T13:52:01.000
58906766,2023-09-23T13:52:00.000,2023-10-06T08:35:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,11238,UNDERHILL AVENUE,UNDERHILL AVENUE,BERGEN STREET,DEAN STREET,UNDERHILL AVENUE,BERGEN STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-06T08:35:00.000,08 BROOKLYN,,BROOKLYN,993863,186590,UNKNOWN,Unspecified,BROOKLYN,40.67881798898779,-73.96534218755346,"{'latitude': '40.67881798898779', 'longitude': '-73.96534218755346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904845,2023-09-23T13:51:53.000,2023-09-23T14:12:51.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10013,16 VESTRY STREET,VESTRY STREET,VARICK STREET,HUDSON STREET,VARICK STREET,HUDSON STREET,ADDRESS,NEW YORK,VESTRY STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T14:12:55.000,01 MANHATTAN,1002210035,MANHATTAN,982167,202532,PHONE,Unspecified,MANHATTAN,40.72258002326325,-74.00751478477288,"{'latitude': '40.72258002326325', 'longitude': '-74.00751478477288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904995,2023-09-23T13:51:47.000,2023-09-23T14:22:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,955 RUTLAND ROAD,RUTLAND ROAD,EAST   91 STREET,EAST   92 STREET,EAST   91 STREET,EAST   92 STREET,ADDRESS,BROOKLYN,RUTLAND ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T14:22:13.000,17 BROOKLYN,3045940064,BROOKLYN,1004272,180377,ONLINE,Unspecified,BROOKLYN,40.66174727511944,-73.9278330176624,"{'latitude': '40.66174727511944', 'longitude': '-73.9278330176624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905119,2023-09-23T13:51:37.000,2023-09-23T14:35:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10024,315 WEST   82 STREET,WEST   82 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST   82 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T14:36:04.000,07 MANHATTAN,1012450012,MANHATTAN,989758,225806,PHONE,Unspecified,MANHATTAN,40.78645976469306,-73.98010986696112,"{'latitude': '40.78645976469306', 'longitude': '-73.98010986696112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905472,2023-09-23T13:51:08.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10025,201 WEST   98 STREET,WEST   98 STREET,,,,,ADDRESS,NEW YORK,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,07 MANHATTAN,1018700029,MANHATTAN,992665,229083,UNKNOWN,Unspecified,MANHATTAN,40.795451957322555,-73.96960819175119,"{'latitude': '40.795451957322555', 'longitude': '-73.96960819175119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,2023-11-14T07:42:06.000
58905453,2023-09-23T13:51:06.000,2023-09-23T13:57:54.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11237,101 WYCKOFF AVENUE,WYCKOFF AVENUE,HART STREET,DEKALB AVENUE,HART STREET,DEKALB AVENUE,ADDRESS,BROOKLYN,WYCKOFF AVENUE,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-23T13:57:54.000,04 BROOKLYN,3032387501,BROOKLYN,1006475,196028,MOBILE,Unspecified,BROOKLYN,40.70470042890971,-73.91984094121717,"{'latitude': '40.70470042890971', 'longitude': '-73.91984094121717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905530,2023-09-23T13:51:01.000,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Tattoo Artist Unlicensed,Tattoo Parlor,10301,224 BAY STREET,BAY STREET,VICTORY BLVD FOOTBRIDGE,MINTHORNE STREET,VICTORY BLVD FOOTBRIDGE,MINTHORNE STREET,ADDRESS,STATEN ISLAND,BAY STREET,In Progress,The Department of Health and Mental Hygiene will investigate the complaint. Please visit 311 Online at www.nyc.gov/311 or call 311 in 30 days for an updated status of your complaint.,2023-09-25T09:54:34.000,01 STATEN ISLAND,5004980072,STATEN ISLAND,963092,171228,ONLINE,Unspecified,STATEN ISLAND,40.63663262214353,-74.07623286256404,"{'latitude': '40.63663262214353', 'longitude': '-74.07623286256404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905384,2023-09-23T13:50:51.000,2023-09-26T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10025,301 WEST   96 STREET,WEST   96 STREET,,,,,ADDRESS,NEW YORK,,Closed,The City has removed the graffiti from this property.,2023-09-27T08:33:25.000,07 MANHATTAN,1018870015,MANHATTAN,991594,229055,UNKNOWN,Unspecified,MANHATTAN,40.79537605990771,-73.97347627044005,"{'latitude': '40.79537605990771', 'longitude': '-73.97347627044005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,2023-10-23T13:50:51.000
58905205,2023-09-23T13:50:45.000,2023-09-23T14:30:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T14:30:59.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904864,2023-09-23T13:50:26.000,2023-09-23T14:17:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,253 WILSON AVENUE,WILSON AVENUE,HIMROD STREET,HARMAN STREET,HIMROD STREET,HARMAN STREET,ADDRESS,BROOKLYN,WILSON AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T14:17:38.000,04 BROOKLYN,3032770002,BROOKLYN,1006160,193594,ONLINE,Unspecified,BROOKLYN,40.69802045713417,-73.92098497188098,"{'latitude': '40.69802045713417', 'longitude': '-73.92098497188098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905357,2023-09-23T13:50:19.000,2023-09-23T16:06:26.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11237,101 WYCKOFF AVENUE,WYCKOFF AVENUE,HART STREET,DEKALB AVENUE,HART STREET,DEKALB AVENUE,ADDRESS,BROOKLYN,WYCKOFF AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-23T16:06:30.000,04 BROOKLYN,3032387501,BROOKLYN,1006475,196028,MOBILE,Unspecified,BROOKLYN,40.70470042890971,-73.91984094121717,"{'latitude': '40.70470042890971', 'longitude': '-73.91984094121717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905011,2023-09-23T13:50:16.000,2023-09-27T13:30:17.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11209,6915 5 AVENUE,5 AVENUE,BAY RIDGE AVENUE,OVINGTON AVENUE,BAY RIDGE AVENUE,OVINGTON AVENUE,ADDRESS,BROOKLYN,5 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-26T06:24:19.000,10 BROOKLYN,3058740009,BROOKLYN,978372,169907,PHONE,Unspecified,BROOKLYN,40.63303007759044,-74.0211774517675,"{'latitude': '40.63303007759044', 'longitude': '-74.0211774517675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905050,2023-09-23T13:50:14.000,2023-09-23T14:09:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10029,1590 PARK AVENUE,PARK AVENUE,EAST  112 STREET,EAST  115 STREET,EAST  112 STREET,EAST  115 STREET,ADDRESS,NEW YORK,PARK AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T14:09:08.000,11 MANHATTAN,1200929999,MANHATTAN,999805,230195,ONLINE,Unspecified,MANHATTAN,40.79849441067989,-73.94381863260045,"{'latitude': '40.79849441067989', 'longitude': '-73.94381863260045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904889,2023-09-23T13:50:12.000,2023-09-23T18:54:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461,1025 ESPLANADE,ESPLANADE,PAULDING AVENUE,HONE AVENUE,PAULDING AVENUE,HONE AVENUE,ADDRESS,BRONX,ESPLANADE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T18:54:04.000,11 BRONX,2043280023,BRONX,1023099,250853,ONLINE,Unspecified,BRONX,40.85512294839281,-73.85956611953316,"{'latitude': '40.85512294839281', 'longitude': '-73.85956611953316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58906542,2023-09-23T13:50:04.000,2023-10-02T11:13:19.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10457,1530 SHERIDAN AVENUE,SHERIDAN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,04 BRONX,2028190012,BRONX,1008838,245870,PHONE,Unspecified,BRONX,40.84149732499304,-73.91113593339,"{'latitude': '40.84149732499304', 'longitude': '-73.91113593339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58908156,2023-09-23T13:50:04.000,2023-10-02T11:13:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1530 SHERIDAN AVENUE,SHERIDAN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,04 BRONX,2028190012,BRONX,1008838,245870,PHONE,Unspecified,BRONX,40.84149732499304,-73.91113593339,"{'latitude': '40.84149732499304', 'longitude': '-73.91113593339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
