unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date
58869210,2023-09-19T16:23:12.000,2023-09-19T16:57:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,40-30 77 STREET,77 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,ELMHURST,77 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T16:58:02.000,04 QUEENS,4014870022,QUEENS,1015124,211281,PHONE,Unspecified,QUEENS,40.74654022261778,-73.88857658650244,"{'latitude': '40.74654022261778', 'longitude': '-73.88857658650244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869737,2023-09-19T16:23:11.000,2023-11-16T05:03:18.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11221,651 GREENE AVENUE,GREENE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-16T00:00:00.000,03 BROOKLYN,3017950055,BROOKLYN,1000052,190429,PHONE,Unspecified,BROOKLYN,40.689346281176554,-73.94301994688836,"{'latitude': '40.689346281176554', 'longitude': '-73.94301994688836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856160,2023-09-19T16:23:11.000,2023-11-16T05:03:18.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11221,651 GREENE AVENUE,GREENE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-16T00:00:00.000,03 BROOKLYN,3017950055,BROOKLYN,1000052,190429,PHONE,Unspecified,BROOKLYN,40.689346281176554,-73.94301994688836,"{'latitude': '40.689346281176554', 'longitude': '-73.94301994688836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869037,2023-09-19T16:23:10.000,2023-09-19T17:09:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,498 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-19T17:09:27.000,05 BROOKLYN,3044520417,BROOKLYN,1019294,177775,ONLINE,Unspecified,BROOKLYN,40.654558652017265,-73.87370153790772,"{'latitude': '40.654558652017265', 'longitude': '-73.87370153790772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856161,2023-09-19T16:23:10.000,2023-11-16T05:03:18.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11221,651 GREENE AVENUE,GREENE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-16T00:00:00.000,03 BROOKLYN,3017950055,BROOKLYN,1000052,190429,PHONE,Unspecified,BROOKLYN,40.689346281176554,-73.94301994688836,"{'latitude': '40.689346281176554', 'longitude': '-73.94301994688836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860042,2023-09-19T16:23:06.000,2023-09-21T15:09:49.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10029,1307 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,11 MANHATTAN,1016160001,MANHATTAN,998394,229754,ONLINE,Unspecified,MANHATTAN,40.7972863571083,-73.94891579358895,"{'latitude': '40.7972863571083', 'longitude': '-73.94891579358895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869922,2023-09-19T16:23:06.000,2023-09-27T02:02:10.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,11226,251 EAST   29 STREET,EAST   29 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,17 BROOKLYN,3051730045,BROOKLYN,998184,173850,PHONE,Unspecified,BROOKLYN,40.64384375960936,-73.94978998819022,"{'latitude': '40.64384375960936', 'longitude': '-73.94978998819022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869809,2023-09-19T16:23:06.000,2023-09-21T15:09:49.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10029,1307 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,11 MANHATTAN,1016160001,MANHATTAN,998394,229754,ONLINE,Unspecified,MANHATTAN,40.7972863571083,-73.94891579358895,"{'latitude': '40.7972863571083', 'longitude': '-73.94891579358895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58865841,2023-09-19T16:23:06.000,2023-09-21T15:09:50.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10029,1307 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,11 MANHATTAN,1016160001,MANHATTAN,998394,229754,ONLINE,Unspecified,MANHATTAN,40.7972863571083,-73.94891579358895,"{'latitude': '40.7972863571083', 'longitude': '-73.94891579358895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58865444,2023-09-19T16:23:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10029,FDR DR,FDR DR,,,EAST 106 STREET,FDR DRIVE,INTERSECTION,MANHATTAN,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-17T09:31:00.000,11 MANHATTAN,,MANHATTAN,1001457,226626,UNKNOWN,Unspecified,MANHATTAN,40.78869541025082,-73.93786110431304,"{'latitude': '40.78869541025082', 'longitude': '-73.93786110431304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855528,2023-09-19T16:22:54.000,2023-09-19T16:23:56.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11365,193-10 PECK AVENUE,PECK AVENUE,193 STREET,HORACE HARDING EXPRESSWAY,193 STREET,HORACE HARDING EXPRESSWAY,ADDRESS,FRESH MEADOWS,PECK AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T16:24:02.000,11 QUEENS,4056970001,QUEENS,1044289,210005,PHONE,Unspecified,QUEENS,40.74288801481457,-73.78333262219736,"{'latitude': '40.74288801481457', 'longitude': '-73.78333262219736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860869,2023-09-19T16:22:21.000,2023-09-19T18:02:22.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11201,90 WASHINGTON STREET,WASHINGTON STREET,FRONT STREET,YORK STREET,FRONT STREET,YORK STREET,ADDRESS,BROOKLYN,WASHINGTON STREET,Closed,N/A,2023-09-19T18:02:25.000,02 BROOKLYN,3000457501,BROOKLYN,987111,194948,ONLINE,Unspecified,BROOKLYN,40.70176353125533,-73.98968166782515,"{'latitude': '40.70176353125533', 'longitude': '-73.98968166782515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867322,2023-09-19T16:22:20.000,2023-09-19T17:37:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11238,970 ATLANTIC AVENUE,ATLANTIC AVENUE,ST JAMES PLACE,GRAND AVENUE,ST JAMES PLACE,GRAND AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T17:37:30.000,08 BROOKLYN,3011240034,BROOKLYN,994769,187244,PHONE,Unspecified,BROOKLYN,40.680612040305775,-73.96207475931445,"{'latitude': '40.680612040305775', 'longitude': '-73.96207475931445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864569,2023-09-19T16:22:18.000,2023-09-20T09:12:51.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,11385,71-32 66 PLACE,66 PLACE,CENTRAL AVENUE,MYRTLE AVENUE,CENTRAL AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,66 PLACE,Closed,NYC Parks does not perform tree work for phone or cable service. Please contact the appropriate service provider.,2023-09-20T09:12:56.000,05 QUEENS,4036780023,QUEENS,1015357,195191,PHONE,Unspecified,QUEENS,40.702376295767,-73.88781006772545,"{'latitude': '40.702376295767', 'longitude': '-73.88781006772545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867166,2023-09-19T16:22:15.000,2023-09-19T17:02:31.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,124 DAHILL ROAD,DAHILL ROAD,ALBEMARLE ROAD,CLARA STREET,ALBEMARLE ROAD,CLARA STREET,ADDRESS,BROOKLYN,DAHILL ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T17:02:34.000,12 BROOKLYN,3053090055,BROOKLYN,989571,174064,MOBILE,Unspecified,BROOKLYN,40.64444050620553,-73.98082604781344,"{'latitude': '40.64444050620553', 'longitude': '-73.98082604781344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869947,2023-09-19T16:21:36.000,2023-09-19T16:39:33.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T16:39:37.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868691,2023-09-19T16:21:34.000,2023-09-23T13:57:10.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11367,141-01 70 ROAD,70 ROAD,141 STREET,MAIN STREET,141 STREET,MAIN STREET,ADDRESS,FLUSHING,70 ROAD,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-21T15:38:38.000,08 QUEENS,4066170067,QUEENS,1032915,204627,PHONE,Unspecified,QUEENS,40.728196665264655,-73.82441763381527,"{'latitude': '40.728196665264655', 'longitude': '-73.82441763381527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859358,2023-09-19T16:21:26.000,2023-09-19T17:33:45.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T17:33:48.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58858743,2023-09-19T16:21:26.000,2023-09-19T17:41:14.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10029,153 EAST  103 STREET,EAST  103 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  103 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-19T17:41:18.000,11 MANHATTAN,1016310024,MANHATTAN,998829,227167,PHONE,Unspecified,MANHATTAN,40.790185035781725,-73.94735031042985,"{'latitude': '40.790185035781725', 'longitude': '-73.94735031042985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860910,2023-09-19T16:21:22.000,2023-09-20T08:10:41.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Street,11420,114-25 122 STREET,122 STREET,LINDEN BOULEVARD,HAWTREE CREEK ROAD,LINDEN BOULEVARD,HAWTREE CREEK ROAD,ADDRESS,SOUTH OZONE PARK,122 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-20T03:12:13.000,10 QUEENS,4116490019,QUEENS,1034853,186698,ONLINE,Unspecified,QUEENS,40.6789750062547,-73.81756011290658,"{'latitude': '40.6789750062547', 'longitude': '-73.81756011290658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859553,2023-09-19T16:21:16.000,2023-09-19T17:05:59.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11217,170 SOUTH OXFORD STREET,SOUTH OXFORD STREET,HANSON PLACE,ATLANTIC COMMONS,HANSON PLACE,ATLANTIC COMMONS,ADDRESS,BROOKLYN,SOUTH OXFORD STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T17:06:02.000,02 BROOKLYN,3020040061,BROOKLYN,991710,188650,PHONE,Unspecified,BROOKLYN,40.68447429664178,-73.9731021315917,"{'latitude': '40.68447429664178', 'longitude': '-73.9731021315917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870418,2023-09-19T16:21:13.000,2023-09-19T17:18:02.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11220,523 51 STREET,51 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,51 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-19T17:18:05.000,07 BROOKLYN,3007920056,BROOKLYN,981415,173956,ONLINE,Unspecified,BROOKLYN,40.644145214146576,-74.01021573267658,"{'latitude': '40.644145214146576', 'longitude': '-74.01021573267658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868529,2023-09-19T16:20:59.000,2023-09-23T13:49:24.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11216,590 THROOP AVENUE,THROOP AVENUE,HANCOCK STREET,HALSEY STREET,HANCOCK STREET,HALSEY STREET,ADDRESS,BROOKLYN,THROOP AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-21T05:04:00.000,03 BROOKLYN,3018400048,BROOKLYN,1000629,188097,MOBILE,Unspecified,BROOKLYN,40.68294442737482,-73.94094502602124,"{'latitude': '40.68294442737482', 'longitude': '-73.94094502602124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864734,2023-09-19T16:20:56.000,2023-09-23T14:13:40.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11211,360 SOUTH    1 STREET,SOUTH    1 STREET,BORINQUEN PLACE,HOOPER STREET,BORINQUEN PLACE,HOOPER STREET,ADDRESS,BROOKLYN,SOUTH    1 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T07:42:17.000,01 BROOKLYN,3024120016,BROOKLYN,997378,198162,ONLINE,Unspecified,BROOKLYN,40.710575926322676,-73.95264698377106,"{'latitude': '40.710575926322676', 'longitude': '-73.95264698377106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868053,2023-09-19T16:20:48.000,2023-09-20T04:14:18.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10461,2843 CODDINGTON AVENUE,CODDINGTON AVENUE,EAST TREMONT AVENUE,MAYFLOWER AVENUE,EAST TREMONT AVENUE,MAYFLOWER AVENUE,ADDRESS,BRONX,CODDINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T04:14:24.000,10 BRONX,2053730045,BRONX,1030228,244871,PHONE,Unspecified,BRONX,40.83866990150289,-73.8338368245513,"{'latitude': '40.83866990150289', 'longitude': '-73.8338368245513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870443,2023-09-19T16:20:22.000,2023-09-20T10:35:01.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Sewage Odor,3+ Family Apt. Building,11694,117-07 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 117 STREET,BEACH 118 STREET,BEACH  117 STREET,BEACH  118 STREET,ADDRESS,FAR ROCKAWAY,ROCKAWAY BEACH BOULEVARD,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-20T10:35:01.000,14 QUEENS,4162270005,QUEENS,1029179,150428,PHONE,Unspecified,QUEENS,40.579452303115296,-73.83825808307961,"{'latitude': '40.579452303115296', 'longitude': '-73.83825808307961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869172,2023-09-19T16:20:20.000,2023-09-19T17:15:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,2357 EAST    1 STREET,EAST    1 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,EAST    1 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T17:15:43.000,15 BROOKLYN,3071770054,BROOKLYN,992729,154815,PHONE,Unspecified,BROOKLYN,40.59160354209496,-73.96947053097155,"{'latitude': '40.59160354209496', 'longitude': '-73.96947053097155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
