unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,road_ramp,bridge_highway_direction,taxi_company_borough
58928010,2023-09-26T08:56:00.000,2023-10-02T15:01:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10018,439 WEST   36 STREET,WEST   36 STREET,DYER AVE,10 AVE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-02T15:01:00.000,04 MANHATTAN,1007340010,MANHATTAN,985021,214510,ONLINE,Unspecified,MANHATTAN,40.75545687334513,-73.99721711057144,"{'latitude': '40.75545687334513', 'longitude': '-73.99721711057144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58926821,2023-09-26T08:56:00.000,2023-09-27T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11375,119-45 UNION TURNPIKE,UNION TURNPIKE,KEW FOREST LN,KEW GARDENS RD,,,ADDRESS,FOREST HILLS,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-27T10:00:00.000,06 QUEENS,4033477501,QUEENS,1030726,199417,ONLINE,Unspecified,QUEENS,40.71390827080742,-73.83235145899292,"{'latitude': '40.71390827080742', 'longitude': '-73.83235145899292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935581,2023-09-26T08:55:55.000,2023-09-29T15:36:27.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11235,4258 OCEAN AVENUE,OCEAN AVENUE,ORIENTAL BOULEVARD,DEAD END,ORIENTAL BOULEVARD,DEAD END,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T12:29:20.000,15 BROOKLYN,3087430082,BROOKLYN,998935,149415,ONLINE,Unspecified,BROOKLYN,40.57677350718063,-73.94713695866598,"{'latitude': '40.57677350718063', 'longitude': '-73.94713695866598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930449,2023-09-26T08:55:48.000,2023-09-27T13:55:16.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11230,1904 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-27T04:51:57.000,12 BROOKLYN,3066170033,BROOKLYN,994639,161888,ONLINE,Unspecified,BROOKLYN,40.611015456640935,-73.96258251153243,"{'latitude': '40.611015456640935', 'longitude': '-73.96258251153243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933238,2023-09-26T08:55:27.000,2023-09-26T09:01:17.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,10002,21 COLUMBIA STREET,COLUMBIA STREET,BROOME STREET,DELANCEY STREET,BROOME STREET,DELANCEY STREET,ADDRESS,NEW YORK,COLUMBIA STREET,Closed,The agency was unable to respond to this complaint because they allocated resources to other critical services at the time. All complaints are used for future enforcement planning.,2023-09-26T09:01:22.000,03 MANHATTAN,1003310095,MANHATTAN,989479,199940,PHONE,Unspecified,MANHATTAN,40.71546430667436,-73.98113748691576,"{'latitude': '40.71546430667436', 'longitude': '-73.98113748691576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929129,2023-09-26T08:55:22.000,2023-09-26T12:00:33.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11375,68-38 HARROW STREET,HARROW STREET,68 AVENUE,69 AVENUE,68 AVENUE,69 AVENUE,ADDRESS,FOREST HILLS,HARROW STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-26T11:59:27.000,06 QUEENS,4031990024,QUEENS,1024951,200586,MOBILE,Unspecified,QUEENS,40.71714534337346,-73.85317596827906,"{'latitude': '40.71714534337346', 'longitude': '-73.85317596827906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926870,2023-09-26T08:55:17.000,2023-09-26T09:54:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,321 13 STREET,13 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,13 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T09:54:38.000,06 BROOKLYN,3010290047,BROOKLYN,987991,181887,MOBILE,Unspecified,BROOKLYN,40.66591373806599,-73.9865151575665,"{'latitude': '40.66591373806599', 'longitude': '-73.9865151575665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934338,2023-09-26T08:55:11.000,2023-09-26T09:06:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10025,WEST  107 STREET,WEST  107 STREET,AMSTERDAM AVENUE,WEST  107 STREET,AMSTERDAM AVENUE,WEST  107 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T09:06:44.000,07 MANHATTAN,,MANHATTAN,993881,231145,MOBILE,Unspecified,MANHATTAN,40.801110343737164,-73.96521350110491,"{'latitude': '40.801110343737164', 'longitude': '-73.96521350110491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934298,2023-09-26T08:54:23.000,2023-09-28T14:46:32.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11215,249 7 STREET,7 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,7 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T04:08:51.000,06 BROOKLYN,3009920047,BROOKLYN,987438,184086,MOBILE,Unspecified,BROOKLYN,40.671949718732115,-73.98850746640171,"{'latitude': '40.671949718732115', 'longitude': '-73.98850746640171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929531,2023-09-26T08:54:22.000,2023-11-03T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11228,1430 76 STREET,76 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-03T00:00:00.000,11 BROOKLYN,3062340120,BROOKLYN,982846,164386,UNKNOWN,Unspecified,BROOKLYN,40.61787792960699,-74.00505722910401,"{'latitude': '40.61787792960699', 'longitude': '-74.00505722910401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58928246,2023-09-26T08:54:22.000,2023-10-11T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11201,148 BALTIC STREET,BALTIC STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-11T00:00:00.000,06 BROOKLYN,3003100015,BROOKLYN,984673,189769,UNKNOWN,Unspecified,BROOKLYN,40.68754882918561,-73.99847475566052,"{'latitude': '40.68754882918561', 'longitude': '-73.99847475566052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930300,2023-09-26T08:54:21.000,2023-10-04T10:27:45.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10301,190 HOWARD AVENUE,HOWARD AVENUE,EDDY STREET,ADA PLACE,EDDY STREET,ADA PLACE,ADDRESS,STATEN ISLAND,HOWARD AVENUE,Closed,The request submitted did not have sufficient information for the Department of Transportation to respond.,2023-10-04T10:27:50.000,01 STATEN ISLAND,,STATEN ISLAND,959627,167227,PHONE,Unspecified,STATEN ISLAND,40.62564177403017,-74.0887027483743,"{'latitude': '40.62564177403017', 'longitude': '-74.0887027483743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935150,2023-09-26T08:54:01.000,2023-10-16T07:59:46.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11217,573 WARREN STREET,WARREN STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,02 BROOKLYN,3003950051,BROOKLYN,989352,187630,PHONE,Unspecified,BROOKLYN,40.681676302367485,-73.98160493760015,"{'latitude': '40.681676302367485', 'longitude': '-73.98160493760015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933721,2023-09-26T08:53:54.000,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10033,718 WEST  178 STREET,WEST  178 STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,12 MANHATTAN,1021760011,MANHATTAN,1001276,248425,ONLINE,Unspecified,MANHATTAN,40.848527866176525,-73.93845943637704,"{'latitude': '40.848527866176525', 'longitude': '-73.93845943637704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926201,2023-09-26T08:53:50.000,2023-11-21T10:13:39.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10453,2042 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-21T00:00:00.000,05 BRONX,2028070056,BRONX,1010322,250050,ONLINE,Unspecified,BRONX,40.85296593034592,-73.90575632498064,"{'latitude': '40.85296593034592', 'longitude': '-73.90575632498064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931824,2023-09-26T08:53:44.000,2023-09-27T11:21:33.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Laundromat,Business,11205,295 MYRTLE AVENUE,MYRTLE AVENUE,ST EDWARDS STREET,NORTH PORTLAND AVENUE,ST EDWARDS STREET,NORTH PORTLAND AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-27T11:21:36.000,02 BROOKLYN,3020400001,BROOKLYN,990847,191896,PHONE,Unspecified,BROOKLYN,40.69338450557473,-73.97621059642978,"{'latitude': '40.69338450557473', 'longitude': '-73.97621059642978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927751,2023-09-26T08:53:39.000,2023-09-29T07:56:26.000,DOT,Department of Transportation,Street Sign - Missing,Stop,Street,10005,PINE STREET,PINE STREET,NASSAU STREET,PINE STREET,NASSAU STREET,PINE STREET,INTERSECTION,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-29T07:56:30.000,01 MANHATTAN,,MANHATTAN,981422,197110,MOBILE,Unspecified,MANHATTAN,40.707697723000834,-74.01020022407093,"{'latitude': '40.707697723000834', 'longitude': '-74.01020022407093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927186,2023-09-26T08:53:35.000,2023-09-26T09:18:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,955 RUTLAND ROAD,RUTLAND ROAD,EAST   91 STREET,EAST   92 STREET,EAST   91 STREET,EAST   92 STREET,ADDRESS,BROOKLYN,RUTLAND ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T09:18:34.000,17 BROOKLYN,3045940064,BROOKLYN,1004272,180377,ONLINE,Unspecified,BROOKLYN,40.66174727511944,-73.9278330176624,"{'latitude': '40.66174727511944', 'longitude': '-73.9278330176624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926708,2023-09-26T08:53:26.000,2023-10-03T05:06:18.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Sidewalk,11222,227 KINGSLAND AVENUE,KINGSLAND AVENUE,DRIGGS AVENUE,NASSAU AVENUE,DRIGGS AVENUE,NASSAU AVENUE,ADDRESS,BROOKLYN,KINGSLAND AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-10-03T05:06:24.000,01 BROOKLYN,3026880027,BROOKLYN,1000476,203210,ONLINE,Unspecified,BROOKLYN,40.7244263328311,-73.94146025694201,"{'latitude': '40.7244263328311', 'longitude': '-73.94146025694201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933189,2023-09-26T08:53:00.000,2023-10-02T08:08:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11367,67-21 KISSENA BOULEVARD,KISSENA BOULEVARD,65 AVE,MELBOURNE AVE,,,ADDRESS,FLUSHING,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T08:08:00.000,08 QUEENS,4067920030,QUEENS,1035591,206974,PHONE,Unspecified,QUEENS,40.734623463283214,-73.81474479790496,"{'latitude': '40.734623463283214', 'longitude': '-73.81474479790496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58929586,2023-09-26T08:52:58.000,2023-09-26T09:16:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,4707 AVENUE J,AVENUE J,SCHENECTADY AVENUE,EAST   48 STREET,SCHENECTADY AVENUE,EAST   48 STREET,ADDRESS,BROOKLYN,AVENUE J,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T09:16:13.000,18 BROOKLYN,3077730007,BROOKLYN,1003518,168084,PHONE,Unspecified,BROOKLYN,40.62800732358784,-73.93058583353607,"{'latitude': '40.62800732358784', 'longitude': '-73.93058583353607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935085,2023-09-26T08:52:53.000,2023-10-04T07:39:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10453,20 RICHMAN PLAZA,RICHMAN PLAZA,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,05 BRONX,2028820229,BRONX,1005613,249591,PHONE,Unspecified,BRONX,40.85171876186146,-73.9227796198516,"{'latitude': '40.85171876186146', 'longitude': '-73.9227796198516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927714,2023-09-26T08:52:52.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927627,2023-09-26T08:52:41.000,2023-09-26T08:52:41.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10026,22 WEST  119 STREET,WEST  119 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  119 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-26T08:52:41.000,10 MANHATTAN,1017170146,MANHATTAN,999098,231889,ONLINE,Unspecified,MANHATTAN,40.80314519293733,-73.94636842030967,"{'latitude': '40.80314519293733', 'longitude': '-73.94636842030967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932817,2023-09-26T08:52:33.000,2023-10-10T15:11:46.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11234,5416 GLENWOOD ROAD,GLENWOOD ROAD,EAST   54 STREET,EAST   55 STREET,EAST   54 STREET,EAST   55 STREET,ADDRESS,BROOKLYN,GLENWOOD ROAD,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-10-10T15:11:49.000,18 BROOKLYN,3077380043,BROOKLYN,1005208,170792,PHONE,Unspecified,BROOKLYN,40.63543637087245,-73.9244890968111,"{'latitude': '40.63543637087245', 'longitude': '-73.9244890968111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
