unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58865673,2023-09-19T22:45:49.000,2023-09-19T23:07:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10013,CHURCH STREET,CHURCH STREET,CHURCH STREET,WALKER STREET,CHURCH STREET,WALKER STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T23:07:44.000,01 MANHATTAN,,MANHATTAN,983038,201398,ONLINE,Unspecified,MANHATTAN,40.71946762906772,-74.0043722965949,"{'latitude': '40.71946762906772', 'longitude': '-74.0043722965949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866680,2023-09-19T22:45:41.000,2023-09-19T23:17:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11205,AUBURN PLACE,AUBURN PLACE,AUBURN PLACE,NORTH PORTLAND AVENUE,AUBURN PLACE,NORTH PORTLAND AVENUE,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T23:17:29.000,02 BROOKLYN,,BROOKLYN,990891,192270,PHONE,Unspecified,BROOKLYN,40.69441101603334,-73.97605155957298,"{'latitude': '40.69441101603334', 'longitude': '-73.97605155957298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855989,2023-09-19T22:45:35.000,2023-09-19T22:59:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11229,1679 EAST   19 STREET,EAST   19 STREET,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:59:58.000,15 BROOKLYN,3067827505,BROOKLYN,996888,161233,PHONE,Unspecified,BROOKLYN,40.60921469416286,-73.95448363936603,"{'latitude': '40.60921469416286', 'longitude': '-73.95448363936603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855500,2023-09-19T22:45:35.000,2023-09-20T01:55:27.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11230,1005 AVENUE K,AVENUE K,EAST   10 STREET,CONEY ISLAND AVENUE,EAST   10 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,AVENUE K,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T01:55:29.000,12 BROOKLYN,3065310048,BROOKLYN,993816,165996,MOBILE,Unspecified,BROOKLYN,40.622291991209835,-73.96554084463222,"{'latitude': '40.622291991209835', 'longitude': '-73.96554084463222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855962,2023-09-19T22:45:27.000,2023-09-19T23:15:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,LAFAYETTE AVENUE,LAFAYETTE AVENUE,LAFAYETTE AVENUE,TOMPKINS AVENUE,LAFAYETTE AVENUE,TOMPKINS AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T23:15:45.000,03 BROOKLYN,,BROOKLYN,999406,190873,ONLINE,Unspecified,BROOKLYN,40.690566088541274,-73.94534834332518,"{'latitude': '40.690566088541274', 'longitude': '-73.94534834332518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867461,2023-09-19T22:45:06.000,2023-09-19T23:01:21.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,11213,1379 ST JOHNS PLACE,ST JOHNS PLACE,SCHENECTADY AVENUE,UTICA AVENUE,SCHENECTADY AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,ST JOHNS PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T23:01:24.000,08 BROOKLYN,3013780074,BROOKLYN,1002961,183630,ONLINE,Unspecified,BROOKLYN,40.670678901973794,-73.93254933513623,"{'latitude': '40.670678901973794', 'longitude': '-73.93254933513623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863611,2023-09-19T22:45:05.000,2023-09-20T00:20:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,13-14 GIPSON STREET,GIPSON STREET,MOTT AVENUE,JAYDEE COURT,MOTT AVENUE,JAYDEE COURT,ADDRESS,FAR ROCKAWAY,GIPSON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T00:20:12.000,14 QUEENS,4156630018,QUEENS,1051280,160327,ONLINE,Unspecified,QUEENS,40.606483408970696,-73.75859783507607,"{'latitude': '40.606483408970696', 'longitude': '-73.75859783507607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856684,2023-09-19T22:44:53.000,2023-09-26T11:04:15.000,DOT,Department of Transportation,Highway Condition,Pothole - Highway,Highway,,,,,,,,,,,Closed,"Upon inspection, the reported condition was not found, therefore no action was taken.",2023-09-26T11:04:11.000,Unspecified STATEN ISLAND,,STATEN ISLAND,,,PHONE,Unspecified,STATEN ISLAND,,,,,Staten Island Expwy,East/Brooklyn Bound,Bradley Ave (Exit 11),,Ramp,
58863753,2023-09-19T22:44:42.000,2023-09-19T23:02:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,611 WEST  137 STREET,WEST  137 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  137 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T23:02:35.000,09 MANHATTAN,1020860011,MANHATTAN,996804,238616,MOBILE,Unspecified,MANHATTAN,40.821612489031935,-73.95464185827556,"{'latitude': '40.821612489031935', 'longitude': '-73.95464185827556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855840,2023-09-19T22:44:30.000,2023-09-19T22:57:49.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10019,350 WEST   50 STREET,WEST   50 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   50 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:57:53.000,04 MANHATTAN,1010407501,MANHATTAN,987632,217254,MOBILE,Unspecified,MANHATTAN,40.762987837651075,-73.98779144453326,"{'latitude': '40.762987837651075', 'longitude': '-73.98779144453326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855961,2023-09-19T22:44:27.000,2023-09-19T22:47:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,96 WYTHE AVENUE,WYTHE AVENUE,NORTH   11 STREET,NORTH   10 STREET,NORTH   11 STREET,NORTH   10 STREET,ADDRESS,BROOKLYN,WYTHE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T22:47:28.000,01 BROOKLYN,3022950021,BROOKLYN,995800,202137,ONLINE,Unspecified,BROOKLYN,40.72148854900699,-73.95833204713233,"{'latitude': '40.72148854900699', 'longitude': '-73.95833204713233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859872,2023-09-19T22:44:14.000,2023-09-19T23:10:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11235,401 RIEGELMANN BOARDWALK,RIEGELMANN BOARDWALK,BRIGHTON    4 STREET,BRIGHTON    6 STREET,BRIGHTON    4 STREET,BRIGHTON    6 STREET,ADDRESS,BROOKLYN,BOARDWALK EAST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T23:10:19.000,13 BROOKLYN,3086907501,BROOKLYN,994643,148767,MOBILE,Unspecified,BROOKLYN,40.57500094506093,-73.96258828792153,"{'latitude': '40.57500094506093', 'longitude': '-73.96258828792153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860513,2023-09-19T22:44:06.000,2023-09-20T04:18:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11367,61-12 134 STREET,134 STREET,HORACE HARDING EXPRESSWAY,DEAD END,HORACE HARDING EXPRESSWAY,DEAD END,ADDRESS,FLUSHING,134 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T04:18:56.000,07 QUEENS,4064510055,QUEENS,1030796,209934,ONLINE,Unspecified,QUEENS,40.74277444845941,-73.83202620839981,"{'latitude': '40.74277444845941', 'longitude': '-73.83202620839981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58858373,2023-09-19T22:43:58.000,2023-09-20T09:10:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11416,94-21 93 STREET,93 STREET,ATLANTIC AVENUE,95 AVENUE,ATLANTIC AVENUE,95 AVENUE,ADDRESS,OZONE PARK,93 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T09:10:38.000,09 QUEENS,4090330034,QUEENS,1025995,189783,PHONE,Unspecified,QUEENS,40.68748882109544,-73.84947683455779,"{'latitude': '40.68748882109544', 'longitude': '-73.84947683455779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855900,2023-09-19T22:43:57.000,2023-09-19T22:48:00.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11204,5709 19 AVENUE,19 AVENUE,55 STREET,58 STREET,55 STREET,58 STREET,ADDRESS,BROOKLYN,19 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T22:48:03.000,12 BROOKLYN,3055060006,BROOKLYN,988836,165975,ONLINE,Unspecified,BROOKLYN,40.622238328097545,-73.98348007983238,"{'latitude': '40.622238328097545', 'longitude': '-73.98348007983238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859000,2023-09-19T22:43:57.000,2023-09-20T21:01:41.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Left in Front of Other Residence,Street,10461,1601 OVERING STREET,OVERING STREET,ST RAYMOND AVENUE,ST RAYMOND AVENUE,ST RAYMOND AVENUE,ST RAYMOND AVENUE,ADDRESS,BRONX,OVERING STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-20T21:01:46.000,10 BRONX,2040000065,BRONX,1026616,245988,PHONE,Unspecified,BRONX,40.8417538034657,-73.84688340522787,"{'latitude': '40.8417538034657', 'longitude': '-73.84688340522787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863822,2023-09-19T22:43:54.000,2023-09-19T22:49:34.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10002,139 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,NEW YORK,LUDLOW STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T22:49:38.000,03 MANHATTAN,1004110029,MANHATTAN,987526,201753,ONLINE,Unspecified,MANHATTAN,40.720441495007826,-73.98818163945263,"{'latitude': '40.720441495007826', 'longitude': '-73.98818163945263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856735,2023-09-19T22:43:51.000,2023-09-20T02:23:34.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10301,16 PAUW STREET,PAUW STREET,JERSEY STREET,YORK AVENUE,JERSEY STREET,YORK AVENUE,ADDRESS,STATEN ISLAND,PAUW STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T02:23:42.000,01 STATEN ISLAND,5000470058,STATEN ISLAND,959913,172609,ONLINE,Unspecified,STATEN ISLAND,40.64041500613405,-74.08769186199888,"{'latitude': '40.64041500613405', 'longitude': '-74.08769186199888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855392,2023-09-19T22:43:47.000,2023-09-19T23:14:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11205,AUBURN PLACE,AUBURN PLACE,AUBURN PLACE,NORTH PORTLAND AVENUE,AUBURN PLACE,NORTH PORTLAND AVENUE,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T23:14:50.000,02 BROOKLYN,,BROOKLYN,990891,192270,PHONE,Unspecified,BROOKLYN,40.69441101603334,-73.97605155957298,"{'latitude': '40.69441101603334', 'longitude': '-73.97605155957298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868501,2023-09-19T22:43:35.000,2023-10-20T00:01:34.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tow Truck Company,Business,10460,1128 EAST  179 STREET,EAST  179 STREET,DEVOE AVENUE,BRONX PARK AVENUE,DEVOE AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,EAST  179 STREET,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-20T00:01:38.000,06 BRONX,2040040036,BRONX,1018538,245499,ONLINE,Unspecified,BRONX,40.84044670301864,-73.87608087320154,"{'latitude': '40.84044670301864', 'longitude': '-73.87608087320154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861810,2023-09-19T22:43:27.000,2023-09-19T23:05:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10451,321 EAST  153 STREET,EAST  153 STREET,MORRIS AVENUE,COURTLANDT AVENUE,MORRIS AVENUE,COURTLANDT AVENUE,ADDRESS,BRONX,EAST  153 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T23:05:39.000,01 BRONX,2024130001,BRONX,1006504,237931,ONLINE,Unspecified,BRONX,40.819713246371144,-73.91959762829876,"{'latitude': '40.819713246371144', 'longitude': '-73.91959762829876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863533,2023-09-19T22:43:24.000,2023-09-19T23:01:13.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10026,2149 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  115 STREET,WEST  116 STREET,WEST  115 STREET,WEST  116 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T23:01:16.000,10 MANHATTAN,1018480053,MANHATTAN,996574,232301,MOBILE,Unspecified,MANHATTAN,40.80427990061059,-73.95548445294015,"{'latitude': '40.80427990061059', 'longitude': '-73.95548445294015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868273,2023-09-19T22:43:22.000,2023-09-20T03:33:53.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,135 STRATFORD ROAD,STRATFORD ROAD,ALBEMARLE ROAD,TURNER PLACE,ALBEMARLE ROAD,TURNER PLACE,ADDRESS,BROOKLYN,STRATFORD ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T03:33:59.000,14 BROOKLYN,3051150071,BROOKLYN,992843,174488,MOBILE,Unspecified,BROOKLYN,40.64560172450332,-73.96903502335712,"{'latitude': '40.64560172450332', 'longitude': '-73.96903502335712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867554,2023-09-19T22:43:22.000,2023-09-20T01:09:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11354,151-13 32 AVENUE,32 AVENUE,MURRAY STREET,152 STREET,MURRAY STREET,152 STREET,ADDRESS,FLUSHING,32 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T01:09:57.000,07 QUEENS,,QUEENS,1036075,219917,PHONE,Unspecified,QUEENS,40.77014581602446,-73.81289861887684,"{'latitude': '40.77014581602446', 'longitude': '-73.81289861887684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869146,2023-09-19T22:43:18.000,2023-09-19T22:46:49.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11377,50-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,NEWTOWN ROAD,NORTHERN BOULEVARD,NEWTOWN ROAD,NORTHERN BOULEVARD,ADDRESS,WOODSIDE,NORTHERN BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T22:46:53.000,01 QUEENS,4007480008,QUEENS,1008627,213922,ONLINE,Unspecified,QUEENS,40.75380939377618,-73.91201448869406,"{'latitude': '40.75380939377618', 'longitude': '-73.91201448869406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857836,2023-09-19T22:42:42.000,2023-09-20T00:49:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,199 STOCKHOLM STREET,STOCKHOLM STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,STOCKHOLM STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:49:31.000,04 BROOKLYN,3032460036,BROOKLYN,1005849,194391,ONLINE,Unspecified,BROOKLYN,40.70020879980634,-73.92210398877226,"{'latitude': '40.70020879980634', 'longitude': '-73.92210398877226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866421,2023-09-19T22:42:41.000,2023-10-19T07:46:13.000,DOT,Department of Transportation,Sidewalk Condition,Newspaper Box Complaint,Sidewalk,11201,42 MAIN STREET,MAIN STREET,HOWARD ALLEY,FRONT STREET,HOWARD ALLEY,FRONT STREET,ADDRESS,BROOKLYN,MAIN STREET,Closed,The Department of Transportation inspected the condition and issued a notice to the responsible party to correct the condition.,2023-10-19T07:46:18.000,02 BROOKLYN,3000367502,BROOKLYN,986828,195274,ONLINE,Unspecified,BROOKLYN,40.70265841179139,-73.99070219594195,"{'latitude': '40.70265841179139', 'longitude': '-73.99070219594195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
