unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,resolution_description,resolution_action_updated_date,bbl,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
58964502,2023-09-29T08:37:07.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11368,34-12 109 STREET,109 STREET,,,,,ADDRESS,CORONA,,Closed,03 QUEENS,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T17:04:16.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,4017500016,,,,,,,
58958317,2023-09-29T08:37:07.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11368,34-12 109 STREET,109 STREET,,,,,ADDRESS,CORONA,,Closed,03 QUEENS,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T17:04:15.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,4017500016,,,,,,,
58962893,2023-09-29T08:37:07.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11368,34-12 109 STREET,109 STREET,,,,,ADDRESS,CORONA,,Closed,03 QUEENS,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T17:04:16.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,4017500016,,,,,,,
58958574,2023-09-29T08:37:07.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11368,34-12 109 STREET,109 STREET,,,,,ADDRESS,CORONA,,Closed,03 QUEENS,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T17:04:15.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,4017500016,,,,,,,
58961269,2023-09-29T08:37:07.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11368,34-12 109 STREET,109 STREET,,,,,ADDRESS,CORONA,,Closed,03 QUEENS,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T17:04:16.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,4017500016,,,,,,,
58966144,2023-09-29T08:37:06.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11233,1919 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,BROOKLYN,1004928,185692,PHONE,Unspecified,BROOKLYN,40.676334250950624,-73.92545223927755,"{'latitude': '40.676334250950624', 'longitude': '-73.92545223927755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-08T13:20:43.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,3013380053,,,,,,,
58958531,2023-09-29T08:37:03.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11225,611 FLATBUSH AVENUE,FLATBUSH AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,09 BROOKLYN,BROOKLYN,995219,179137,ONLINE,Unspecified,BROOKLYN,40.658359591926306,-73.96046551956852,"{'latitude': '40.658359591926306', 'longitude': '-73.96046551956852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-13T16:06:08.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,3050370006,,,,,,,
59007604,2023-09-29T08:37:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,233 LANDING ROAD,LANDING ROAD,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,ADDRESS,BRONX,LANDING ROAD,Closed,07 BRONX,BRONX,1008841,253488,ONLINE,Unspecified,BRONX,40.86240645467484,-73.91109714827905,"{'latitude': '40.86240645467484', 'longitude': '-73.91109714827905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T08:37:45.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T08:37:43.000,,,,,,,,
58956888,2023-09-29T08:37:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,1908 NEWKIRK AVENUE,NEWKIRK AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,14 BROOKLYN,BROOKLYN,995474,171475,PHONE,Unspecified,BROOKLYN,40.63732874308289,-73.95955919757922,"{'latitude': '40.63732874308289', 'longitude': '-73.95955919757922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T18:57:01.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,3052190004,,,,,,,
58958452,2023-09-29T08:37:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,2465 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,BROOKLYN,996855,173718,PHONE,Unspecified,BROOKLYN,40.64348343924533,-73.95457917504991,"{'latitude': '40.64348343924533', 'longitude': '-73.95457917504991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T18:04:09.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,3051680048,,,,,,,
58962487,2023-09-29T08:37:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11208,,,,,EUCLID AVENUE,JAMAICA AVENUE,INTERSECTION,BROOKLYN,,Closed,05 BROOKLYN,BROOKLYN,1018785,190202,UNKNOWN,Unspecified,BROOKLYN,40.68866994798084,-73.87547230106438,"{'latitude': '40.68866994798084', 'longitude': '-73.87547230106438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T14:40:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T14:40:00.000,,,,,,N/A,,
58967732,2023-09-29T08:36:59.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11238,214 PROSPECT PLACE,PROSPECT PLACE,,,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,BROOKLYN,992632,186236,PHONE,Unspecified,BROOKLYN,40.67784759036695,-73.96978075990278,"{'latitude': '40.67784759036695', 'longitude': '-73.96978075990278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T21:48:33.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,3011580037,,,,,,,
58957038,2023-09-29T08:36:58.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11234,1787 EAST   51 STREET,EAST   51 STREET,,,,,ADDRESS,BROOKLYN,,Closed,18 BROOKLYN,BROOKLYN,1004890,164097,PHONE,Unspecified,BROOKLYN,40.617060755006364,-73.92565531101373,"{'latitude': '40.617060755006364', 'longitude': '-73.92565531101373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T07:59:47.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,3078960006,,,,,,,
58964585,2023-09-29T08:36:55.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11203,743 FENIMORE STREET,FENIMORE STREET,,,,,ADDRESS,BROOKLYN,,Closed,09 BROOKLYN,BROOKLYN,1001511,179552,ONLINE,Unspecified,BROOKLYN,40.65948864549636,-73.93778683100162,"{'latitude': '40.65948864549636', 'longitude': '-73.93778683100162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T17:31:33.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,,,,,,,,
59459429,2023-09-29T08:36:49.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11426,244-29 90 AVENUE,90 AVENUE,CROSS ISLAND PARKWAY,247 STREET,CROSS ISLAND PARKWAY,247 STREET,ADDRESS,BELLEROSE,90 AVENUE,Closed,13 QUEENS,QUEENS,1060933,204222,ONLINE,Unspecified,QUEENS,40.72688652590607,-73.72333440353097,"{'latitude': '40.72688652590607', 'longitude': '-73.72333440353097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T13:15:00.000,,2023-09-29T13:15:00.000,,,,,,,,
59435500,2023-09-29T08:36:42.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11233,1583 ST MARKS AVENUE,ST MARKS AVENUE,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,16 BROOKLYN,BROOKLYN,1007876,184586,PHONE,Unspecified,BROOKLYN,40.6732911542588,-73.91482807341411,"{'latitude': '40.6732911542588', 'longitude': '-73.91482807341411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T16:00:00.000,,2023-10-01T16:00:00.000,3014530154,,,,,,,
58956338,2023-09-29T08:36:40.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11204,2132 72 STREET,72 STREET,21 AVENUE,BAY PARKWAY,21 AVENUE,BAY PARKWAY,ADDRESS,BROOKLYN,72 STREET,Closed,11 BROOKLYN,BROOKLYN,987876,161778,UNKNOWN,Unspecified,BROOKLYN,40.61071887764677,-73.98694049409914,"{'latitude': '40.61071887764677', 'longitude': '-73.98694049409914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:43:30.000,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-29T12:43:37.000,3061970018,,,,,,,
59006699,2023-09-29T08:36:40.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10473,2325 QUIMBY AVENUE,QUIMBY AVENUE,HAVEMEYER AVENUE,ZEREGA AVENUE,HAVEMEYER AVENUE,ZEREGA AVENUE,ADDRESS,BRONX,QUIMBY AVENUE,Closed,09 BRONX,BRONX,1026993,240519,UNKNOWN,Unspecified,BRONX,40.82674118267152,-73.84555572706965,"{'latitude': '40.82674118267152', 'longitude': '-73.84555572706965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-13T16:00:45.000,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",2023-11-13T16:00:49.000,2037000071,,,,,,,
58963318,2023-09-29T08:36:33.000,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Public School,11206,756 MYRTLE AVENUE,MYRTLE AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,In Progress,03 BROOKLYN,BROOKLYN,997484,192495,PHONE,Unspecified,BROOKLYN,40.695021185585766,-73.95227577581286,"{'latitude': '40.695021185585766', 'longitude': '-73.95227577581286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59449734,2023-09-29T08:36:33.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11226,1908 NEWKIRK AVENUE,NEWKIRK AVENUE,EAST   19 STREET,OCEAN AVENUE,EAST   19 STREET,OCEAN AVENUE,ADDRESS,BROOKLYN,NEWKIRK AVENUE,In Progress,14 BROOKLYN,BROOKLYN,995474,171475,PHONE,Unspecified,BROOKLYN,40.63732874308289,-73.95955919757922,"{'latitude': '40.63732874308289', 'longitude': '-73.95955919757922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59439298,2023-09-29T08:36:31.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11226,2465 BEDFORD AVENUE,BEDFORD AVENUE,CORTELYOU ROAD,CLARENDON ROAD,CORTELYOU ROAD,CLARENDON ROAD,ADDRESS,BROOKLYN,BEDFORD AVENUE,In Progress,17 BROOKLYN,BROOKLYN,996855,173718,PHONE,Unspecified,BROOKLYN,40.64348343924533,-73.95457917504991,"{'latitude': '40.64348343924533', 'longitude': '-73.95457917504991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59460171,2023-09-29T08:36:22.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11234,1787 EAST   51 STREET,EAST   51 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,EAST   51 STREET,Closed,18 BROOKLYN,BROOKLYN,1004890,164097,PHONE,Unspecified,BROOKLYN,40.617060755006364,-73.92565531101373,"{'latitude': '40.617060755006364', 'longitude': '-73.92565531101373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T00:00:00.000,,2023-10-16T00:00:00.000,,,,,,,,
59446215,2023-09-29T08:36:07.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11233,1919 PACIFIC STREET,PACIFIC STREET,KINGSBOROUGH    3 WALK,BUFFALO AVENUE,KINGSBOROUGH    3 WALK,BUFFALO AVENUE,ADDRESS,BROOKLYN,PACIFIC STREET,In Progress,08 BROOKLYN,BROOKLYN,1004928,185692,PHONE,Unspecified,BROOKLYN,40.676334250950624,-73.92545223927755,"{'latitude': '40.676334250950624', 'longitude': '-73.92545223927755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,3013380053,,,,,,,
58967832,2023-09-29T08:36:05.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11224,2970 WEST   27 STREET,WEST   27 STREET,,,,,ADDRESS,BROOKLYN,,Closed,13 BROOKLYN,BROOKLYN,986240,148216,PHONE,Unspecified,BROOKLYN,40.573494426424446,-73.99283675303543,"{'latitude': '40.573494426424446', 'longitude': '-73.99283675303543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-16T13:57:58.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-16T00:00:00.000,3070520034,,,,,,,
59438707,2023-09-29T08:35:59.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11211,195 GRAND STREET,GRAND STREET,BEDFORD AVENUE,DRIGGS AVENUE,BEDFORD AVENUE,DRIGGS AVENUE,ADDRESS,BROOKLYN,GRAND STREET,Closed,01 BROOKLYN,BROOKLYN,995190,199482,ONLINE,Unspecified,BROOKLYN,40.71420198758122,-73.96053700699106,"{'latitude': '40.71420198758122', 'longitude': '-73.96053700699106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T08:38:00.000,,2023-09-29T08:38:00.000,3023810009,,,,,,,
59459633,2023-09-29T08:35:57.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11214,69 BAY   40 STREET,BAY   40 STREET,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,BAY   40 STREET,Closed,11 BROOKLYN,BROOKLYN,987611,156443,PHONE,Unspecified,BROOKLYN,40.59607549320174,-73.98789758040763,"{'latitude': '40.59607549320174', 'longitude': '-73.98789758040763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T14:35:00.000,,2023-09-29T14:35:00.000,3068680012,,,,,,,
59000951,2023-09-29T08:35:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11207,2718 FULTON STREET,FULTON STREET,WYONA STREET,BRADFORD STREET,WYONA STREET,BRADFORD STREET,ADDRESS,BROOKLYN,FULTON STREET,Closed,05 BROOKLYN,BROOKLYN,1013582,186177,PHONE,Unspecified,BROOKLYN,40.67764102070387,-73.89425098989493,"{'latitude': '40.67764102070387', 'longitude': '-73.89425098989493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T13:09:17.000,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-03T13:09:21.000,3036730014,,,,,,,
58958786,2023-09-29T08:35:53.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11208,ATLANTIC AVENUE,ATLANTIC AVENUE,ATLANTIC AVENUE,AUTUMN AVENUE,ATLANTIC AVENUE,AUTUMN AVENUE,INTERSECTION,,,Closed,05 BROOKLYN,BROOKLYN,1020359,187843,PHONE,Unspecified,BROOKLYN,40.68218875784543,-73.86980935864347,"{'latitude': '40.68218875784543', 'longitude': '-73.86980935864347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T08:44:25.000,This request required re-assignment to a new DOT unit.,2023-10-02T08:44:32.000,,,,,,,,
59435860,2023-09-29T08:35:49.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11238,214 PROSPECT PLACE,PROSPECT PLACE,CARLTON AVENUE,VANDERBILT AVENUE,CARLTON AVENUE,VANDERBILT AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,08 BROOKLYN,BROOKLYN,992632,186236,PHONE,Unspecified,BROOKLYN,40.67784759036695,-73.96978075990278,"{'latitude': '40.67784759036695', 'longitude': '-73.96978075990278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T00:00:00.000,,2023-10-04T00:00:00.000,3011580037,,,,,,,
