unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough
58934521,2023-09-26T20:14:00.000,2023-09-28T19:45:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11208,1183 SUTTER AVENUE,SUTTER AVENUE,FOUNTAIN AVE,CRYSTAL ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-28T19:45:00.000,05 BROOKLYN,3042470002,BROOKLYN,1019130,184292,PHONE,Unspecified,BROOKLYN,40.67244700332382,-73.8742588779021,"{'latitude': '40.67244700332382', 'longitude': '-73.8742588779021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928344,2023-09-26T20:14:00.000,2023-10-06T07:38:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Damaged,,11234,2331 BERGEN AVENUE,BERGEN AVENUE,AVE W,ROYCE ST,BERGEN AVENUE,AVENUE W,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-06T07:38:00.000,18 BROOKLYN,3084701350,BROOKLYN,1011976,164790,UNKNOWN,Unspecified,BROOKLYN,40.618943554275255,-73.90012891528818,"{'latitude': '40.618943554275255', 'longitude': '-73.90012891528818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930758,2023-09-26T20:13:50.000,2023-09-26T22:50:09.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,59-46 64 STREET,64 STREET,59 AVENUE,59 DRIVE,59 AVENUE,59 DRIVE,ADDRESS,MASPETH,64 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T22:50:12.000,05 QUEENS,4027550050,QUEENS,1011858,201205,MOBILE,Unspecified,QUEENS,40.7188948953556,-73.9004048242207,"{'latitude': '40.7188948953556', 'longitude': '-73.9004048242207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929570,2023-09-26T20:13:06.000,2023-09-26T21:20:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,3457 ELY AVENUE,ELY AVENUE,TILLOTSON AVENUE,BOSTON ROAD,TILLOTSON AVENUE,BOSTON ROAD,ADDRESS,BRONX,ELY AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T21:20:13.000,12 BRONX,2048840018,BRONX,1028296,259681,MOBILE,Unspecified,BRONX,40.87932868493794,-73.84072168073274,"{'latitude': '40.87932868493794', 'longitude': '-73.84072168073274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926846,2023-09-26T20:12:53.000,2023-09-26T21:10:38.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,11356,133-04 20 AVENUE,20 AVENUE,132 STREET,UNNAMED STREET,132 STREET,UNNAMED STREET,ADDRESS,COLLEGE POINT,20 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T21:10:42.000,07 QUEENS,,QUEENS,1029883,224094,ONLINE,Unspecified,QUEENS,40.78164469537723,-73.83522488515665,"{'latitude': '40.78164469537723', 'longitude': '-73.83522488515665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927563,2023-09-26T20:12:48.000,2023-09-27T03:15:32.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11361,39-55 222 STREET,222 STREET,39 AVENUE,41 AVENUE,39 AVENUE,41 AVENUE,ADDRESS,BAYSIDE,222 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T03:15:37.000,11 QUEENS,4063400110,QUEENS,1050320,218465,ONLINE,Unspecified,QUEENS,40.76606547817947,-73.76148505979445,"{'latitude': '40.76606547817947', 'longitude': '-73.76148505979445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934892,2023-09-26T20:12:32.000,2023-09-26T21:50:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,2311 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST  183 STREET,EAST  184 STREET,EAST  183 STREET,EAST  184 STREET,ADDRESS,BRONX,TIEBOUT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T21:50:46.000,05 BRONX,2031460067,BRONX,1012734,251508,MOBILE,Unspecified,BRONX,40.8569602507345,-73.89703136859795,"{'latitude': '40.8569602507345', 'longitude': '-73.89703136859795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58938451,2023-09-26T20:12:04.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,10012,27 PRINCE STREET,PRINCE STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-28T00:00:00.000,02 MANHATTAN,1005080051,MANHATTAN,985736,202661,UNKNOWN,Unspecified,MANHATTAN,40.722934217486596,-73.9946389680679,"{'latitude': '40.722934217486596', 'longitude': '-73.9946389680679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58927170,2023-09-26T20:12:01.000,2023-09-26T21:46:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,130 HUMBOLDT STREET,HUMBOLDT STREET,BORINQUEN PLZ II PEDESTRIAN PATH,BOERUM STREET,BORINQUEN PLZ II PEDESTRIAN PATH,BOERUM STREET,ADDRESS,BROOKLYN,HUMBOLDT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T21:46:49.000,01 BROOKLYN,3030810001,BROOKLYN,1000550,196386,MOBILE,Unspecified,BROOKLYN,40.7056959524984,-73.94120980488535,"{'latitude': '40.7056959524984', 'longitude': '-73.94120980488535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934292,2023-09-26T20:11:53.000,2023-10-02T09:34:43.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10451,EAST  161 STREET,EAST  161 STREET,EAST  161 STREET,RIVER AVENUE,EAST  161 STREET,RIVER AVENUE,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-30T12:28:51.000,04 BRONX,,BRONX,1004749,240880,MOBILE,Unspecified,BRONX,40.82781165901165,-73.92592932593037,"{'latitude': '40.82781165901165', 'longitude': '-73.92592932593037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927413,2023-09-26T20:11:31.000,2023-09-29T09:23:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11106,11-15 BROADWAY,BROADWAY,,,,,ADDRESS,ASTORIA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,01 QUEENS,4005020041,QUEENS,1002064,218884,ONLINE,Unspecified,QUEENS,40.76744446499667,-73.93568959811724,"{'latitude': '40.76744446499667', 'longitude': '-73.93568959811724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928422,2023-09-26T20:11:18.000,2023-09-26T20:27:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,14 ORCHARD STREET,ORCHARD STREET,CANAL STREET,HESTER STREET,CANAL STREET,HESTER STREET,ADDRESS,NEW YORK,ORCHARD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T20:27:39.000,03 MANHATTAN,1002987501,MANHATTAN,986547,199851,ONLINE,Unspecified,MANHATTAN,40.715221270038704,-73.99171408791376,"{'latitude': '40.715221270038704', 'longitude': '-73.99171408791376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932625,2023-09-26T20:11:11.000,2023-09-29T13:09:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10305,,,,,HYLAN BOULEVARD,SEAVIEW AVENUE,INTERSECTION,STATEN ISLAND,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-29T13:09:00.000,02 STATEN ISLAND,,STATEN ISLAND,958683,152994,UNKNOWN,Unspecified,STATEN ISLAND,40.58657244482012,-74.09204956469884,"{'latitude': '40.58657244482012', 'longitude': '-74.09204956469884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58935414,2023-09-26T20:10:47.000,2023-11-08T11:31:16.000,DOT,Department of Transportation,Highway Condition,Loose Plate,Highway,,,,,,,,,,,Closed,The condition was inspected and determined not to be under New York City Department of Transportation's jurisdiction. The Department of Transportation notified the New York State Department of Transportation of the complaint.,2023-11-08T11:31:23.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,FDR Dr,Southbound/Downtown,Roadway,E 96 St (Exit 14) - E 71 St (Exit 13),,
58935618,2023-09-26T20:10:21.000,2023-09-28T07:26:34.000,DSNY,Department of Sanitation,Obstruction,Sign,Street,10469,2404 FISH AVENUE,FISH AVENUE,WARING AVENUE,MACE AVENUE,WARING AVENUE,MACE AVENUE,ADDRESS,BRONX,FISH AVENUE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-28T07:26:34.000,11 BRONX,2044710007,BRONX,1026489,253111,ONLINE,Unspecified,BRONX,40.86130490433765,-73.84729752297872,"{'latitude': '40.86130490433765', 'longitude': '-73.84729752297872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927197,2023-09-26T20:09:57.000,2023-09-26T20:58:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473,2045 STORY AVENUE,STORY AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,ADDRESS,BRONX,STORY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T20:58:09.000,09 BRONX,2036810001,BRONX,1024593,239819,ONLINE,Unspecified,BRONX,40.82483117267298,-73.85423189520691,"{'latitude': '40.82483117267298', 'longitude': '-73.85423189520691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935631,2023-09-26T20:09:51.000,2023-09-26T22:03:33.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10075,EAST   77 STREET,EAST   77 STREET,EAST   77 STREET,LEXINGTON AVENUE,EAST   77 STREET,LEXINGTON AVENUE,INTERSECTION,,,Closed,N/A,2023-09-26T22:03:36.000,08 MANHATTAN,,MANHATTAN,995369,221138,ONLINE,Unspecified,MANHATTAN,40.77364206279381,-73.9598555143181,"{'latitude': '40.77364206279381', 'longitude': '-73.9598555143181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934895,2023-09-26T20:09:34.000,2023-09-26T20:47:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,600 WEST  175 STREET,WEST  175 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  175 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:47:24.000,12 MANHATTAN,1021430055,MANHATTAN,1001746,247323,MOBILE,Unspecified,MANHATTAN,40.8455022826595,-73.93676349503154,"{'latitude': '40.8455022826595', 'longitude': '-73.93676349503154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931740,2023-09-26T20:09:27.000,2023-09-27T12:07:51.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11217,131 6 AVENUE,6 AVENUE,PARK PLACE,STERLING PLACE,PARK PLACE,STERLING PLACE,ADDRESS,BROOKLYN,6 AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-27T12:07:54.000,06 BROOKLYN,3009420003,BROOKLYN,990888,186368,PHONE,Unspecified,BROOKLYN,40.67821138008359,-73.97606819273183,"{'latitude': '40.67821138008359', 'longitude': '-73.97606819273183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928480,2023-09-26T20:09:22.000,2023-09-26T20:49:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,1 AVENUE,1 AVENUE,1 AVENUE,EAST    9 STREET,1 AVENUE,EAST    9 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:49:58.000,03 MANHATTAN,,MANHATTAN,988447,204571,ONLINE,Unspecified,MANHATTAN,40.72817583258266,-73.98485732105792,"{'latitude': '40.72817583258266', 'longitude': '-73.98485732105792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934678,2023-09-26T20:09:19.000,2023-09-26T20:37:19.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11433,156-14 111 AVENUE,111 AVENUE,156 STREET,157 STREET,156 STREET,157 STREET,ADDRESS,JAMAICA,111 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:37:22.000,12 QUEENS,4121710025,QUEENS,1041754,190637,ONLINE,Unspecified,QUEENS,40.6897444917889,-73.79264628710176,"{'latitude': '40.6897444917889', 'longitude': '-73.79264628710176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58942399,2023-09-26T20:09:03.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10013,353 GREENWICH STREET,GREENWICH STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings reviewed this complaint and referred it to the Department of Transportation for further action.,2023-09-27T00:00:00.000,01 MANHATTAN,1001800025,MANHATTAN,981365,201118,UNKNOWN,Unspecified,MANHATTAN,40.718698709031244,-74.0104075331465,"{'latitude': '40.718698709031244', 'longitude': '-74.0104075331465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927062,2023-09-26T20:08:58.000,2023-09-26T22:40:03.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11378,53-22 61 STREET,61 STREET,53 DRIVE,62 STREET,53 DRIVE,62 STREET,ADDRESS,MASPETH,61 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T22:40:11.000,05 QUEENS,4023650071,QUEENS,1010851,205035,ONLINE,Unspecified,QUEENS,40.7294103957965,-73.9040224103515,"{'latitude': '40.7294103957965', 'longitude': '-73.9040224103515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929694,2023-09-26T20:08:29.000,2023-09-26T20:31:24.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11204,5706 19 AVENUE,19 AVENUE,55 STREET,58 STREET,55 STREET,58 STREET,ADDRESS,BROOKLYN,19 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T20:31:29.000,12 BROOKLYN,3054940091,BROOKLYN,988836,165984,ONLINE,Unspecified,BROOKLYN,40.6222630312178,-73.98348007371827,"{'latitude': '40.6222630312178', 'longitude': '-73.98348007371827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928285,2023-09-26T20:08:25.000,2023-09-26T21:05:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11103,28-32 48 STREET,48 STREET,28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,ADDRESS,ASTORIA,48 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-26T21:05:22.000,01 QUEENS,4007210038,QUEENS,1009761,216818,MOBILE,Unspecified,QUEENS,40.761754970656064,-73.90791048199829,"{'latitude': '40.761754970656064', 'longitude': '-73.90791048199829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934058,2023-09-26T20:08:10.000,2023-10-04T12:03:15.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Public Garden,11418,135-18 JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,VAN WYCK EXPRESSWAY,METROPOLITAN AVENUE,VAN WYCK EXPRESSWAY,ADDRESS,RICHMOND HILL,JAMAICA AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-26T20:08:10.000,09 QUEENS,4093420023,QUEENS,1034903,195238,PHONE,Unspecified,QUEENS,40.702415001284606,-73.81731563620217,"{'latitude': '40.702415001284606', 'longitude': '-73.81731563620217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929398,2023-09-26T20:08:06.000,2023-09-26T20:35:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,48-24 59 PLACE,59 PLACE,48 AVENUE,LAUREL HILL BOULEVARD,48 AVENUE,LAUREL HILL BOULEVARD,ADDRESS,WOODSIDE,59 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T20:35:45.000,02 QUEENS,4023290035,QUEENS,1010425,208316,MOBILE,Unspecified,QUEENS,40.73841719899092,-73.90554667154397,"{'latitude': '40.73841719899092', 'longitude': '-73.90554667154397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
