unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,due_date,road_ramp
58853504,2023-09-18T17:35:58.000,2023-09-19T20:13:06.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10467,3444 KNOX PLACE,KNOX PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,07 BRONX,2033240117,BRONX,1016532,260680,ONLINE,Unspecified,BRONX,40.88212149688681,-73.88325756286221,"{'latitude': '40.88212149688681', 'longitude': '-73.88325756286221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854765,2023-09-18T17:35:47.000,2023-09-18T18:35:13.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T18:35:17.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58852262,2023-09-18T17:35:31.000,2023-09-18T18:33:14.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T18:33:18.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847638,2023-09-18T17:35:29.000,2023-09-18T19:01:33.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,11226,1875 NOSTRAND AVENUE,NOSTRAND AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,N/A,2023-09-18T19:01:37.000,17 BROOKLYN,3049640050,BROOKLYN,998575,172384,PHONE,Unspecified,BROOKLYN,40.63981928112333,-73.94838416521057,"{'latitude': '40.63981928112333', 'longitude': '-73.94838416521057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58848823,2023-09-18T17:35:11.000,2023-09-18T18:06:05.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10011,402 SIXTH AVENUE,SIXTH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,GREENWICH AVENUE,CHRISTOPHER STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-18T18:06:08.000,02 MANHATTAN,1005720001,MANHATTAN,984399,206593,MOBILE,Unspecified,MANHATTAN,40.73372672168842,-73.99946236666484,"{'latitude': '40.73372672168842', 'longitude': '-73.99946236666484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846279,2023-09-18T17:35:11.000,2023-09-24T11:14:35.000,DHS,Department of Homeless Services,Encampment,N/A,Store/Commercial,10011,402 SIXTH AVENUE,SIXTH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,GREENWICH AVENUE,CHRISTOPHER STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-24T11:14:40.000,02 MANHATTAN,1005720001,MANHATTAN,984399,206593,MOBILE,Unspecified,MANHATTAN,40.73372672168842,-73.99946236666484,"{'latitude': '40.73372672168842', 'longitude': '-73.99946236666484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58848472,2023-09-18T17:35:06.000,2023-09-18T18:32:36.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T18:32:44.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846498,2023-09-18T17:35:00.000,2023-09-18T18:40:00.000,DEP,Department of Environmental Protection,Hazardous Materials,"Oil Spill On Street, Large (HQL)",,11212,1143 CLARKSON AVENUE,CLARKSON AVENUE,E 96 ST,ROCKAWAY PKWY,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and determined that no further action is required.,2023-09-18T18:40:00.000,17 BROOKLYN,3046320043,BROOKLYN,1006306,180064,PHONE,Unspecified,BROOKLYN,40.6608833264623,-73.9205027276999,"{'latitude': '40.6608833264623', 'longitude': '-73.9205027276999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58850022,2023-09-18T17:34:55.000,2023-09-21T15:43:21.000,DOT,Department of Transportation,Street Sign - Dangling,Stop,Street,11101,JACKSON AVENUE,JACKSON AVENUE,JACKSON AVENUE,PEARSON STREET,JACKSON AVENUE,PEARSON STREET,INTERSECTION,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-21T15:43:27.000,02 QUEENS,,QUEENS,999520,211112,PHONE,Unspecified,QUEENS,40.74611707160226,-73.94489135289582,"{'latitude': '40.74611707160226', 'longitude': '-73.94489135289582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850600,2023-09-18T17:34:39.000,2023-09-18T19:09:24.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,108-14 67 AVENUE,67 AVENUE,108 STREET,110 STREET,108 STREET,110 STREET,ADDRESS,FOREST HILLS,67 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T19:09:27.000,06 QUEENS,4021760011,QUEENS,1026584,204920,ONLINE,Unspecified,QUEENS,40.729033442913526,-73.84725786465239,"{'latitude': '40.729033442913526', 'longitude': '-73.84725786465239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850694,2023-09-18T17:34:26.000,2023-09-18T18:05:29.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,805 TAYLOR AVENUE,TAYLOR AVENUE,LAFAYETTE AVENUE,STORY AVENUE,LAFAYETTE AVENUE,STORY AVENUE,ADDRESS,BRONX,TAYLOR AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T18:05:33.000,09 BRONX,2036370001,BRONX,1022157,238631,ONLINE,Unspecified,BRONX,40.82158124360711,-73.86304039392026,"{'latitude': '40.82158124360711', 'longitude': '-73.86304039392026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854374,2023-09-18T17:34:20.000,2023-09-18T22:10:21.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11210,1834 NEW YORK AVENUE,NEW YORK AVENUE,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,NEW YORK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T22:10:24.000,18 BROOKLYN,3075960071,BROOKLYN,999739,168072,PHONE,Unspecified,BROOKLYN,40.627981799552245,-73.94419993910267,"{'latitude': '40.627981799552245', 'longitude': '-73.94419993910267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58851099,2023-09-18T17:34:17.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,11222,2 KENT STREET,KENT STREET,DEAD END,WEST STREET,DEAD END,WEST STREET,ADDRESS,BROOKLYN,KENT STREET,In Progress,,,01 BROOKLYN,3025560041,BROOKLYN,995073,205338,ONLINE,Unspecified,BROOKLYN,40.73027543438651,-73.96094963483031,"{'latitude': '40.73027543438651', 'longitude': '-73.96094963483031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850388,2023-09-18T17:34:09.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,,10001,363 7 AVENUE,7 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,05 MANHATTAN,1008060001,MANHATTAN,986370,212015,UNKNOWN,Unspecified,MANHATTAN,40.748608509377746,-73.99234874305306,"{'latitude': '40.748608509377746', 'longitude': '-73.99234874305306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58850699,2023-09-18T17:33:48.000,2023-09-18T17:42:05.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,740 BEACH AVENUE,BEACH AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,BEACH AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T17:42:09.000,09 BRONX,2035980017,BRONX,1022009,238046,ONLINE,Unspecified,BRONX,40.819976219579004,-73.86357841506774,"{'latitude': '40.819976219579004', 'longitude': '-73.86357841506774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58848819,2023-09-18T17:33:32.000,2023-09-18T18:14:50.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10011,402 SIXTH AVENUE,SIXTH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,GREENWICH AVENUE,CHRISTOPHER STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-18T18:14:54.000,02 MANHATTAN,1005720001,MANHATTAN,984399,206593,MOBILE,Unspecified,MANHATTAN,40.73372672168842,-73.99946236666484,"{'latitude': '40.73372672168842', 'longitude': '-73.99946236666484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855048,2023-09-18T17:33:32.000,2023-09-21T09:15:11.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,10011,402 SIXTH AVENUE,SIXTH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,GREENWICH AVENUE,CHRISTOPHER STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-21T09:15:15.000,02 MANHATTAN,1005720001,MANHATTAN,984399,206593,MOBILE,Unspecified,MANHATTAN,40.73372672168842,-73.99946236666484,"{'latitude': '40.73372672168842', 'longitude': '-73.99946236666484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58852768,2023-09-18T17:33:30.000,2023-09-19T05:48:49.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Sidewalk,10453,124 EAST  176 STREET,EAST  176 STREET,WALTON AVENUE,MORRIS AVENUE,WALTON AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST  176 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-19T05:48:55.000,05 BRONX,2028260027,BRONX,1009410,248279,ONLINE,Unspecified,BRONX,40.84810770841058,-73.90905961756198,"{'latitude': '40.84810770841058', 'longitude': '-73.90905961756198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845533,2023-09-18T17:33:18.000,2023-09-18T18:54:05.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11212,365 THATFORD AVENUE,THATFORD AVENUE,THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,OSBORN STREET,ADDRESS,BROOKLYN,THATFORD AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T18:54:09.000,16 BROOKLYN,3035900011,BROOKLYN,1010017,180240,ONLINE,Unspecified,BROOKLYN,40.661356385690354,-73.90712636722496,"{'latitude': '40.661356385690354', 'longitude': '-73.90712636722496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58848533,2023-09-18T17:33:07.000,2023-09-26T09:26:22.000,DPR,Department of Parks and Recreation,Animal in a Park,Dead Animal,Park,11235,HOMECREST PLAYGROUND,HOMECREST PLAYGROUND,WILLIAMS COURT,SHORE PARKWAY,WILLIAMS COURT,SHORE PARKWAY,UNRECOGNIZED,BROOKLYN,HOMECREST PLAYGROUND,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-26T09:26:26.000,15 BROOKLYN,3074560025,BROOKLYN,996094,152857,PHONE,Unspecified,BROOKLYN,40.58622536595292,-73.95735795280737,"{'latitude': '40.58622536595292', 'longitude': '-73.95735795280737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846074,2023-09-18T17:32:56.000,2023-10-11T09:04:40.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11234,1866 EAST   31 STREET,EAST   31 STREET,AVENUE R,FILLMORE AVENUE,AVENUE R,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   31 STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-11T09:04:44.000,18 BROOKLYN,3084740073,BROOKLYN,1001663,161344,MOBILE,Unspecified,BROOKLYN,40.60951126955591,-73.93728596765544,"{'latitude': '40.60951126955591', 'longitude': '-73.93728596765544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854747,2023-09-18T17:32:54.000,2023-09-26T14:36:22.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10028,509 EAST   81 STREET,EAST   81 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,08 MANHATTAN,1015780006,MANHATTAN,998400,220716,PHONE,Unspecified,MANHATTAN,40.772479451134046,-73.94891316055735,"{'latitude': '40.772479451134046', 'longitude': '-73.94891316055735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847148,2023-09-18T17:32:54.000,2023-09-26T14:36:23.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10028,509 EAST   81 STREET,EAST   81 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,08 MANHATTAN,1015780006,MANHATTAN,998400,220716,PHONE,Unspecified,MANHATTAN,40.772479451134046,-73.94891316055735,"{'latitude': '40.772479451134046', 'longitude': '-73.94891316055735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58849709,2023-09-18T17:32:54.000,2023-09-26T14:36:23.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10028,509 EAST   81 STREET,EAST   81 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,08 MANHATTAN,1015780006,MANHATTAN,998400,220716,PHONE,Unspecified,MANHATTAN,40.772479451134046,-73.94891316055735,"{'latitude': '40.772479451134046', 'longitude': '-73.94891316055735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845864,2023-09-18T17:32:54.000,2023-09-26T14:36:23.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10028,509 EAST   81 STREET,EAST   81 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,08 MANHATTAN,1015780006,MANHATTAN,998400,220716,PHONE,Unspecified,MANHATTAN,40.772479451134046,-73.94891316055735,"{'latitude': '40.772479451134046', 'longitude': '-73.94891316055735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850831,2023-09-18T17:32:54.000,2023-09-26T14:36:22.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10028,509 EAST   81 STREET,EAST   81 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,08 MANHATTAN,1015780006,MANHATTAN,998400,220716,PHONE,Unspecified,MANHATTAN,40.772479451134046,-73.94891316055735,"{'latitude': '40.772479451134046', 'longitude': '-73.94891316055735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58848864,2023-09-18T17:32:43.000,2023-09-19T14:12:35.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10036,351 WEST   45 STREET,WEST   45 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   45 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-19T14:12:39.000,04 MANHATTAN,1010360005,MANHATTAN,987068,216083,PHONE,Unspecified,MANHATTAN,40.75977394121381,-73.98982789791673,"{'latitude': '40.75977394121381', 'longitude': '-73.98982789791673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
