unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,vehicle_type,taxi_company_borough,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58826163,2023-09-15T19:15:13.000,2023-09-15T20:07:54.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11234,5101 AVENUE O,AVENUE O,EAST   51 STREET,EAST   52 STREET,EAST   51 STREET,EAST   52 STREET,ADDRESS,BROOKLYN,AVENUE O,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T20:07:59.000,18 BROOKLYN,3078960006,BROOKLYN,1004937,163962,MOBILE,Unspecified,BROOKLYN,40.616690098510375,-73.92548643207769,"{'latitude': '40.616690098510375', 'longitude': '-73.92548643207769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824562,2023-09-15T19:14:59.000,2023-09-19T09:43:04.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11215,268A 18 STREET,18 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,18 STREET,Closed,This request required re-assignment to a new DOT unit.,2023-09-19T09:43:14.000,07 BROOKLYN,3008790024,BROOKLYN,986853,180600,PHONE,Unspecified,BROOKLYN,40.6623816159726,-73.99061769950507,"{'latitude': '40.6623816159726', 'longitude': '-73.99061769950507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824914,2023-09-15T19:14:52.000,2023-09-15T19:57:08.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11226,1174 ROGERS AVENUE,ROGERS AVENUE,CLARENDON ROAD,AVENUE D,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,ROGERS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T19:57:13.000,17 BROOKLYN,,BROOKLYN,997713,172974,ONLINE,Unspecified,BROOKLYN,40.64144005667691,-73.95148894533219,"{'latitude': '40.64144005667691', 'longitude': '-73.95148894533219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826228,2023-09-15T19:14:49.000,2023-09-27T12:00:17.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,10012,94 PRINCE STREET,PRINCE STREET,MERCER STREET,GREENE STREET,MERCER STREET,GREENE STREET,ADDRESS,NEW YORK,PRINCE STREET,Closed,The Department of Transportation determined that this issue is not within its jurisdiction. It was referred to the New York City Police Department.,2023-09-27T12:00:25.000,02 MANHATTAN,1004990020,MANHATTAN,984609,203298,ONLINE,Unspecified,MANHATTAN,40.72468274567255,-73.9987048041998,"{'latitude': '40.72468274567255', 'longitude': '-73.9987048041998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823648,2023-09-15T19:14:44.000,2023-09-26T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11104,47-55 39 PLACE,39 PLACE,,,,,ADDRESS,SUNNYSIDE,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-26T00:00:00.000,02 QUEENS,4001997501,QUEENS,1004819,209223,UNKNOWN,Unspecified,QUEENS,40.74092150256974,-73.92577331828451,"{'latitude': '40.74092150256974', 'longitude': '-73.92577331828451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824949,2023-09-15T19:14:41.000,2023-09-15T20:01:50.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10472,1101 PUGSLEY AVENUE,PUGSLEY AVENUE,WATSON AVENUE,HAVILAND AVENUE,WATSON AVENUE,HAVILAND AVENUE,ADDRESS,BRONX,PUGSLEY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T20:01:54.000,09 BRONX,2037900040,BRONX,1023910,241356,ONLINE,Haviland Playground,BRONX,40.8290528869698,-73.85669063395736,"{'latitude': '40.8290528869698', 'longitude': '-73.85669063395736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824161,2023-09-15T19:14:40.000,2023-09-15T20:10:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11233,2018 BERGEN STREET,BERGEN STREET,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,ADDRESS,BROOKLYN,BERGEN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T20:10:34.000,16 BROOKLYN,3014540013,BROOKLYN,1008287,184878,ONLINE,Unspecified,BROOKLYN,40.67409152184616,-73.91334537461792,"{'latitude': '40.67409152184616', 'longitude': '-73.91334537461792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824492,2023-09-15T19:14:37.000,,DOT,Department of Transportation,Street Condition,Pothole,,10029,EAST  111 STREET,EAST  111 STREET,PETRA ALLENDE WAY,3 AVENUE,,,BLOCKFACE,MANHATTAN,,Pending,The Department of Transportation referred this complaint to the Inspections Unit for further action.,2023-09-18T12:25:00.000,11 MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,,N/A,,,,,,,
58820283,2023-09-15T19:14:31.000,2023-11-01T14:00:25.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,Street,,,,,,,,,,,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-01T14:00:28.000,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,Car Service,QUEENS,,,,,
58820356,2023-09-15T19:14:27.000,2023-10-23T08:46:55.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10002,157 STANTON STREET,STANTON STREET,SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,ADDRESS,NEW YORK,STANTON STREET,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-10-23T08:47:01.000,03 MANHATTAN,1003490015,MANHATTAN,988414,201730,ONLINE,Unspecified,MANHATTAN,40.72037799214494,-73.98497814208753,"{'latitude': '40.72037799214494', 'longitude': '-73.98497814208753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","157 STANTON STREET, MANHATTAN (NEW YORK), NY, 10002",,,,,,,,
58826182,2023-09-15T19:14:21.000,2023-09-16T06:24:00.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10314,25 FILLAT STREET,FILLAT STREET,WOOLLEY AVENUE,CRYSTAL AVENUE,WOOLLEY AVENUE,CRYSTAL AVENUE,ADDRESS,STATEN ISLAND,FILLAT STREET,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-16T06:24:06.000,01 STATEN ISLAND,5004740135,STATEN ISLAND,944971,162550,ONLINE,Unspecified,STATEN ISLAND,40.612751539827656,-74.1414727448389,"{'latitude': '40.612751539827656', 'longitude': '-74.1414727448389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822223,2023-09-15T19:14:20.000,2023-09-15T23:30:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10465,4105 EAST TREMONT AVENUE,EAST TREMONT AVENUE,MILES AVENUE,LAWTON AVENUE,MILES AVENUE,LAWTON AVENUE,ADDRESS,BRONX,EAST TREMONT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T23:30:37.000,10 BRONX,2054480047,BRONX,1034883,237637,MOBILE,Unspecified,BRONX,40.818789220324184,-73.8170684305264,"{'latitude': '40.818789220324184', 'longitude': '-73.8170684305264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822005,2023-09-15T19:14:05.000,2023-09-20T11:31:43.000,TLC,Taxi and Limousine Commission,Lost Property,Other,Taxi,10024,BROADWAY,BROADWAY,BROADWAY,WEST   84 STREET,BROADWAY,WEST   84 STREET,INTERSECTION,,,Closed,See notes for information.,2023-09-20T11:31:45.000,07 MANHATTAN,,MANHATTAN,990457,226020,PHONE,Unspecified,MANHATTAN,40.78704667417996,-73.97758548577407,"{'latitude': '40.78704667417996', 'longitude': '-73.97758548577407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","BROADWAY AND WEST   84 STREET, MANHATTAN, NY, 10024",,,,,,,,
58823902,2023-09-15T19:14:00.000,2023-09-18T09:20:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11374,62-60 99 STREET,99 STREET,62 DR,63 AVE,,,ADDRESS,REGO PARK,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-18T09:20:00.000,06 QUEENS,4020860040,QUEENS,1023726,206531,PHONE,Unspecified,QUEENS,40.733468453882224,-73.85756012999359,"{'latitude': '40.733468453882224', 'longitude': '-73.85756012999359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825560,2023-09-15T19:14:00.000,2023-10-11T21:45:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10023,175 WEST   60 STREET,WEST   60 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-11T21:45:00.000,07 MANHATTAN,1011320021,MANHATTAN,988064,220055,ONLINE,Unspecified,MANHATTAN,40.77067568109227,-73.98623039448844,"{'latitude': '40.77067568109227', 'longitude': '-73.98623039448844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58821303,2023-09-15T19:14:00.000,2023-09-27T04:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11215,632 11 STREET,11 STREET,8 AVE,PROSPECT PARK W,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T04:00:00.000,06 BROOKLYN,3010977501,BROOKLYN,990211,181086,ONLINE,Unspecified,BROOKLYN,40.66371395443984,-73.97851363396208,"{'latitude': '40.66371395443984', 'longitude': '-73.97851363396208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58824633,2023-09-15T19:13:55.000,2023-09-15T21:01:28.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10310,JEWETT AVENUE,JEWETT AVENUE,JEWETT AVENUE,POST AVENUE,JEWETT AVENUE,POST AVENUE,INTERSECTION,,,Closed,N/A,2023-09-15T21:01:31.000,01 STATEN ISLAND,,STATEN ISLAND,948034,169152,PHONE,Unspecified,STATEN ISLAND,40.63088568057195,-74.13047605059225,"{'latitude': '40.63088568057195', 'longitude': '-74.13047605059225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824497,2023-09-15T19:13:54.000,2023-09-15T19:50:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10002,157 STANTON STREET,STANTON STREET,SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,ADDRESS,NEW YORK,STANTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T19:50:23.000,03 MANHATTAN,1003490015,MANHATTAN,988414,201730,ONLINE,Unspecified,MANHATTAN,40.72037799214494,-73.98497814208753,"{'latitude': '40.72037799214494', 'longitude': '-73.98497814208753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820540,2023-09-15T19:13:35.000,2023-09-15T20:38:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11362,253-17 PEMBROKE AVENUE,PEMBROKE AVENUE,LITTLE NECK PARKWAY,254 STREET,LITTLE NECK PARKWAY,254 STREET,ADDRESS,LITTLE NECK,PEMBROKE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T20:38:25.000,11 QUEENS,4082600221,QUEENS,1057855,220199,MOBILE,Unspecified,QUEENS,40.77076531176242,-73.73426462294411,"{'latitude': '40.77076531176242', 'longitude': '-73.73426462294411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821401,2023-09-15T19:13:27.000,2023-09-15T21:25:06.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11413,139-22 182 STREET,182 STREET,138 AVENUE,140 AVENUE,138 AVENUE,140 AVENUE,ADDRESS,SPRINGFIELD GARDENS,182 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T21:25:10.000,12 QUEENS,4130200025,QUEENS,1049878,184395,PHONE,Unspecified,QUEENS,40.67255517050819,-73.76341287433505,"{'latitude': '40.67255517050819', 'longitude': '-73.76341287433505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822523,2023-09-15T19:13:06.000,2023-09-15T19:45:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,1816 EAST GUN HILL ROAD,EAST GUN HILL ROAD,ALLERTON AVENUE,EDSON AVENUE,ALLERTON AVENUE,EDSON AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T19:45:43.000,11 BRONX,2045040411,BRONX,1030259,254028,ONLINE,Unspecified,BRONX,40.86380294481706,-73.83366195135336,"{'latitude': '40.86380294481706', 'longitude': '-73.83366195135336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820525,2023-09-15T19:12:59.000,2023-09-15T19:51:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10034,538 WEST  218 STREET,WEST  218 STREET,PARK TERRACE EAST,PARK TERRACE WEST,PARK TERRACE EAST,PARK TERRACE WEST,ADDRESS,NEW YORK,WEST  218 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T19:51:33.000,12 MANHATTAN,,MANHATTAN,1007473,256983,MOBILE,Unspecified,MANHATTAN,40.872002866754954,-73.91603070843222,"{'latitude': '40.872002866754954', 'longitude': '-73.91603070843222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821113,2023-09-15T19:12:52.000,2023-09-15T19:12:52.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11215,248 22 STREET,22 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,22 STREET,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-15T19:12:52.000,07 BROOKLYN,3008990011,BROOKLYN,986078,179886,ONLINE,Unspecified,BROOKLYN,40.6604220374799,-73.99341131714517,"{'latitude': '40.6604220374799', 'longitude': '-73.99341131714517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820297,2023-09-15T19:12:49.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,90-10 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,90 STREET,CROSS BAY BOULEVARD,90 STREET,CROSS BAY BOULEVARD,ADDRESS,HOWARD BEACH,SOUTH CONDUIT AVENUE,In Progress,,,10 QUEENS,4114220004,QUEENS,1027349,183059,ONLINE,Unspecified,QUEENS,40.6690265015627,-73.84463762373403,"{'latitude': '40.6690265015627', 'longitude': '-73.84463762373403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819788,2023-09-15T19:12:46.000,2023-09-15T20:25:55.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10466,EAST  232 STREET,EAST  232 STREET,EAST  232 STREET,WHITE PLAINS ROAD,EAST  232 STREET,WHITE PLAINS ROAD,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T20:25:59.000,12 BRONX,,BRONX,1023584,264564,ONLINE,Unspecified,BRONX,40.892753229006566,-73.8577324168085,"{'latitude': '40.892753229006566', 'longitude': '-73.8577324168085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823763,2023-09-15T19:12:40.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10451,234 EAST  149 STREET,EAST  149 STREET,PARK AVENUE,MORRIS AVENUE,PARK AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST  149 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-15T21:24:56.000,01 BRONX,2023350016,BRONX,1005243,237211,PHONE,Unspecified,BRONX,40.81774013649434,-73.92415579586793,"{'latitude': '40.81774013649434', 'longitude': '-73.92415579586793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
