unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,bbl,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date
58947968,2023-09-28T19:12:43.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11218,40 ARGYLE ROAD,ARGYLE ROAD,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,ARGYLE ROAD,In Progress,,,14 BROOKLYN,BROOKLYN,993204,175582,UNKNOWN,Unspecified,BROOKLYN,,40.648604160143165,-73.96773270356002,"{'latitude': '40.648604160143165', 'longitude': '-73.96773270356002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050730019,,,,,,
58954160,2023-09-28T19:12:42.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11217,716 SACKETT STREET,SACKETT STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,SACKETT STREET,In Progress,,,06 BROOKLYN,BROOKLYN,989528,186072,UNKNOWN,Unspecified,BROOKLYN,,40.67739984238101,-73.98097159669663,"{'latitude': '40.67739984238101', 'longitude': '-73.98097159669663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58951711,2023-09-28T19:12:42.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11217,713 SACKETT STREET,SACKETT STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,SACKETT STREET,In Progress,,,06 BROOKLYN,BROOKLYN,989613,186036,UNKNOWN,Unspecified,BROOKLYN,,40.67730097942799,-73.98066518081416,"{'latitude': '40.67730097942799', 'longitude': '-73.98066518081416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3009490056,,,,,,
58955471,2023-09-28T19:12:41.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,In Progress,,,06 MANHATTAN,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58946766,2023-09-28T19:12:34.000,2023-09-28T19:12:34.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,1861 TROUTMAN STREET,TROUTMAN STREET,ONDERDONK AVENUE,WOODWARD AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,ADDRESS,RIDGEWOOD,TROUTMAN STREET,Closed,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,2023-09-28T19:12:34.000,05 QUEENS,QUEENS,1006893,198335,MOBILE,Unspecified,QUEENS,,40.71103153586264,-73.91832558056221,"{'latitude': '40.71103153586264', 'longitude': '-73.91832558056221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4033940057,,,,,,
58947567,2023-09-28T19:11:52.000,2023-09-28T21:09:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,5912 RIVERDALE AVENUE,RIVERDALE AVENUE,WEST  259 STREET,WEST  260 STREET,WEST  259 STREET,WEST  260 STREET,ADDRESS,BRONX,RIVERDALE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T21:09:08.000,08 BRONX,BRONX,1010799,269869,ONLINE,Unspecified,BRONX,,40.90736147238795,-73.90395354142677,"{'latitude': '40.90736147238795', 'longitude': '-73.90395354142677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58951789,2023-09-28T19:11:51.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,In Progress,,,06 MANHATTAN,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1009080047,,,,,,
58946131,2023-09-28T19:11:45.000,2023-09-28T19:40:20.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10028,1 AVENUE,1 AVENUE,1 AVENUE,EAST   81 STREET,1 AVENUE,EAST   81 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T19:40:25.000,08 MANHATTAN,MANHATTAN,997621,221144,ONLINE,Unspecified,MANHATTAN,,40.77365541162767,-73.95172479233456,"{'latitude': '40.77365541162767', 'longitude': '-73.95172479233456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58947193,2023-09-28T19:11:00.000,2023-09-28T20:00:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11374,68-42 ALDERTON STREET,ALDERTON STREET,YELLOWSTONE BLVD,TROTTING COURSE LN,,,ADDRESS,REGO PARK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T20:00:00.000,06 QUEENS,QUEENS,1023469,199646,PHONE,Unspecified,QUEENS,,40.714571965644616,-73.8585275745642,"{'latitude': '40.714571965644616', 'longitude': '-73.8585275745642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4031780019,,,,,,
58946277,2023-09-28T19:10:57.000,2023-09-28T19:36:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461,1144 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,WILLIAMSBRIDGE ROAD,YATES AVENUE,WILLIAMSBRIDGE ROAD,YATES AVENUE,ADDRESS,BRONX,PELHAM PARKWAY SOUTH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T19:37:00.000,11 BRONX,BRONX,1024176,251526,PHONE,Unspecified,BRONX,,40.856965325061324,-73.85566890870618,"{'latitude': '40.856965325061324', 'longitude': '-73.85566890870618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58953215,2023-09-28T19:10:48.000,2023-09-29T06:05:39.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11362,48-42 GLENWOOD STREET,GLENWOOD STREET,IOWA ROAD,CONCORD STREET,IOWA ROAD,CONCORD STREET,ADDRESS,LITTLE NECK,GLENWOOD STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-29T06:05:42.000,11 QUEENS,QUEENS,1059012,219703,PHONE,Unspecified,QUEENS,,40.7693942179722,-73.73009306148427,"{'latitude': '40.7693942179722', 'longitude': '-73.73009306148427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58952957,2023-09-28T19:10:47.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,In Progress,,,06 MANHATTAN,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58954279,2023-09-28T19:10:40.000,2023-10-02T07:00:40.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11385,CYPRESS HILLS STREET,CYPRESS HILLS STREET,CYPRESS HILLS STREET,MYRTLE AVENUE,CYPRESS HILLS STREET,MYRTLE AVENUE,INTERSECTION,,,Closed,"The Department of Transportation inspected the condition and made the determination that the street meets resurfacing standards and will be planned for either the next or future resurfacing seasons (2 - 3 years). The Department of Transportation works with Community Boards and elected officials to determine resurfacing priority. For specific scheduling information regarding your street, contact your Community Board.",2023-10-02T07:00:43.000,05 QUEENS,QUEENS,1014510,194726,PHONE,Unspecified,QUEENS,,40.70110291766586,-73.89086692845888,"{'latitude': '40.70110291766586', 'longitude': '-73.89086692845888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58952523,2023-09-28T19:10:32.000,2023-09-28T20:21:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1815 GRAND CONCOURSE,GRAND CONCOURSE,EASTBURN AVENUE,EAST  176 STREET,EASTBURN AVENUE,EAST  176 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T20:21:11.000,05 BRONX,BRONX,1009655,247989,ONLINE,Unspecified,BRONX,,40.84731104281934,-73.908175168756,"{'latitude': '40.84731104281934', 'longitude': '-73.908175168756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58954088,2023-09-28T19:10:18.000,2023-09-28T19:34:34.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10461,1735 MAHAN AVENUE,MAHAN AVENUE,ROBERTS AVENUE,BUHRE AVENUE,ROBERTS AVENUE,BUHRE AVENUE,ADDRESS,BRONX,MAHAN AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T19:34:40.000,10 BRONX,BRONX,1031556,247885,ONLINE,Unspecified,BRONX,,40.846935420266654,-73.82901622119158,"{'latitude': '40.846935420266654', 'longitude': '-73.82901622119158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58949979,2023-09-28T19:10:17.000,2023-09-28T22:20:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11203,3420 NEWKIRK AVENUE,NEWKIRK AVENUE,EAST   34 STREET,EAST   35 STREET,EAST   34 STREET,EAST   35 STREET,ADDRESS,BROOKLYN,NEWKIRK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T22:21:01.000,17 BROOKLYN,BROOKLYN,999715,172536,ONLINE,Unspecified,BROOKLYN,,40.640234571372176,-73.94427617028909,"{'latitude': '40.640234571372176', 'longitude': '-73.94427617028909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3049680044,,,,,,
58954149,2023-09-28T19:09:56.000,2023-10-02T10:05:21.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10018,429 11 AVENUE,11 AVENUE,WEST   35 STREET,WEST   36 STREET,WEST   35 STREET,WEST   36 STREET,ADDRESS,NEW YORK,11 AVENUE,Closed,See notes for information.,2023-10-02T10:05:24.000,04 MANHATTAN,MANHATTAN,983908,215012,PHONE,Unspecified,MANHATTAN,"429 11 AVENUE, MANHATTAN (NEW YORK), NY, 10018",40.75683476245804,-74.0012344589781,"{'latitude': '40.75683476245804', 'longitude': '-74.0012344589781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1006800001,,,,,,
58948676,2023-09-28T19:09:55.000,2023-09-28T23:32:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,355 COVERT STREET,COVERT STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,COVERT STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T23:32:38.000,04 BROOKLYN,BROOKLYN,1010515,191941,PHONE,Unspecified,BROOKLYN,,40.693471504653225,-73.90528579443111,"{'latitude': '40.693471504653225', 'longitude': '-73.90528579443111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58951588,2023-09-28T19:09:52.000,2023-10-02T00:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11361,215 STREET,215 STREET,40 AVENUE,DEAD END,,,BLOCKFACE,QUEENS,,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-10-02T00:00:00.000,11 QUEENS,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,N/A,,,,,
58948070,2023-09-28T19:09:50.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,In Progress,,,06 MANHATTAN,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1009080047,,,,,,
58954258,2023-09-28T19:09:45.000,2023-10-31T12:55:33.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11249,446 BEDFORD AVENUE,BEDFORD AVENUE,SOUTH    9 STREET,SOUTH   10 STREET,SOUTH    9 STREET,SOUTH   10 STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-10-31T12:55:38.000,01 BROOKLYN,BROOKLYN,994171,197446,ONLINE,Unspecified,BROOKLYN,,40.708614853435684,-73.96421576453052,"{'latitude': '40.708614853435684', 'longitude': '-73.96421576453052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58955038,2023-09-28T19:09:37.000,2023-09-28T19:23:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11223,398 AVENUE W,AVENUE W,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,AVENUE W,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T19:23:29.000,15 BROOKLYN,BROOKLYN,993041,155290,ONLINE,Unspecified,BROOKLYN,,40.59290701778375,-73.96834652652835,"{'latitude': '40.59290701778375', 'longitude': '-73.96834652652835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3071780006,,,,,,
58947594,2023-09-28T19:09:13.000,2023-09-28T19:59:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,71 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  113 STREET,WEST  114 STREET,WEST  113 STREET,WEST  114 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T20:00:04.000,10 MANHATTAN,MANHATTAN,997387,231182,MOBILE,Unspecified,MANHATTAN,,40.801207381551556,-73.9525500038924,"{'latitude': '40.801207381551556', 'longitude': '-73.9525500038924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58952073,2023-09-28T19:08:58.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Used Car Dealer,Business,11234,1810 UTICA AVENUE,UTICA AVENUE,AVENUE J,FLATLANDS AVENUE,AVENUE J,FLATLANDS AVENUE,ADDRESS,BROOKLYN,UTICA AVENUE,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-23T10:07:02.000,18 BROOKLYN,BROOKLYN,1004279,168036,ONLINE,Unspecified,BROOKLYN,,40.627873885844586,-73.92784442743769,"{'latitude': '40.627873885844586', 'longitude': '-73.92784442743769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3077970047,,,,,,
58954245,2023-09-28T19:08:55.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,In Progress,,,06 MANHATTAN,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58953684,2023-09-28T19:08:42.000,2023-09-28T19:54:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10026,306 WEST  114 STREET,WEST  114 STREET,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,ADDRESS,NEW YORK,WEST  114 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T19:54:53.000,10 MANHATTAN,MANHATTAN,996245,231927,MOBILE,Unspecified,MANHATTAN,,40.80325382624683,-73.95667350253744,"{'latitude': '40.80325382624683', 'longitude': '-73.95667350253744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018470063,,,,,,
58955516,2023-09-28T19:08:00.000,2023-10-02T11:35:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,411 WILLOWBROOK ROAD,WILLOWBROOK ROAD,FRANCINE LANE,HOLGATE STREET,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-10-02T11:35:00.000,01 STATEN ISLAND,STATEN ISLAND,943586,162933,PHONE,Unspecified,STATEN ISLAND,,40.61379654649234,-74.14646345205796,"{'latitude': '40.61379654649234', 'longitude': '-74.14646345205796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5004840036,,,,,,
58948069,2023-09-28T19:07:52.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,In Progress,,,06 MANHATTAN,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
