unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
58809680,2023-09-13T15:09:40.000,2023-09-24T16:49:04.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10456,601 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,03 BRONX,2026140056,BRONX,1010775,241101,PHONE,Unspecified,BRONX,40.828402199245986,-73.90415424045243,"{'latitude': '40.828402199245986', 'longitude': '-73.90415424045243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800578,2023-09-13T15:09:40.000,2023-09-24T16:14:15.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10456,601 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,03 BRONX,2026140056,BRONX,1010775,241101,PHONE,Unspecified,BRONX,40.828402199245986,-73.90415424045243,"{'latitude': '40.828402199245986', 'longitude': '-73.90415424045243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804609,2023-09-13T15:09:40.000,2023-09-24T16:14:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10456,601 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,03 BRONX,2026140056,BRONX,1010775,241101,PHONE,Unspecified,BRONX,40.828402199245986,-73.90415424045243,"{'latitude': '40.828402199245986', 'longitude': '-73.90415424045243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800557,2023-09-13T15:09:40.000,2023-09-24T16:14:15.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10456,601 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,03 BRONX,2026140056,BRONX,1010775,241101,PHONE,Unspecified,BRONX,40.828402199245986,-73.90415424045243,"{'latitude': '40.828402199245986', 'longitude': '-73.90415424045243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809816,2023-09-13T15:09:40.000,2023-09-24T16:14:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10456,601 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,03 BRONX,2026140056,BRONX,1010775,241101,PHONE,Unspecified,BRONX,40.828402199245986,-73.90415424045243,"{'latitude': '40.828402199245986', 'longitude': '-73.90415424045243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800743,2023-09-13T15:09:40.000,2023-09-24T16:14:15.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CABINET,RESIDENTIAL BUILDING,10456,601 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,03 BRONX,2026140056,BRONX,1010775,241101,PHONE,Unspecified,BRONX,40.828402199245986,-73.90415424045243,"{'latitude': '40.828402199245986', 'longitude': '-73.90415424045243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802479,2023-09-13T15:09:36.000,2023-09-15T07:18:03.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11238,765 CLASSON AVENUE,CLASSON AVENUE,PARK PLACE,STERLING PLACE,PARK PLACE,STERLING PLACE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T07:17:16.000,08 BROOKLYN,,BROOKLYN,995284,184991,ONLINE,Unspecified,BROOKLYN,40.674427438066076,-73.96022166538164,"{'latitude': '40.674427438066076', 'longitude': '-73.96022166538164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808406,2023-09-13T15:09:31.000,2023-09-14T08:39:53.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10459,1140 WEST FARMS ROAD,WEST FARMS ROAD,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,03 BRONX,2027540008,BRONX,1014849,240746,ONLINE,Unspecified,BRONX,40.82741465189677,-73.8894348326991,"{'latitude': '40.82741465189677', 'longitude': '-73.8894348326991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58810219,2023-09-13T15:09:29.000,2023-09-13T15:31:12.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10036,1535 BROADWAY,BROADWAY,7 AVENUE,WEST 46 STREET,7 AVENUE,WEST   46 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-13T15:31:12.000,05 MANHATTAN,1010177501,MANHATTAN,988276,215534,ONLINE,Unspecified,MANHATTAN,40.75826660917717,-73.98546772308859,"{'latitude': '40.75826660917717', 'longitude': '-73.98546772308859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806514,2023-09-13T15:09:07.000,2023-09-13T18:08:42.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10465,3147 WATERBURY AVENUE,WATERBURY AVENUE,FAIRFAX AVENUE,ELLSWORTH AVENUE,FAIRFAX AVENUE,ELLSWORTH AVENUE,ADDRESS,BRONX,WATERBURY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:08:46.000,10 BRONX,2054060083,BRONX,1033125,244856,ONLINE,Unspecified,BRONX,40.83861317272175,-73.82336728635248,"{'latitude': '40.83861317272175', 'longitude': '-73.82336728635248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802100,2023-09-13T15:08:59.000,2023-09-22T20:49:43.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11212,327 CHESTER STREET,CHESTER STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,16 BROOKLYN,3035750011,BROOKLYN,1009183,181033,PHONE,Unspecified,BROOKLYN,40.66353538201748,-73.91012947175395,"{'latitude': '40.66353538201748', 'longitude': '-73.91012947175395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802007,2023-09-13T15:08:59.000,2023-09-22T20:49:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11212,327 CHESTER STREET,CHESTER STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,16 BROOKLYN,3035750011,BROOKLYN,1009183,181033,PHONE,Unspecified,BROOKLYN,40.66353538201748,-73.91012947175395,"{'latitude': '40.66353538201748', 'longitude': '-73.91012947175395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804450,2023-09-13T15:08:58.000,2023-09-14T17:32:56.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11372,94-02 35 AVENUE,35 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-14T00:00:00.000,03 QUEENS,4014680001,QUEENS,1019332,213634,ONLINE,Unspecified,QUEENS,40.75298291475754,-73.87337777548727,"{'latitude': '40.75298291475754', 'longitude': '-73.87337777548727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802204,2023-09-13T15:08:50.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11423,191-12 HOLLIS AVENUE,HOLLIS AVENUE,191 STREET,100 AVENUE,191 STREET,100 AVENUE,ADDRESS,HOLLIS,HOLLIS AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-14T09:45:46.000,12 QUEENS,4108380014,QUEENS,1048850,197762,ONLINE,Unspecified,QUEENS,40.70925193511273,-73.76699058898836,"{'latitude': '40.70925193511273', 'longitude': '-73.76699058898836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807297,2023-09-13T15:08:40.000,2023-09-13T22:50:21.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11378,65-56 HULL AVENUE,HULL AVENUE,BORDEN AVENUE,66 STREET,BORDEN AVENUE,66 STREET,ADDRESS,MASPETH,HULL AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:50:25.000,05 QUEENS,4023770018,QUEENS,1012226,203971,PHONE,Unspecified,QUEENS,40.72648573521032,-73.89906577700842,"{'latitude': '40.72648573521032', 'longitude': '-73.89906577700842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806387,2023-09-13T15:08:36.000,2023-09-16T11:29:51.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11229,1818 EAST   21 STREET,EAST   21 STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,EAST   21 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-16T10:51:01.000,15 BROOKLYN,3068030015,BROOKLYN,997566,160887,ONLINE,Unspecified,BROOKLYN,40.608264002320645,-73.95204247268926,"{'latitude': '40.608264002320645', 'longitude': '-73.95204247268926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804074,2023-09-13T15:08:26.000,2023-09-13T17:09:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11418,86-75 107 STREET,107 STREET,86 AVENUE,JAMAICA AVENUE,86 AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,107 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T17:09:31.000,09 QUEENS,,QUEENS,1028421,192933,PHONE,Unspecified,QUEENS,40.69612305505443,-73.84070858371959,"{'latitude': '40.69612305505443', 'longitude': '-73.84070858371959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803470,2023-09-13T15:08:23.000,2023-09-15T14:13:09.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11231,8 4 PLACE,4 PLACE,HENRY STREET,CLINTON STREET,HENRY STREET,CLINTON STREET,ADDRESS,BROOKLYN,4 PLACE,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-15T14:13:15.000,06 BROOKLYN,3003730012,BROOKLYN,983844,186583,ONLINE,Unspecified,BROOKLYN,40.678803985970454,-74.00146375413838,"{'latitude': '40.678803985970454', 'longitude': '-74.00146375413838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803966,2023-09-13T15:08:00.000,2023-09-13T17:34:00.000,DEP,Department of Environmental Protection,Industrial Waste,Concrete In Catch Basin (IEA),,10451,411 EAST  163 STREET,EAST  163 STREET,MELROSE AVE,BROOK AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection investigated this complaint and resolved the issue during a field inspection.,2023-09-13T17:34:00.000,03 BRONX,2023910007,BRONX,1008435,239962,PHONE,Unspecified,BRONX,40.82528268790926,-73.91261372496575,"{'latitude': '40.82528268790926', 'longitude': '-73.91261372496575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58800055,2023-09-13T15:08:00.000,2023-09-14T09:01:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11235,2609 EAST    7 STREET,EAST    7 STREET,AVENUE Z,MANOR CT,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-14T09:01:00.000,13 BROOKLYN,3072440001,BROOKLYN,994810,153082,PHONE,Unspecified,BROOKLYN,40.586844568736325,-73.9619803959889,"{'latitude': '40.586844568736325', 'longitude': '-73.9619803959889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58805302,2023-09-13T15:08:00.000,2023-09-13T16:50:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10035,,,,,1 AVENUE,EAST 119 STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection investigated this complaint and found that a spray cap was in use while the hydrant was running.,2023-09-13T16:50:00.000,11 MANHATTAN,,MANHATTAN,1002526,229992,PHONE,Unspecified,MANHATTAN,40.79793202222838,-73.93399151250489,"{'latitude': '40.79793202222838', 'longitude': '-73.93399151250489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803995,2023-09-13T15:08:00.000,2023-09-28T08:55:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,10475,2130 BARTOW AVENUE,BARTOW AVENUE,DEAD END,BARTOW AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-28T08:55:00.000,10 BRONX,2051410810,BRONX,1032022,255325,ONLINE,Unspecified,BRONX,40.867353444762784,-73.82727888233266,"{'latitude': '40.867353444762784', 'longitude': '-73.82727888233266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801387,2023-09-13T15:08:00.000,2023-09-13T15:30:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11208,1395 STANLEY AVENUE,STANLEY AVENUE,EMERALD ST,AMBER ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-13T15:30:00.000,05 BROOKLYN,3045180125,BROOKLYN,1023702,182270,PHONE,Unspecified,BROOKLYN,40.6668778781298,-73.85778884651005,"{'latitude': '40.6668778781298', 'longitude': '-73.85778884651005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805306,2023-09-13T15:08:00.000,2023-10-04T13:30:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10454,,,,,EAST 143 STREET,WILLIS AVENUE,INTERSECTION,BRONX,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-10-04T13:30:00.000,01 BRONX,,BRONX,1006233,235217,PHONE,Unspecified,BRONX,40.81226475826433,-73.92058562409838,"{'latitude': '40.81226475826433', 'longitude': '-73.92058562409838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807317,2023-09-13T15:07:59.000,,DOE,Department of Education,School Maintenance,Other School Condition,School,11229,1866 EAST   17 STREET,EAST   17 STREET,DEAD END,AVENUE S,DEAD END,AVENUE S,ADDRESS,BROOKLYN,EAST   17 STREET,In Progress,,,15 BROOKLYN,3068210123,BROOKLYN,996599,159460,PHONE,Unspecified,BROOKLYN,40.60434857977582,-73.95552772836781,"{'latitude': '40.60434857977582', 'longitude': '-73.95552772836781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800156,2023-09-13T15:07:46.000,2023-09-13T15:12:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T15:12:19.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
