unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,road_ramp,due_date
58970832,2023-09-30T20:26:12.000,2023-09-30T20:48:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10002,239 ELDRIDGE STREET,ELDRIDGE STREET,STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,ELDRIDGE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T20:48:26.000,03 MANHATTAN,1004220060,MANHATTAN,987099,202526,ONLINE,Unspecified,MANHATTAN,40.722563341182415,-73.98972173956712,"{'latitude': '40.722563341182415', 'longitude': '-73.98972173956712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972595,2023-09-30T20:26:08.000,2023-10-03T13:30:03.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,11224,2970 WEST   27 STREET,WEST   27 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,986240,148216,PHONE,Unspecified,BROOKLYN,40.573494426424446,-73.99283675303543,"{'latitude': '40.573494426424446', 'longitude': '-73.99283675303543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975122,2023-09-30T20:26:08.000,2023-10-03T13:30:03.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11224,2970 WEST   27 STREET,WEST   27 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,986240,148216,PHONE,Unspecified,BROOKLYN,40.573494426424446,-73.99283675303543,"{'latitude': '40.573494426424446', 'longitude': '-73.99283675303543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973647,2023-09-30T20:26:08.000,2023-09-30T20:46:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,35 WADSWORTH AVENUE,WADSWORTH AVENUE,WEST  174 STREET,WEST  175 STREET,WEST  174 STREET,WEST  175 STREET,ADDRESS,NEW YORK,WADSWORTH AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T20:46:38.000,12 MANHATTAN,1021430044,MANHATTAN,1001431,247430,MOBILE,Unspecified,MANHATTAN,40.84579658467251,-73.93790173780997,"{'latitude': '40.84579658467251', 'longitude': '-73.93790173780997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972040,2023-09-30T20:26:00.000,2023-10-02T16:17:00.000,DEP,Department of Environmental Protection,Noise,"Noise: Boat(Engine,Music,Etc) (NR10)",,11222,2 BLUE SLIP,BLUE SLIP,DUPONT ST,FRANKLIN ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T16:17:00.000,01 BROOKLYN,3024720050,BROOKLYN,995604,207481,ONLINE,Unspecified,BROOKLYN,40.736156776263435,-73.95903012258638,"{'latitude': '40.736156776263435', 'longitude': '-73.95903012258638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58975582,2023-09-30T20:26:00.000,2023-10-02T16:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10016,95 MADISON AVENUE,MADISON AVENUE,E 28 ST,E 29 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-10-02T16:00:00.000,05 MANHATTAN,1008580058,MANHATTAN,988323,210529,ONLINE,Unspecified,MANHATTAN,40.74452912849905,-73.98530110307829,"{'latitude': '40.74452912849905', 'longitude': '-73.98530110307829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58970603,2023-09-30T20:25:58.000,2023-10-02T10:28:32.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Street Fair Vendor,Business,11356,14-22 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,14 AVENUE,14 AVENUE,14 AVENUE,14 AVENUE,ADDRESS,COLLEGE POINT,COLLEGE POINT BOULEVARD,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Department of Sanitation (DSNY). NYC311 can help you file a complaint or contact the agency for further assistance.,2023-10-02T10:28:36.000,07 QUEENS,4040560016,QUEENS,1026961,225489,ONLINE,Unspecified,QUEENS,40.78548819661001,-73.84576697396618,"{'latitude': '40.78548819661001', 'longitude': '-73.84576697396618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976933,2023-09-30T20:25:55.000,2023-09-30T21:34:24.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10040,151 NAGLE AVENUE,NAGLE AVENUE,ARDEN STREET,THAYER STREET,ARDEN STREET,THAYER STREET,ADDRESS,NEW YORK,NAGLE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T21:34:29.000,12 MANHATTAN,1021730029,MANHATTAN,1004710,253015,PHONE,Unspecified,MANHATTAN,40.86111875356414,-73.92603322228999,"{'latitude': '40.86111875356414', 'longitude': '-73.92603322228999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975258,2023-09-30T20:25:44.000,2023-09-30T20:33:42.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,11368,54-09 100 STREET,100 STREET,LEWIS AVENUE,57 AVENUE,LEWIS AVENUE,57 AVENUE,ADDRESS,CORONA,100 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T20:33:44.000,04 QUEENS,4019370001,QUEENS,1023033,208815,ONLINE,Unspecified,QUEENS,40.73974052729175,-73.86004748643217,"{'latitude': '40.73974052729175', 'longitude': '-73.86004748643217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59455797,2023-09-30T20:25:31.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Building-Wide,11224,2980 WEST   28 STREET,WEST   28 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   28 STREET,Closed,,2023-10-01T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,PHONE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975920,2023-09-30T20:25:13.000,2023-09-30T21:46:13.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10451,235 EAST  149 STREET,EAST  149 STREET,PARK AVENUE,MORRIS AVENUE,PARK AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST  149 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T21:46:18.000,01 BRONX,2023380003,BRONX,1005280,237204,ONLINE,Unspecified,BRONX,40.817720835461536,-73.92402214304747,"{'latitude': '40.817720835461536', 'longitude': '-73.92402214304747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974522,2023-09-30T20:25:12.000,2023-09-30T21:04:13.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,2605 JEROME AVENUE,JEROME AVENUE,WEST  192 STREET,EAST  193 STREET,WEST  192 STREET,EAST  193 STREET,ADDRESS,BRONX,JEROME AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T21:04:18.000,07 BRONX,2032020057,BRONX,1012315,254814,MOBILE,Unspecified,BRONX,40.86603556004148,-73.89853219364673,"{'latitude': '40.86603556004148', 'longitude': '-73.89853219364673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974488,2023-09-30T20:25:09.000,2023-09-30T20:31:11.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10009,1141 FDR DRIVE,FDR DRIVE,EAST   10 STREET PEDESTRIAN OVPS,FDR DRIVE SB ENTRANCE E   14 ST,EAST   10 STREET PEDESTRIAN OVPS,FDR DRIVE SB ENTRANCE E   14 ST,ADDRESS,NEW YORK,FRANKLIN D ROOSEVELT DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T20:31:14.000,03 MANHATTAN,1003670001,MANHATTAN,991835,203510,MOBILE,Unspecified,MANHATTAN,40.725261389582215,-73.9726346919091,"{'latitude': '40.725261389582215', 'longitude': '-73.9726346919091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972308,2023-09-30T20:25:04.000,2023-09-30T20:32:04.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10472,1528 WATSON AVENUE,WATSON AVENUE,ELDER AVENUE,BOYNTON AVENUE,ELDER AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,WATSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T20:32:08.000,09 BRONX,2037140030,BRONX,1017972,240263,ONLINE,Unspecified,BRONX,40.82607758447021,-73.87815275454255,"{'latitude': '40.82607758447021', 'longitude': '-73.87815275454255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968362,2023-09-30T20:24:20.000,2023-09-30T21:05:27.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11365,50-21 186 STREET,186 STREET,PECK AVENUE,56 AVENUE,PECK AVENUE,56 AVENUE,ADDRESS,FRESH MEADOWS,186 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T21:05:33.000,11 QUEENS,4056560001,QUEENS,1042260,210753,PHONE,Unspecified,QUEENS,40.74495462410906,-73.79064835159119,"{'latitude': '40.74495462410906', 'longitude': '-73.79064835159119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973113,2023-09-30T20:24:19.000,2023-10-02T12:23:07.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Alley,11213,PRESIDENT STREET,PRESIDENT STREET,BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,BLOCKFACE,,,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-10-02T12:23:12.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,,
58971695,2023-09-30T20:24:17.000,2023-10-04T16:29:10.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10019,SIXTH AVENUE,SIXTH AVENUE,SIXTH AVENUE,WEST   52 STREET,SIXTH AVENUE,WEST   52 STREET,INTERSECTION,,,Closed,See notes for information.,2023-10-04T16:29:13.000,05 MANHATTAN,,MANHATTAN,989925,216584,PHONE,Unspecified,MANHATTAN,40.76114768546093,-73.97951459534153,"{'latitude': '40.76114768546093', 'longitude': '-73.97951459534153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"SIXTH AVENUE AND WEST   52 STREET, MANHATTAN, NY, 10019",,,,,,
58973672,2023-09-30T20:23:51.000,2023-09-30T20:32:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,351 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  174 STREET,WEST  175 STREET,WEST  174 STREET,WEST  175 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T20:32:23.000,12 MANHATTAN,1021390404,MANHATTAN,1000823,247667,MOBILE,Unspecified,MANHATTAN,40.84644824191318,-73.94009868020876,"{'latitude': '40.84644824191318', 'longitude': '-73.94009868020876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439679,2023-09-30T20:23:33.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Pane,Apartment,11224,2970 WEST   27 STREET,WEST   27 STREET,DEAD END,SURF AVENUE,DEAD END,SURF AVENUE,ADDRESS,BROOKLYN,WEST   27 STREET,Closed,,2023-10-03T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,986240,148216,PHONE,Unspecified,BROOKLYN,40.573494426424446,-73.99283675303543,"{'latitude': '40.573494426424446', 'longitude': '-73.99283675303543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971073,2023-09-30T20:23:29.000,2023-09-30T20:31:37.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10472,1528 WATSON AVENUE,WATSON AVENUE,ELDER AVENUE,BOYNTON AVENUE,ELDER AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,WATSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T20:31:43.000,09 BRONX,2037140030,BRONX,1017972,240263,ONLINE,Unspecified,BRONX,40.82607758447021,-73.87815275454255,"{'latitude': '40.82607758447021', 'longitude': '-73.87815275454255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59452294,2023-09-30T20:23:28.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Apartment,11224,2970 WEST   27 STREET,WEST   27 STREET,DEAD END,SURF AVENUE,DEAD END,SURF AVENUE,ADDRESS,BROOKLYN,WEST   27 STREET,Closed,,2023-10-03T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,986240,148216,PHONE,Unspecified,BROOKLYN,40.573494426424446,-73.99283675303543,"{'latitude': '40.573494426424446', 'longitude': '-73.99283675303543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972013,2023-09-30T20:23:00.000,2023-09-30T21:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11207,503 GLENMORE AVENUE,GLENMORE AVENUE,BRADFORD ST,MILLER AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T21:10:00.000,05 BROOKLYN,3037080029,BROOKLYN,1014265,184786,ONLINE,Unspecified,BROOKLYN,40.67382075261047,-73.89179480556588,"{'latitude': '40.67382075261047', 'longitude': '-73.89179480556588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972248,2023-09-30T20:23:00.000,2023-10-10T11:27:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11355,42-42 UNION STREET,UNION STREET,FRANKLIN AVE,SANFORD AVE,UNION STREET,FRANKLIN AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-10T11:27:00.000,07 QUEENS,4051807501,QUEENS,1033145,214854,UNKNOWN,Unspecified,QUEENS,40.75626590521943,-73.82351345876539,"{'latitude': '40.75626590521943', 'longitude': '-73.82351345876539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974230,2023-09-30T20:22:53.000,2023-11-17T11:21:18.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,Highway,11422,154-68 BROOKVILLE BOULEVARD,BROOKVILLE BOULEVARD,ROCKAWAY BOULEVARD,BROAD STREET,ROCKAWAY BOULEVARD,BROAD STREET,ADDRESS,ROSEDALE,BROOKVILLE BOULEVARD,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-17T11:21:20.000,13 QUEENS,4142600001,QUEENS,1055433,172690,ONLINE,Unspecified,QUEENS,40.6403847253126,-73.7435109151948,"{'latitude': '40.6403847253126', 'longitude': '-73.7435109151948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"154-68 BROOKVILLE BOULEVARD, QUEENS (ROSEDALE), NY, 11422",Grand Central Pkwy,West/Toward RFK Triborough Bridge,Flushing Meadows-Corona Park (Exit 9P) - Northern Blvd Whitestone Expwy (I-678) (Exit 9E),QUEENS,Roadway,
59435288,2023-09-30T20:22:40.000,2023-09-30T21:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11207,503 GLENMORE AVENUE,GLENMORE AVENUE,BRADFORD STREET,MILLER AVENUE,BRADFORD STREET,MILLER AVENUE,ADDRESS,BROOKLYN,GLENMORE AVENUE,Closed,,2023-09-30T21:10:00.000,05 BROOKLYN,3037080029,BROOKLYN,1014265,184786,ONLINE,Unspecified,BROOKLYN,40.67382075261047,-73.89179480556588,"{'latitude': '40.67382075261047', 'longitude': '-73.89179480556588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974684,2023-09-30T20:21:54.000,2023-09-30T20:30:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10472,1528 WATSON AVENUE,WATSON AVENUE,ELDER AVENUE,BOYNTON AVENUE,ELDER AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,WATSON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T20:30:53.000,09 BRONX,2037140030,BRONX,1017972,240263,ONLINE,Unspecified,BRONX,40.82607758447021,-73.87815275454255,"{'latitude': '40.82607758447021', 'longitude': '-73.87815275454255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975213,2023-09-30T20:20:58.000,2023-09-30T20:34:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10034,263 DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,PAYSON AVENUE,SEAMAN AVENUE,PAYSON AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T20:34:53.000,12 MANHATTAN,1022470001,MANHATTAN,1004012,255015,MOBILE,Unspecified,MANHATTAN,40.866609736690656,-73.9285507259342,"{'latitude': '40.866609736690656', 'longitude': '-73.9285507259342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973826,2023-09-30T20:20:48.000,2023-10-03T11:17:34.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,2500 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-03T00:00:00.000,14 BROOKLYN,3051890012,BROOKLYN,996884,173295,PHONE,Unspecified,BROOKLYN,40.64232235399411,-73.95447546869278,"{'latitude': '40.64232235399411', 'longitude': '-73.95447546869278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
