unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,resolution_description,bbl,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,road_ramp,vehicle_type,taxi_company_borough
58971094,2023-09-30T16:15:38.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,2023-09-30T16:40:55.000,03 BRONX,BRONX,1010863,244145,ONLINE,Unspecified,BRONX,,40.83675683376762,-73.90382418403077,"{'latitude': '40.83675683376762', 'longitude': '-73.90382418403077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:40:51.000,The Police Department responded to the complaint and took action to fix the condition.,2029110001,,,,,,,,
58977867,2023-09-30T16:15:33.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10013,429 BROOME STREET,BROOME STREET,CROSBY STREET,BROADWAY,CROSBY STREET,BROADWAY,ADDRESS,NEW YORK,BROOME STREET,Closed,2023-10-03T12:26:24.000,02 MANHATTAN,MANHATTAN,984482,202128,MOBILE,Unspecified,MANHATTAN,,40.72147138307851,-73.99916303357482,"{'latitude': '40.72147138307851', 'longitude': '-73.99916303357482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T12:26:20.000,The Department of Sanitation cleaned the location.,1004730018,,,,,,,,
58976496,2023-09-30T16:15:29.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11210,836 EAST   38 STREET,EAST   38 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   38 STREET,In Progress,,17 BROOKLYN,BROOKLYN,1000851,170667,UNKNOWN,Unspecified,BROOKLYN,,40.63510250992983,-73.94018750956454,"{'latitude': '40.63510250992983', 'longitude': '-73.94018750956454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,3050120074,,,,,,,,
58970726,2023-09-30T16:15:28.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10005,15 WILLIAM STREET,WILLIAM STREET,BEAVER STREET,EXCHANGE PLACE,BEAVER STREET,EXCHANGE PLACE,ADDRESS,NEW YORK,WILLIAM STREET,Closed,2023-09-30T16:45:10.000,01 MANHATTAN,MANHATTAN,981478,196203,ONLINE,Unspecified,MANHATTAN,,40.70520823975513,-74.00999786605462,"{'latitude': '40.70520823975513', 'longitude': '-74.00999786605462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:45:05.000,The Police Department issued a summons in response to the complaint.,1000257501,,,,,,,,
59460898,2023-09-30T16:15:12.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,10462,2265 WESTCHESTER AVENUE,WESTCHESTER AVENUE,WATERBURY AVENUE,PELHAM LINE,WATERBURY AVENUE,PELHAM LINE,ADDRESS,BRONX,WESTCHESTER AVENUE,Closed,2023-10-03T00:00:00.000,10 BRONX,BRONX,1025938,243377,MOBILE,Unspecified,BRONX,,40.8345906037867,-73.84935001524146,"{'latitude': '40.8345906037867', 'longitude': '-73.84935001524146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T00:00:00.000,,2039640045,,,,,,,,
58975696,2023-09-30T16:15:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,1578 WEST   10 STREET,WEST   10 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,WEST   10 STREET,Closed,2023-09-30T20:22:58.000,11 BROOKLYN,BROOKLYN,988796,160937,ONLINE,Unspecified,BROOKLYN,,40.60841008105537,-73.98362756183727,"{'latitude': '40.60841008105537', 'longitude': '-73.98362756183727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T20:22:49.000,The Police Department responded and upon arrival those responsible for the condition were gone.,3065960039,,,,,,,,
58973415,2023-09-30T16:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Sgnl Mult Lamps,,11222,,,,,MANHATTAN AVENUE,GREEN STREET,INTERSECTION,BROOKLYN,,Closed,2023-10-01T12:45:00.000,01 BROOKLYN,BROOKLYN,996765,206601,UNKNOWN,Unspecified,BROOKLYN,,40.73373982686766,-73.95484239724198,"{'latitude': '40.73373982686766', 'longitude': '-73.95484239724198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T12:45:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,N/A,,,,,,,
58969214,2023-09-30T16:14:33.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11433,111-88 180 STREET,180 STREET,179 PLACE,112 AVENUE,179 PLACE,112 AVENUE,ADDRESS,JAMAICA,180 STREET,Closed,2023-11-03T12:41:19.000,12 QUEENS,QUEENS,1047491,193551,ONLINE,Unspecified,QUEENS,,40.69770358629891,-73.77193196662009,"{'latitude': '40.69770358629891', 'longitude': '-73.77193196662009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-03T12:41:16.000,"NYC Parks inspected the requested repair site. This site meets the criteria for repair under the Trees & Sidewalks Program. The timeframe for repair work depends on available funding for the program, the severity of damage, and the other sidewalk requests in the surrounding district.",4102970042,,,,,,,,
58971641,2023-09-30T16:14:28.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11223,25 BRIGHTON COURT,BRIGHTON COURT,EAST    2 STREET,OCEAN PARKWAY,EAST    2 STREET,OCEAN PARKWAY,ADDRESS,BROOKLYN,BRIGHTON COURT,In Progress,2023-10-04T08:02:50.000,13 BROOKLYN,BROOKLYN,993468,153263,MOBILE,Unspecified,BROOKLYN,,40.58734287480391,-73.96681180660582,"{'latitude': '40.58734287480391', 'longitude': '-73.96681180660582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",3072180032,,,,,,,,
58969552,2023-09-30T16:14:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11238,26 BUTLER PLACE,BUTLER PLACE,PLAZA ST E,STERLING PL,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T22:00:00.000,08 BROOKLYN,BROOKLYN,993045,185226,ONLINE,Unspecified,BROOKLYN,,40.67507496771847,-73.96829310809066,"{'latitude': '40.67507496771847', 'longitude': '-73.96829310809066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T22:00:00.000,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,3011717502,,,,,,,,
58969553,2023-09-30T16:14:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11208,939 CLEVELAND STREET,CLEVELAND STREET,LINDEN BLVD,STANLEY AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T17:10:00.000,05 BROOKLYN,BROOKLYN,1017817,180407,PHONE,Unspecified,BROOKLYN,,40.66178862891739,-73.87901153261099,"{'latitude': '40.66178862891739', 'longitude': '-73.87901153261099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:10:00.000,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,3043600040,,,,,,,,
58974434,2023-09-30T16:14:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11694,225 BEACH  142 STREET,BEACH  142 STREET,ROCKAWAY BEACH BLVD,NEPONSIT AVE,,,ADDRESS,FAR ROCKAWAY,,Closed,2023-10-02T10:50:00.000,14 QUEENS,QUEENS,1023536,147707,ONLINE,Unspecified,QUEENS,,40.57201050527349,-73.85858834654185,"{'latitude': '40.57201050527349', 'longitude': '-73.85858834654185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T10:50:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",4163070006,,,,,,,,
58972030,2023-09-30T16:14:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10009,527 EAST    5 STREET,EAST    5 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,Closed,2023-09-30T18:00:00.000,03 MANHATTAN,MANHATTAN,988790,203247,ONLINE,Unspecified,MANHATTAN,,40.72454160530409,-73.98362067823534,"{'latitude': '40.72454160530409', 'longitude': '-73.98362067823534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T18:00:00.000,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,1004010050,,,,,,,,
58969572,2023-09-30T16:14:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11373,,,,,SAINT JAMES AVENUE,88 STREET,INTERSECTION,QUEENS,,Closed,2023-09-30T17:09:00.000,04 QUEENS,QUEENS,1018346,209277,PHONE,Unspecified,QUEENS,,40.74102791284205,-73.87695865082588,"{'latitude': '40.74102791284205', 'longitude': '-73.87695865082588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:09:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,,,
59439320,2023-09-30T16:13:51.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Public Area,10031,476 WEST  141 STREET,WEST  141 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,CONVENT AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  141 STREET,Closed,2023-10-06T00:00:00.000,09 MANHATTAN,MANHATTAN,998415,238907,PHONE,Unspecified,MANHATTAN,,40.822408765090266,-73.94882063297837,"{'latitude': '40.822408765090266', 'longitude': '-73.94882063297837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T00:00:00.000,,1020570056,,,,,,,,
59449874,2023-09-30T16:13:46.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11694,225 BEACH  142 STREET,BEACH  142 STREET,ROCKAWAY BEACH BOULEVARD,NEPONSIT AVENUE,ROCKAWAY BEACH BOULEVARD,NEPONSIT AVENUE,ADDRESS,FAR ROCKAWAY,BEACH  142 STREET,Closed,2023-10-02T10:50:00.000,14 QUEENS,QUEENS,1023536,147707,ONLINE,Unspecified,QUEENS,,40.57201050527349,-73.85858834654185,"{'latitude': '40.57201050527349', 'longitude': '-73.85858834654185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T10:50:00.000,,4163070006,,,,,,,,
58969355,2023-09-30T16:13:44.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Sewage Odor,1-2 Family Dwelling,10312,26 EBEY LANE,EBEY LANE,MYRNA LANE,LISA LANE,MYRNA LANE,LISA LANE,ADDRESS,STATEN ISLAND,EBEY LANE,Closed,2023-10-02T09:38:58.000,03 STATEN ISLAND,STATEN ISLAND,929493,139267,ONLINE,Unspecified,STATEN ISLAND,,40.548762338940215,-74.19703169099883,"{'latitude': '40.548762338940215', 'longitude': '-74.19703169099883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T09:38:58.000,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",5060240161,,,,,,,,
59452470,2023-09-30T16:13:39.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11238,26 BUTLER PLACE,BUTLER PLACE,PLAZA ST EAST,STERLING PLACE,PLAZA ST EAST,STERLING PLACE,ADDRESS,BROOKLYN,BUTLER PLACE,Closed,2023-09-30T22:00:00.000,08 BROOKLYN,BROOKLYN,993045,185226,ONLINE,Unspecified,BROOKLYN,,40.67507496771847,-73.96829310809066,"{'latitude': '40.67507496771847', 'longitude': '-73.96829310809066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T22:00:00.000,,3011717502,,,,,,,,
59453754,2023-09-30T16:13:35.000,HPD,Department of Housing Preservation and Development,General,Bell/Buzzer/Intercom,Apartment,10458,373 EAST  188 STREET,EAST  188 STREET,MARION AVENUE,WEBSTER AVENUE,MARION AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  188 STREET,Closed,2023-10-02T00:00:00.000,05 BRONX,BRONX,1013693,252636,PHONE,Unspecified,BRONX,,40.86005312394812,-73.89355966675613,"{'latitude': '40.86005312394812', 'longitude': '-73.89355966675613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2030260059,,,,,,,,
59455515,2023-09-30T16:13:35.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10458,373 EAST  188 STREET,EAST  188 STREET,MARION AVENUE,WEBSTER AVENUE,MARION AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  188 STREET,Closed,2023-10-02T00:00:00.000,05 BRONX,BRONX,1013693,252636,PHONE,Unspecified,BRONX,,40.86005312394812,-73.89355966675613,"{'latitude': '40.86005312394812', 'longitude': '-73.89355966675613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2030260059,,,,,,,,
59435262,2023-09-30T16:13:34.000,HPD,Department of Housing Preservation and Development,Safety,Smoke Detector,Apartment,10458,373 EAST  188 STREET,EAST  188 STREET,MARION AVENUE,WEBSTER AVENUE,MARION AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  188 STREET,Closed,2023-10-02T00:00:00.000,05 BRONX,BRONX,1013693,252636,PHONE,Unspecified,BRONX,,40.86005312394812,-73.89355966675613,"{'latitude': '40.86005312394812', 'longitude': '-73.89355966675613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2030260059,,,,,,,,
59448933,2023-09-30T16:13:34.000,HPD,Department of Housing Preservation and Development,Safety,Carbon Monoxide Detector,Apartment,10458,373 EAST  188 STREET,EAST  188 STREET,MARION AVENUE,WEBSTER AVENUE,MARION AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  188 STREET,Closed,2023-10-02T00:00:00.000,05 BRONX,BRONX,1013693,252636,PHONE,Unspecified,BRONX,,40.86005312394812,-73.89355966675613,"{'latitude': '40.86005312394812', 'longitude': '-73.89355966675613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2030260059,,,,,,,,
59449935,2023-09-30T16:13:33.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,10458,373 EAST  188 STREET,EAST  188 STREET,MARION AVENUE,WEBSTER AVENUE,MARION AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  188 STREET,Closed,2023-10-02T00:00:00.000,05 BRONX,BRONX,1013693,252636,PHONE,Unspecified,BRONX,,40.86005312394812,-73.89355966675613,"{'latitude': '40.86005312394812', 'longitude': '-73.89355966675613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2030260059,,,,,,,,
59456927,2023-09-30T16:13:28.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,Apartment,10458,373 EAST  188 STREET,EAST  188 STREET,MARION AVENUE,WEBSTER AVENUE,MARION AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  188 STREET,Closed,2023-10-02T00:00:00.000,05 BRONX,BRONX,1013693,252636,PHONE,Unspecified,BRONX,,40.86005312394812,-73.89355966675613,"{'latitude': '40.86005312394812', 'longitude': '-73.89355966675613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2030260059,,,,,,,,
58971897,2023-09-30T16:13:09.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11358,189-17 37 AVENUE,37 AVENUE,,,,,ADDRESS,FLUSHING,,Closed,2023-09-30T00:00:00.000,11 QUEENS,QUEENS,1041606,217084,UNKNOWN,Unspecified,QUEENS,,40.76233582985159,-73.79295455282649,"{'latitude': '40.76233582985159', 'longitude': '-73.79295455282649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:13:09.000,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,,,,,,,,
59449269,2023-09-30T16:13:06.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10009,527 EAST    5 STREET,EAST    5 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST    5 STREET,Closed,2023-09-30T18:00:00.000,03 MANHATTAN,MANHATTAN,988790,203247,ONLINE,Unspecified,MANHATTAN,,40.72454160530409,-73.98362067823534,"{'latitude': '40.72454160530409', 'longitude': '-73.98362067823534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T18:00:00.000,,1004010050,,,,,,,,
58972801,2023-09-30T16:13:05.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10472,2010 POWELL AVENUE,POWELL AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-02T00:00:00.000,09 BRONX,BRONX,1024038,241876,UNKNOWN,Unspecified,BRONX,,40.830479560431925,-73.85622502935952,"{'latitude': '40.830479560431925', 'longitude': '-73.85622502935952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2038010001,,,,,,,,
58971754,2023-09-30T16:13:02.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11419,95-29 121 STREET,121 STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,SOUTH RICHMOND HILL,121 STREET,Closed,2023-10-04T13:30:56.000,09 QUEENS,QUEENS,1032832,191582,ONLINE,Unspecified,QUEENS,,40.69239176484796,-73.8248112244175,"{'latitude': '40.69239176484796', 'longitude': '-73.8248112244175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T13:30:52.000,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,4094590036,,,,,,,,
