unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,taxi_company_borough
58879211,2023-09-20T11:45:19.000,2023-09-24T10:28:56.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,10460,2016 MARMION AVENUE,MARMION AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,06 BRONX,2031170023,BRONX,1015856,246986,ONLINE,Unspecified,BRONX,40.84453808624272,-73.88576678100559,"{'latitude': '40.84453808624272', 'longitude': '-73.88576678100559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880594,2023-09-20T11:45:19.000,2023-09-24T10:28:56.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10460,2016 MARMION AVENUE,MARMION AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,06 BRONX,2031170023,BRONX,1015856,246986,ONLINE,Unspecified,BRONX,40.84453808624272,-73.88576678100559,"{'latitude': '40.84453808624272', 'longitude': '-73.88576678100559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873984,2023-09-20T11:45:19.000,2023-09-24T10:28:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10460,2016 MARMION AVENUE,MARMION AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,06 BRONX,2031170023,BRONX,1015856,246986,ONLINE,Unspecified,BRONX,40.84453808624272,-73.88576678100559,"{'latitude': '40.84453808624272', 'longitude': '-73.88576678100559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879132,2023-09-20T11:45:06.000,2023-10-13T16:44:23.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,11206,611 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-13T00:00:00.000,03 BROOKLYN,3017600068,BROOKLYN,999554,192265,PHONE,Unspecified,BROOKLYN,40.694386551486076,-73.94481150165743,"{'latitude': '40.694386551486076', 'longitude': '-73.94481150165743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872208,2023-09-20T11:45:04.000,2023-09-20T16:32:28.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10456,1362 GRAND CONCOURSE,GRAND CONCOURSE,MARCY PLACE,ELLIOT PLACE,MARCY PLACE,ELLIOT PLACE,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T16:32:31.000,04 BRONX,2028310040,BRONX,1007912,244529,ONLINE,Unspecified,BRONX,40.837819201762,-73.91448734071129,"{'latitude': '40.837819201762', 'longitude': '-73.91448734071129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871293,2023-09-20T11:45:02.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11226,163 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,17 BROOKLYN,3050850001,BROOKLYN,997505,177011,PHONE,Unspecified,BROOKLYN,40.652521061050535,-73.95223049626266,"{'latitude': '40.652521061050535', 'longitude': '-73.95223049626266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872241,2023-09-20T11:44:27.000,2023-09-20T13:06:04.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,11225,377 MONTGOMERY STREET,MONTGOMERY STREET,DEARBORN COURT,NOSTRAND AVENUE,DEARBORN COURT,NOSTRAND AVENUE,ADDRESS,BROOKLYN,MONTGOMERY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T13:06:07.000,09 BROOKLYN,3012960052,BROOKLYN,997566,181727,PHONE,Unspecified,BROOKLYN,40.66546535036319,-73.95200134641678,"{'latitude': '40.66546535036319', 'longitude': '-73.95200134641678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874220,2023-09-20T11:44:10.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11203,140 EAST   52 STREET,EAST   52 STREET,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,EAST   52 STREET,In Progress,,,17 BROOKLYN,3046210017,BROOKLYN,1003928,178911,ONLINE,Unspecified,BROOKLYN,40.657724200406804,-73.92907720350661,"{'latitude': '40.657724200406804', 'longitude': '-73.92907720350661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876048,2023-09-20T11:44:00.000,2023-09-20T19:30:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10034,300 WEST  205 STREET,WEST  205 STREET,DEAD END,9 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection investigated this complaint and found that a spray cap was in use while the hydrant was running.,2023-09-20T19:30:00.000,12 MANHATTAN,,MANHATTAN,1007130,253366,ONLINE,Unspecified,MANHATTAN,40.86207620200388,-73.91728327032935,"{'latitude': '40.86207620200388', 'longitude': '-73.91728327032935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874657,2023-09-20T11:44:00.000,2023-09-21T08:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11209,537 OVINGTON AVENUE,OVINGTON AVENUE,5 AVE,6 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-21T08:00:00.000,10 BROOKLYN,3058740072,BROOKLYN,978661,169539,ONLINE,Unspecified,BROOKLYN,40.632020182622334,-74.02013592832725,"{'latitude': '40.632020182622334', 'longitude': '-74.02013592832725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58877339,2023-09-20T11:43:47.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,Scaffold Safety,Suspended (Hanging) Scaffolds - No Pmt/Lic/Dangerous/Accident,,11214,2109 85 STREET,85 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and removed the stop work order.,2023-10-17T00:00:00.000,11 BROOKLYN,3063350001,BROOKLYN,985649,159186,UNKNOWN,Unspecified,BROOKLYN,40.60360499936915,-73.99496185825178,"{'latitude': '40.60360499936915', 'longitude': '-73.99496185825178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880019,2023-09-20T11:43:36.000,2023-09-20T16:32:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10451,670 GRAND CONCOURSE,GRAND CONCOURSE,EAST  153 STREET,EAST  156 STREET,EAST  153 STREET,EAST  156 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T16:32:56.000,04 BRONX,2201209999,BRONX,1004872,238561,PHONE,Unspecified,BRONX,40.821446378668,-73.92549200774754,"{'latitude': '40.821446378668', 'longitude': '-73.92549200774754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871018,2023-09-20T11:43:36.000,2023-09-20T11:43:36.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11219,905 56 STREET,56 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T00:00:00.000,12 BROOKLYN,3056800085,BROOKLYN,982978,171054,UNKNOWN,Unspecified,BROOKLYN,40.63618020786104,-74.00458301973643,"{'latitude': '40.63618020786104', 'longitude': '-74.00458301973643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879983,2023-09-20T11:43:36.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11365,65-12 181 STREET,181 STREET,,,,,ADDRESS,FRESH MEADOWS,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-09-25T00:00:00.000,08 QUEENS,4070870028,QUEENS,1041989,207671,UNKNOWN,Unspecified,QUEENS,40.73649709809753,-73.79165281148661,"{'latitude': '40.73649709809753', 'longitude': '-73.79165281148661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58873651,2023-09-20T11:43:35.000,2023-09-22T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11210,1178 EAST   27 STREET,EAST   27 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-22T00:00:00.000,14 BROOKLYN,3076260077,BROOKLYN,998418,166031,UNKNOWN,Unspecified,BROOKLYN,40.62238189462763,-73.94896320448623,"{'latitude': '40.62238189462763', 'longitude': '-73.94896320448623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58879786,2023-09-20T11:43:34.000,2023-10-17T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11237,280 SUYDAM STREET,SUYDAM STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and removed the stop work order.,2023-10-17T00:00:00.000,04 BROOKLYN,3032200012,BROOKLYN,1005515,195239,UNKNOWN,Unspecified,BROOKLYN,40.70253716927011,-73.92330586943429,"{'latitude': '40.70253716927011', 'longitude': '-73.92330586943429', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877609,2023-09-20T11:43:34.000,2023-11-22T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11222,217 ECKFORD STREET,ECKFORD STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-22T00:00:00.000,01 BROOKLYN,3026210020,BROOKLYN,997977,204059,UNKNOWN,Unspecified,BROOKLYN,40.72676086205583,-73.9504743506442,"{'latitude': '40.72676086205583', 'longitude': '-73.9504743506442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877449,2023-09-20T11:43:15.000,2023-09-20T12:16:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,383 WEBSTER AVENUE,WEBSTER AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,WEBSTER AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T12:16:14.000,14 BROOKLYN,3054180041,BROOKLYN,993156,170347,MOBILE,Unspecified,BROOKLYN,40.63423525731414,-73.9679125903453,"{'latitude': '40.63423525731414', 'longitude': '-73.9679125903453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880921,2023-09-20T11:43:02.000,2023-09-21T08:34:06.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,10033,FORT WASHINGTON PARK,FORT WASHINGTON PARK,HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY ET   14 NB,HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY ET   14 NB,UNRECOGNIZED,NEW YORK,FORT WASHINGTON PARK,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-21T08:34:09.000,12 MANHATTAN,1021400002,MANHATTAN,999217,246592,UNKNOWN,Unspecified,MANHATTAN,40.84350055123097,-73.94590579172744,"{'latitude': '40.84350055123097', 'longitude': '-73.94590579172744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878956,2023-09-20T11:42:56.000,2023-09-20T13:14:21.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1565 GRAND CONCOURSE,GRAND CONCOURSE,HAWKSTONE STREET,EAST MOUNT EDEN AVENUE,HAWKSTONE STREET,EAST MOUNT EDEN AVENUE,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T13:14:25.000,04 BRONX,2028370031,BRONX,1008546,246231,ONLINE,Unspecified,BRONX,40.84248897227183,-73.912189948849,"{'latitude': '40.84248897227183', 'longitude': '-73.912189948849', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877586,2023-09-20T11:42:45.000,2023-09-20T13:21:20.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11372,37-59 93 STREET,93 STREET,ELMHURST AVENUE,ROOSEVELT AVENUE,ELMHURST AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,93 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T13:21:23.000,03 QUEENS,4014810053,QUEENS,1019206,212379,MOBILE,Unspecified,QUEENS,40.74953875962951,-73.87383907323694,"{'latitude': '40.74953875962951', 'longitude': '-73.87383907323694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874743,2023-09-20T11:42:41.000,2023-09-20T12:47:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,557 8 STREET,8 STREET,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,ADDRESS,BROOKLYN,8 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T12:47:10.000,06 BROOKLYN,3010890050,BROOKLYN,990568,181793,ONLINE,Unspecified,BROOKLYN,40.66565426504364,-73.97722616848444,"{'latitude': '40.66565426504364', 'longitude': '-73.97722616848444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881093,2023-09-20T11:42:38.000,2023-09-21T14:04:36.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11237,896 WYCKOFF AVENUE,WYCKOFF AVENUE,HANCOCK STREET,HANCOCK STREET,HANCOCK STREET,HANCOCK STREET,ADDRESS,BROOKLYN,WYCKOFF AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T05:10:05.000,04 BROOKLYN,3033930055,BROOKLYN,1010142,193235,PHONE,Unspecified,BROOKLYN,40.69702433153521,-73.90662589452536,"{'latitude': '40.69702433153521', 'longitude': '-73.90662589452536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877051,2023-09-20T11:42:18.000,2023-09-20T11:46:11.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11101,38-83 12 STREET,12 STREET,38 AVENUE,40 AVENUE,38 AVENUE,40 AVENUE,ADDRESS,LONG ISLAND CITY,12 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-20T11:46:15.000,01 QUEENS,,QUEENS,1000527,215330,ONLINE,Unspecified,QUEENS,40.757692615340574,-73.94124693254209,"{'latitude': '40.757692615340574', 'longitude': '-73.94124693254209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877068,2023-09-20T11:42:18.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11101,38-83 12 STREET,12 STREET,38 AVENUE,40 AVENUE,38 AVENUE,40 AVENUE,ADDRESS,LONG ISLAND CITY,12 STREET,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-20T13:26:50.000,01 QUEENS,,QUEENS,1000527,215330,ONLINE,Unspecified,QUEENS,40.757692615340574,-73.94124693254209,"{'latitude': '40.757692615340574', 'longitude': '-73.94124693254209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874542,2023-09-20T11:42:18.000,2023-09-23T10:50:51.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11236,104 STREET,104 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,BLOCKFACE,,,Closed,The Department of Sanitation cleaned the location.,2023-09-21T11:55:58.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,
58880703,2023-09-20T11:42:17.000,2023-09-20T11:42:59.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T11:43:04.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
