unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
58938567,2023-09-27T10:20:01.000,2023-09-27T10:23:35.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,233 LANDING ROAD,LANDING ROAD,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,ADDRESS,BRONX,LANDING ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T10:23:39.000,07 BRONX,2032367501,BRONX,1008841,253488,ONLINE,Unspecified,BRONX,40.86240645467484,-73.91109714827905,"{'latitude': '40.86240645467484', 'longitude': '-73.91109714827905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936666,2023-09-27T10:20:00.000,2023-09-28T11:13:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,22 CARMEL AVENUE,CARMEL AVENUE,VICTORY BOULEVARD,CARO STREET,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-28T11:13:00.000,01 STATEN ISLAND,5007350164,STATEN ISLAND,946297,162126,PHONE,Unspecified,STATEN ISLAND,40.61159352743377,-74.1366944624299,"{'latitude': '40.61159352743377', 'longitude': '-74.1366944624299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939787,2023-09-27T10:19:46.000,2023-09-27T14:45:44.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11201,85 ADAMS STREET,ADAMS STREET,FRONT STREET,YORK STREET,FRONT STREET,YORK STREET,ADDRESS,BROOKLYN,ADAMS STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T14:45:52.000,02 BROOKLYN,3000527501,BROOKLYN,987412,194967,PHONE,Unspecified,BROOKLYN,40.70181557936636,-73.98859608814186,"{'latitude': '40.70181557936636', 'longitude': '-73.98859608814186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58945732,2023-09-27T10:19:28.000,2023-10-05T11:06:41.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11434,131-08 FARMERS BOULEVARD,FARMERS BOULEVARD,132 AVENUE,DENIS STREET,132 AVENUE,DENIS STREET,ADDRESS,JAMAICA,FARMERS BOULEVARD,Closed,The Department of Sanitation collected the requested items.,2023-09-27T10:56:02.000,12 QUEENS,4125460052,QUEENS,1050109,186372,ONLINE,Unspecified,QUEENS,40.677979854850825,-73.76256081146312,"{'latitude': '40.677979854850825', 'longitude': '-73.76256081146312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941799,2023-09-27T10:19:11.000,2023-11-08T14:09:30.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,10029,2049 2 AVENUE,2 AVENUE,EAST  105 STREET,EAST  106 STREET,EAST  105 STREET,EAST  106 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,"The Department of Transportation's inspectors could not find the condition you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",2023-11-08T14:09:34.000,11 MANHATTAN,1016550022,MANHATTAN,1000096,227164,PHONE,Unspecified,MANHATTAN,40.79017462059481,-73.94277475413104,"{'latitude': '40.79017462059481', 'longitude': '-73.94277475413104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939276,2023-09-27T10:18:47.000,2023-09-27T10:29:42.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10469,2829 EDSON AVENUE,EDSON AVENUE,NEW ENGLAND THRWY SB EXIT   11,ADEE AVENUE,NEW ENGLAND THRWY SB EXIT   11,ADEE AVENUE,ADDRESS,BRONX,EDSON AVENUE,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-27T10:29:42.000,12 BRONX,2048000018,BRONX,1030249,256059,ONLINE,Unspecified,BRONX,40.86937746464403,-73.83368416339717,"{'latitude': '40.86937746464403', 'longitude': '-73.83368416339717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936159,2023-09-27T10:18:46.000,2023-09-27T13:23:45.000,DPR,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,10463,3036 JOHNSON AVENUE,JOHNSON AVENUE,WEST  230 STREET,WEST  231 STREET,WEST  230 STREET,WEST  231 STREET,ADDRESS,BRONX,JOHNSON AVENUE,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-27T13:23:51.000,08 BRONX,2057380374,BRONX,1008796,260492,PHONE,Unspecified,BRONX,40.88163040262322,-73.9112341757852,"{'latitude': '40.88163040262322', 'longitude': '-73.9112341757852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936299,2023-09-27T10:18:36.000,2023-10-20T22:29:34.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10024,133 WEST   90 STREET,WEST   90 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-20T00:00:00.000,07 MANHATTAN,1012210007,MANHATTAN,991957,227039,PHONE,Unspecified,MANHATTAN,40.789842375084234,-73.97216756626119,"{'latitude': '40.789842375084234', 'longitude': '-73.97216756626119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943628,2023-09-27T10:18:25.000,2023-09-27T14:22:58.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11103,36 STREET,36 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,BLOCKFACE,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T14:23:02.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
58936197,2023-09-27T10:18:22.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11216,758 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,08 BROOKLYN,3012270031,BROOKLYN,998623,185237,ONLINE,Unspecified,BROOKLYN,40.67509786110469,-73.94818381688768,"{'latitude': '40.67509786110469', 'longitude': '-73.94818381688768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944002,2023-09-27T10:18:22.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11216,758 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,08 BROOKLYN,3012270031,BROOKLYN,998623,185237,ONLINE,Unspecified,BROOKLYN,40.67509786110469,-73.94818381688768,"{'latitude': '40.67509786110469', 'longitude': '-73.94818381688768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943083,2023-09-27T10:18:18.000,2023-09-27T10:26:34.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10021,1044 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   74 STREET,EAST   75 STREET,EAST   74 STREET,EAST   75 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-27T10:26:37.000,08 MANHATTAN,1014097502,MANHATTAN,995041,220552,MOBILE,Unspecified,MANHATTAN,40.77203405270726,-73.961040679554,"{'latitude': '40.77203405270726', 'longitude': '-73.961040679554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941647,2023-09-27T10:18:08.000,2023-09-28T11:19:30.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Removal,Street,10456,724 EAST  160 STREET,EAST  160 STREET,JACKSON AVENUE,FOREST AVENUE,JACKSON AVENUE,FOREST AVENUE,ADDRESS,BRONX,EAST  160 STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-28T07:19:27.000,01 BRONX,2026470014,BRONX,1010328,238290,PHONE,Unspecified,BRONX,40.820688138133804,-73.90578035966163,"{'latitude': '40.820688138133804', 'longitude': '-73.90578035966163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939899,2023-09-27T10:17:58.000,2023-09-27T10:53:41.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224,2946 WEST   23 STREET,WEST   23 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   23 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T10:53:47.000,13 BROOKLYN,3070560014,BROOKLYN,987054,148801,ONLINE,Unspecified,BROOKLYN,40.575099916685375,-73.98990641844023,"{'latitude': '40.575099916685375', 'longitude': '-73.98990641844023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942884,2023-09-27T10:17:57.000,2023-11-09T07:16:49.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11101,37-11 35 AVENUE,35 AVENUE,37 STREET,38 STREET,37 STREET,38 STREET,ADDRESS,LONG ISLAND CITY,35 AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-11-09T07:17:02.000,01 QUEENS,4006450001,QUEENS,1005439,214645,MOBILE,Unspecified,QUEENS,40.755802058541,-73.92351886231768,"{'latitude': '40.755802058541', 'longitude': '-73.92351886231768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942230,2023-09-27T10:17:37.000,2023-09-27T12:38:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11223,2098 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,MCDONALD AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T12:38:05.000,11 BROOKLYN,3070870001,BROOKLYN,991841,158301,ONLINE,Unspecified,BROOKLYN,40.60117271363223,-73.97266394468299,"{'latitude': '40.60117271363223', 'longitude': '-73.97266394468299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936683,2023-09-27T10:17:10.000,2023-09-28T08:50:58.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,11436,142-14 SUTTER AVENUE,SUTTER AVENUE,142 STREET,143 STREET,142 STREET,143 STREET,ADDRESS,JAMAICA,SUTTER AVENUE,Closed,NYC Parks does not perform tree work for phone or cable service. Please contact the appropriate service provider.,2023-09-28T08:51:02.000,12 QUEENS,4120650183,QUEENS,1040348,184344,PHONE,Unspecified,QUEENS,40.672480705884134,-73.7977685528819,"{'latitude': '40.672480705884134', 'longitude': '-73.7977685528819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942987,2023-09-27T10:17:07.000,2023-09-28T11:23:27.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,10025,RIVERSIDE PARK,RIVERSIDE PARK,HENRY HUDSON PY SB EN W   96 ST,HENRY HUDSON PARKWAY ET   12 NB,HENRY HUDSON PY SB EN W   96 ST,HENRY HUDSON PARKWAY ET   12 NB,UNRECOGNIZED,NEW YORK,RIVERSIDE PARK,Closed,NYC Parks inspected the condition and determined that no work was needed.,2023-09-28T11:23:32.000,07 MANHATTAN,1012540002,MANHATTAN,991626,230829,PHONE,Unspecified,MANHATTAN,40.800245180318555,-73.97335875005403,"{'latitude': '40.800245180318555', 'longitude': '-73.97335875005403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939506,2023-09-27T10:17:00.000,2023-09-27T18:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10456,,,,,JACKSON AVENUE,EAST 160 STREET,INTERSECTION,BRONX,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T18:00:00.000,01 BRONX,,BRONX,1010267,238312,PHONE,Unspecified,BRONX,40.82074870176415,-73.90600066679092,"{'latitude': '40.82074870176415', 'longitude': '-73.90600066679092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58940388,2023-09-27T10:16:58.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11385,70-26 71 PLACE,71 PLACE,EDSALL AVENUE,CENTRAL AVENUE,EDSALL AVENUE,CENTRAL AVENUE,ADDRESS,RIDGEWOOD,71 PLACE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T09:31:30.000,05 QUEENS,4036620046,QUEENS,1017325,196444,ONLINE,Unspecified,QUEENS,40.70580834592278,-73.88070616951308,"{'latitude': '40.70580834592278', 'longitude': '-73.88070616951308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936642,2023-09-27T10:16:51.000,2023-10-02T11:00:31.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11201,9 CHAPEL STREET,CHAPEL STREET,JAY STREET,BRIDGE STREET,JAY STREET,BRIDGE STREET,ADDRESS,BROOKLYN,CHAPEL STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-02T11:00:35.000,02 BROOKLYN,,BROOKLYN,987990,193311,PHONE,Unspecified,BROOKLYN,40.69727002070153,-73.98651242172723,"{'latitude': '40.69727002070153', 'longitude': '-73.98651242172723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58940580,2023-09-27T10:16:22.000,2023-10-28T00:02:25.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tow Truck Company,Business,11214,1870 SHORE PARKWAY,SHORE PARKWAY,BAY   41 STREET,26 AVENUE,BAY   41 STREET,26 AVENUE,ADDRESS,BROOKLYN,SHORE PARKWAY,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-28T00:02:27.000,11 BROOKLYN,3069430162,BROOKLYN,986022,154260,PHONE,Unspecified,BROOKLYN,40.5900840566699,-73.99361988594019,"{'latitude': '40.5900840566699', 'longitude': '-73.99361988594019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58938288,2023-09-27T10:16:22.000,2023-09-27T13:14:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,711 CARROLL STREET,CARROLL STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,CARROLL STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T13:14:07.000,06 BROOKLYN,3009600056,BROOKLYN,990489,184713,PHONE,Unspecified,BROOKLYN,40.67366906854846,-73.97750822893772,"{'latitude': '40.67366906854846', 'longitude': '-73.97750822893772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58945396,2023-09-27T10:16:21.000,2023-09-27T11:01:17.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11693,360 BEACH   86 STREET,BEACH   86 STREET,BEACH CHANNEL DRIVE,DEAD END,BEACH CHANNEL DRIVE,DEAD END,ADDRESS,FAR ROCKAWAY,BEACH   86 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T11:01:22.000,14 QUEENS,4161100100,QUEENS,1036573,154503,ONLINE,Unspecified,QUEENS,40.59059678573906,-73.8116086184182,"{'latitude': '40.59059678573906', 'longitude': '-73.8116086184182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944695,2023-09-27T10:16:18.000,2023-09-27T10:49:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10031,514 WEST  136 STREET,WEST  136 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  136 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T10:50:07.000,09 MANHATTAN,1019880118,MANHATTAN,997300,238040,ONLINE,Unspecified,MANHATTAN,40.82003081301524,-73.952850909447,"{'latitude': '40.82003081301524', 'longitude': '-73.952850909447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943016,2023-09-27T10:16:00.000,2023-09-28T16:04:36.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10304,57 BEACH STREET,BEACH STREET,UNION PLACE,VAN DUZER STREET,UNION PLACE,VAN DUZER STREET,ADDRESS,STATEN ISLAND,BEACH STREET,Closed,This request required re-assignment to a new DOT unit.,2023-09-28T16:04:34.000,01 STATEN ISLAND,5005130029,STATEN ISLAND,962501,168160,PHONE,Unspecified,STATEN ISLAND,40.62821018381901,-74.07835236342736,"{'latitude': '40.62821018381901', 'longitude': '-74.07835236342736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
