unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58801889,2023-09-13T08:47:50.000,2023-09-17T16:54:43.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11692,69-46 ALMEDA AVENUE,ALMEDA AVENUE,ADDRESS,ARVERNE,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,14 QUEENS,4160470053,QUEENS,1040078,156792,ONLINE,Unspecified,QUEENS,40.596858230809616,-73.79896983267868,"{'latitude': '40.596858230809616', 'longitude': '-73.79896983267868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58803772,2023-09-13T08:47:50.000,2023-09-14T15:14:36.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11204,1655 54 STREET,54 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-14T08:14:55.000,12 BROOKLYN,3054780067,BROOKLYN,987830,167873,ONLINE,Unspecified,BROOKLYN,40.62744840392326,-73.9871029370069,"{'latitude': '40.62744840392326', 'longitude': '-73.9871029370069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,54 STREET,,,,,,,
58804474,2023-09-13T08:47:50.000,2023-09-17T16:54:44.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11692,69-46 ALMEDA AVENUE,ALMEDA AVENUE,ADDRESS,ARVERNE,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-17T00:00:00.000,14 QUEENS,4160470053,QUEENS,1040078,156792,ONLINE,Unspecified,QUEENS,40.596858230809616,-73.79896983267868,"{'latitude': '40.596858230809616', 'longitude': '-73.79896983267868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58804514,2023-09-13T08:47:46.000,2023-11-14T09:51:02.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,11221,24 HARMAN STREET,HARMAN STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-14T00:00:00.000,04 BROOKLYN,3032840016,BROOKLYN,1005153,192142,ONLINE,Unspecified,BROOKLYN,40.69403749177062,-73.9246210659048,"{'latitude': '40.69403749177062', 'longitude': '-73.9246210659048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58804759,2023-09-13T08:47:23.000,2023-09-13T09:00:47.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11211,219 AINSLIE STREET,AINSLIE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T09:00:52.000,01 BROOKLYN,3027700041,BROOKLYN,999445,199045,MOBILE,Unspecified,BROOKLYN,40.712996242437605,-73.94518927326743,"{'latitude': '40.712996242437605', 'longitude': '-73.94518927326743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MANHATTAN AVENUE,GRAHAM AVENUE,MANHATTAN AVENUE,GRAHAM AVENUE,AINSLIE STREET,,,,,,,
58806395,2023-09-13T08:47:22.000,2023-09-14T15:14:26.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11204,1655 54 STREET,54 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-14T08:17:06.000,12 BROOKLYN,3054780067,BROOKLYN,987830,167873,ONLINE,Unspecified,BROOKLYN,40.62744840392326,-73.9871029370069,"{'latitude': '40.62744840392326', 'longitude': '-73.9871029370069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,54 STREET,,,,,,,
58801452,2023-09-13T08:47:20.000,2023-09-13T09:15:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10034,215 SEAMAN AVENUE,SEAMAN AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T09:15:20.000,12 MANHATTAN,,MANHATTAN,1006476,256519,PHONE,Unspecified,MANHATTAN,40.870731896215645,-73.91963717958859,"{'latitude': '40.870731896215645', 'longitude': '-73.91963717958859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ISHAM STREET,WEST  214 STREET,ISHAM STREET,WEST  214 STREET,SEAMAN AVENUE,,,,,,,
58802160,2023-09-13T08:47:20.000,2023-09-13T18:22:06.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,1132 ESSEX STREET,ESSEX STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T18:22:11.000,05 BROOKLYN,3044520701,BROOKLYN,1019860,178375,ONLINE,Unspecified,BROOKLYN,40.6562032609717,-73.87165851044746,"{'latitude': '40.6562032609717', 'longitude': '-73.87165851044746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VANDALIA AVENUE,SCHROEDERS AVENUE,VANDALIA AVENUE,SCHROEDERS AVENUE,ESSEX STREET,,,,,,,
58805275,2023-09-13T08:47:00.000,2023-09-18T10:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10011,251 WEST   19 STREET,WEST   19 STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T10:30:00.000,04 MANHATTAN,1007697505,MANHATTAN,984500,209736,PHONE,Unspecified,MANHATTAN,40.742353475975584,-73.99909781384376,"{'latitude': '40.742353475975584', 'longitude': '-73.99909781384376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVE,8 AVE,,,,N/A,,,,,,
58809198,2023-09-13T08:47:00.000,2023-09-14T11:00:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11423,183-39 HENDERSON AVENUE,HENDERSON AVENUE,ADDRESS,HOLLIS,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-14T11:00:00.000,12 QUEENS,4103530147,QUEENS,1047076,197050,PHONE,Unspecified,QUEENS,40.70731044441003,-73.77339594495353,"{'latitude': '40.70731044441003', 'longitude': '-73.77339594495353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",184 ST,185 ST,,,,,,,,,,
58800245,2023-09-13T08:46:41.000,2023-09-13T09:12:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11233,1570 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-13T09:12:15.000,08 BROOKLYN,3013697501,BROOKLYN,1005266,184439,PHONE,Unspecified,BROOKLYN,40.67289425318282,-73.92423759848664,"{'latitude': '40.67289425318282', 'longitude': '-73.92423759848664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BUFFALO AVENUE,RALPH AVENUE,BUFFALO AVENUE,RALPH AVENUE,PROSPECT PLACE,,,,,,,
58807326,2023-09-13T08:46:33.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11423,87-41 SANTIAGO STREET,SANTIAGO STREET,ADDRESS,HOLLIS,In Progress,,,08 QUEENS,4105040083,QUEENS,1047101,200908,PHONE,Unspecified,QUEENS,40.71789952250044,-73.77326975697926,"{'latitude': '40.71789952250044', 'longitude': '-73.77326975697926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIO DRIVE,PALO ALTO AVENUE,RIO DRIVE,PALO ALTO AVENUE,SANTIAGO STREET,,,,,,,
58807301,2023-09-13T08:46:27.000,2023-09-13T12:08:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,575 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T12:08:26.000,05 BROOKLYN,3045860892,BROOKLYN,1020126,178260,ONLINE,Unspecified,BROOKLYN,40.655886537795574,-73.87070043684092,"{'latitude': '40.655886537795574', 'longitude': '-73.87070043684092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,SCHROEDERS AVENUE,,,,,,,
58810264,2023-09-13T08:46:24.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-13T11:57:14.000,Unspecified MANHATTAN,,MANHATTAN,987500,212211,PHONE,Unspecified,MANHATTAN,40.74914613689598,-73.98827038405624,"{'latitude': '40.74914613689598', 'longitude': '-73.98827038405624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,Q,,Entrance,,Greeley Sq & Broadway / PATH (32 St),
58809935,2023-09-13T08:46:17.000,2023-09-13T10:07:57.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11228,1268 78 STREET,78 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T10:08:01.000,10 BROOKLYN,3062550036,BROOKLYN,981530,164767,MOBILE,Unspecified,BROOKLYN,40.61892338918894,-74.00979763435281,"{'latitude': '40.61892338918894', 'longitude': '-74.00979763435281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,78 STREET,,,,,,,
58803787,2023-09-13T08:46:14.000,2023-09-16T11:38:59.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11230,221 AVENUE M,AVENUE M,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-15T05:06:46.000,12 BROOKLYN,3065380045,BROOKLYN,991841,163931,ONLINE,Unspecified,BROOKLYN,40.61662590840433,-73.97265761632218,"{'latitude': '40.61662590840433', 'longitude': '-73.97265761632218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,AVENUE M,,,,,,,
58805320,2023-09-13T08:46:14.000,2023-09-13T08:46:14.000,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,,11228,7612 12 AVENUE,12 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-13T00:00:00.000,10 BROOKLYN,3062310042,BROOKLYN,981362,165489,UNKNOWN,Unspecified,BROOKLYN,40.62090507572672,-74.01040309121134,"{'latitude': '40.62090507572672', 'longitude': '-74.01040309121134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,
58806647,2023-09-13T08:46:07.000,2023-09-13T11:19:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11375,68-40 GROTON STREET,GROTON STREET,ADDRESS,FOREST HILLS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T11:19:10.000,06 QUEENS,4032000025,QUEENS,1025075,200815,ONLINE,Unspecified,QUEENS,40.717773321198614,-73.85272726496086,"{'latitude': '40.717773321198614', 'longitude': '-73.85272726496086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",68 AVENUE,69 AVENUE,68 AVENUE,69 AVENUE,GROTON STREET,,,,,,,
58809287,2023-09-13T08:45:51.000,2023-09-13T09:28:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,40-23 24 STREET,24 STREET,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T09:28:58.000,01 QUEENS,4004070015,QUEENS,1001135,213806,MOBILE,Unspecified,QUEENS,40.753508484068284,-73.93905613826618,"{'latitude': '40.753508484068284', 'longitude': '-73.93905613826618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,24 STREET,,,,,,,
58808894,2023-09-13T08:45:48.000,2023-09-13T10:57:15.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11201,182 HENRY STREET,HENRY STREET,ADDRESS,BROOKLYN,Closed,The Police Department visited the location and no Encampment was found.,2023-09-13T10:57:20.000,02 BROOKLYN,3002420001,BROOKLYN,985862,192502,MOBILE,Unspecified,BROOKLYN,40.69505014713832,-73.99418683096131,"{'latitude': '40.69505014713832', 'longitude': '-73.99418683096131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PIERREPONT STREET,MONTAGUE STREET,PIERREPONT STREET,MONTAGUE STREET,HENRY STREET,,,,,,,
58807988,2023-09-13T08:45:46.000,2023-09-13T09:47:48.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10471,3900 MANHATTAN COLLEGE PARKWAY,MANHATTAN COLLEGE PARKWAY,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T09:47:51.000,08 BRONX,2057811100,BRONX,1009693,263651,PHONE,Unspecified,BRONX,40.890298321818065,-73.90797835157328,"{'latitude': '40.890298321818065', 'longitude': '-73.90797835157328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HENRY HUDSON PARKWAY EAST,DELAFIELD AVENUE,HENRY HUDSON PARKWAY EAST,DELAFIELD AVENUE,MANHATTAN COLLEGE PARKWAY,,,,,,,
58806398,2023-09-13T08:45:45.000,2023-09-15T12:51:30.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10304,120 ROFF STREET,ROFF STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T12:39:15.000,01 STATEN ISLAND,5028770126,STATEN ISLAND,961234,163714,PHONE,Unspecified,STATEN ISLAND,40.616003646272205,-74.08290166249952,"{'latitude': '40.616003646272205', 'longitude': '-74.08290166249952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VANDERBILT AVENUE,BOWEN STREET,VANDERBILT AVENUE,BOWEN STREET,ROFF STREET,,,,,,,
58807578,2023-09-13T08:45:40.000,2023-09-13T08:50:51.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10065,1191 FIRST AVENUE,FIRST AVENUE,ADDRESS,NEW YORK,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-13T08:50:51.000,08 MANHATTAN,1014390030,MANHATTAN,995475,217282,MOBILE,Unspecified,MANHATTAN,40.763058211325564,-73.95947924767736,"{'latitude': '40.763058211325564', 'longitude': '-73.95947924767736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 64 STREET,EAST 65 STREET,EAST   64 STREET,EAST   65 STREET,1 AVENUE,,,,,,,
58800151,2023-09-13T08:45:34.000,2023-09-13T09:30:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11355,42-43 149 PLACE,149 PLACE,ADDRESS,FLUSHING,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T09:30:48.000,07 QUEENS,4053830050,QUEENS,1035919,216075,MOBILE,Unspecified,QUEENS,40.75960145540306,-73.81349134938735,"{'latitude': '40.75960145540306', 'longitude': '-73.81349134938735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASH AVENUE,BEECH AVENUE,ASH AVENUE,BEECH AVENUE,149 PLACE,,,,,,,
58810159,2023-09-13T08:45:33.000,2023-09-25T08:39:19.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11426,238-10 HILLSIDE AVENUE,HILLSIDE AVENUE,ADDRESS,BELLEROSE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-25T08:39:22.000,13 QUEENS,4079550300,QUEENS,1059710,206502,PHONE,Unspecified,QUEENS,40.73315505555516,-73.7277212835972,"{'latitude': '40.73315505555516', 'longitude': '-73.7277212835972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",235 COURT,240 STREET,235 COURT,240 STREET,HILLSIDE AVENUE,,,,,,,
58803601,2023-09-13T08:45:27.000,2023-09-20T12:19:14.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10301,772 HOWARD AVENUE,HOWARD AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-20T12:19:19.000,01 STATEN ISLAND,5006100240,STATEN ISLAND,957238,163134,ONLINE,Unspecified,STATEN ISLAND,40.6144003858499,-74.09729258126198,"{'latitude': '40.6144003858499', 'longitude': '-74.09729258126198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HIGHLAND AVENUE,GRAND AVENUE,HIGHLAND AVENUE,GRAND AVENUE,HOWARD AVENUE,,,,,,,
58809932,2023-09-13T08:45:18.000,2023-09-13T12:07:55.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T12:07:59.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,SCHROEDERS AVENUE,,,,,,,
