unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,vehicle_type,bridge_highway_direction
58883751,2023-09-21T17:12:06.000,2023-09-23T10:02:13.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11229,1981 EAST   24 STREET,EAST   24 STREET,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,EAST   24 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-22T09:40:37.000,15 BROOKLYN,3073030054,BROOKLYN,998652,158869,ONLINE,Unspecified,BROOKLYN,40.60272330669941,-73.94813555149712,"{'latitude': '40.60272330669941', 'longitude': '-73.94813555149712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884622,2023-09-21T17:11:56.000,2023-10-03T17:05:33.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11221,1113 MADISON STREET,MADISON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,04 BROOKLYN,3033590048,BROOKLYN,1007508,191391,PHONE,Unspecified,BROOKLYN,40.6919702957101,-73.91613122775973,"{'latitude': '40.6919702957101', 'longitude': '-73.91613122775973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58882816,2023-09-21T17:11:51.000,2023-09-21T19:13:18.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11222,673 MANHATTAN AVENUE,MANHATTAN AVENUE,BEDFORD AVENUE,NORMAN AVENUE,BEDFORD AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T19:13:23.000,01 BROOKLYN,3026450018,BROOKLYN,997719,203356,MOBILE,Unspecified,BROOKLYN,40.724831694813915,-73.9514065957739,"{'latitude': '40.724831694813915', 'longitude': '-73.9514065957739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886448,2023-09-21T17:11:51.000,2023-09-22T12:35:11.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,10306,1717 RICHMOND ROAD,RICHMOND ROAD,DONGAN HILLS AVENUE,SEAVER AVENUE,DONGAN HILLS AVENUE,SEAVER AVENUE,ADDRESS,STATEN ISLAND,RICHMOND ROAD,Closed,The Department of Sanitation cleaned the location.,2023-09-22T11:13:01.000,02 STATEN ISLAND,5008870007,STATEN ISLAND,955749,153616,ONLINE,Unspecified,STATEN ISLAND,40.58827076153994,-74.10261553878479,"{'latitude': '40.58827076153994', 'longitude': '-74.10261553878479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58889718,2023-09-21T17:11:50.000,2023-09-21T17:20:03.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11201,301 GOLD STREET,GOLD STREET,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,ADDRESS,BROOKLYN,GOLD STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T17:20:09.000,02 BROOKLYN,3001340006,BROOKLYN,988901,192647,ONLINE,Unspecified,BROOKLYN,40.69544706314867,-73.98322753703334,"{'latitude': '40.69544706314867', 'longitude': '-73.98322753703334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888876,2023-09-21T17:11:47.000,2023-09-27T11:17:46.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11377,49-05 30 AVENUE,30 AVENUE,49 STREET,50 STREET,49 STREET,50 STREET,ADDRESS,WOODSIDE,30 AVENUE,Closed,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-27T11:17:51.000,01 QUEENS,4007420002,QUEENS,1009850,216336,PHONE,Unspecified,QUEENS,40.76043174788339,-73.9075910458448,"{'latitude': '40.76043174788339', 'longitude': '-73.9075910458448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884215,2023-09-21T17:11:39.000,2023-09-21T17:59:57.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11423,89-11 182 STREET,182 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,HOLLIS,182 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T18:00:02.000,12 QUEENS,4099210014,QUEENS,1045220,198712,MOBILE,Unspecified,QUEENS,40.711885209642006,-73.78007518266158,"{'latitude': '40.711885209642006', 'longitude': '-73.78007518266158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891600,2023-09-21T17:11:25.000,2023-09-22T05:47:10.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Noise,Street,10023,15 WEST   72 STREET,WEST   72 STREET,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T05:47:09.000,07 MANHATTAN,1011250024,MANHATTAN,990592,222254,ONLINE,Unspecified,MANHATTAN,40.77670990781583,-73.97710153327209,"{'latitude': '40.77670990781583', 'longitude': '-73.97710153327209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58882389,2023-09-21T17:11:22.000,2023-11-16T08:02:07.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10020,1241 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   49 STREET,WEST   50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-16T08:02:15.000,05 MANHATTAN,,MANHATTAN,989562,215936,ONLINE,Unspecified,MANHATTAN,40.759369317205035,-73.98082545126557,"{'latitude': '40.759369317205035', 'longitude': '-73.98082545126557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","1241 AVENUE OF THE AMERICAS, MANHATTAN (NEW YORK), NY, 10020",,,,,,
58884028,2023-09-21T17:10:49.000,2023-09-21T22:11:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10310,182 LLEWELLYN PLACE,LLEWELLYN PLACE,FOREST AVENUE,EGBERT AVENUE,FOREST AVENUE,EGBERT AVENUE,ADDRESS,STATEN ISLAND,LLEWELLYN PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:11:37.000,01 STATEN ISLAND,5003540051,STATEN ISLAND,948199,167185,ONLINE,Unspecified,STATEN ISLAND,40.62548735866824,-74.12987109646275,"{'latitude': '40.62548735866824', 'longitude': '-74.12987109646275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884360,2023-09-21T17:10:35.000,2023-09-21T17:18:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10013,340 CANAL STREET,CANAL STREET,GREENE STREET,CHURCH STREET,GREENE STREET,CHURCH STREET,ADDRESS,NEW YORK,CANAL STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T17:18:29.000,01 MANHATTAN,1002100005,MANHATTAN,983334,201737,ONLINE,Unspecified,MANHATTAN,40.720398138017146,-74.00330452111983,"{'latitude': '40.720398138017146', 'longitude': '-74.00330452111983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58889252,2023-09-21T17:10:20.000,2023-09-21T21:09:13.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,11210,AVENUE M,AVENUE M,AVENUE M,EAST   34 STREET,AVENUE M,EAST   34 STREET,INTERSECTION,,,Closed,The condition was inspected and determined not to be under Department of Transportation's jurisdiction. The Department of Transportation notified the appropriate responsible party of the complaint.,2023-09-21T21:09:16.000,18 BROOKLYN,,BROOKLYN,1000421,165172,PHONE,Unspecified,BROOKLYN,40.62002068963986,-73.9417499407797,"{'latitude': '40.62002068963986', 'longitude': '-73.9417499407797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891316,2023-09-21T17:10:13.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,3050 BRIGHTON SEVENTH STREET,BRIGHTON SEVENTH STREET,OCEAN VIEW AVENUE,BRIGHTON    8 STREET,OCEAN VIEW AVENUE,BRIGHTON    8 STREET,ADDRESS,BROOKLYN,BRIGHTON    7 STREET,In Progress,,,13 BROOKLYN,3086760063,BROOKLYN,995100,150127,MOBILE,Unspecified,BROOKLYN,40.57873332976863,-73.96094104100679,"{'latitude': '40.57873332976863', 'longitude': '-73.96094104100679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58885530,2023-09-21T17:09:42.000,2023-09-21T18:04:18.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11373,74-21 CALAMUS CIRCLE,CALAMUS CIRCLE,DEAD END,CALAMUS AVENUE,DEAD END,CALAMUS AVENUE,ADDRESS,ELMHURST,CALAMUS CIRCLE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T18:04:22.000,04 QUEENS,4024677501,QUEENS,1015413,206989,PHONE,Unspecified,QUEENS,40.734758745943815,-73.88755347839098,"{'latitude': '40.734758745943815', 'longitude': '-73.88755347839098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887739,2023-09-21T17:09:34.000,2023-09-21T17:09:34.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10002,155 RIDGE STREET,RIDGE STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-21T00:00:00.000,03 MANHATTAN,1003450020,MANHATTAN,989101,201714,UNKNOWN,Unspecified,MANHATTAN,40.72033372596076,-73.98249976357808,"{'latitude': '40.72033372596076', 'longitude': '-73.98249976357808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888727,2023-09-21T17:09:30.000,2023-09-26T09:20:55.000,DOE,Department of Education,School Maintenance,Other School Condition,School,10003,345 EAST   15 STREET,EAST   15 STREET,NATHAN D PERLMAN PLACE,1 AVENUE,NATHAN D PERLMAN PLACE,1 AVENUE,ADDRESS,NEW YORK,EAST   15 STREET,Closed,The Department of Education completed the work and corrected the condition.,2023-09-26T09:20:58.000,06 MANHATTAN,1009220008,MANHATTAN,988953,206127,PHONE,Institute for Collaborative Education,MANHATTAN,40.7324464171464,-73.98303059725197,"{'latitude': '40.7324464171464', 'longitude': '-73.98303059725197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891463,2023-09-21T17:09:29.000,2023-09-21T17:33:53.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10001,1 HERALD SQUARE,HERALD SQUARE,AVENUE OF THE AMERICAS,BROADWAY,AVENUE OF THE AMERICAS,BROADWAY,ADDRESS,NEW YORK,HERALD SQUARE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T17:33:59.000,05 MANHATTAN,1008100045,MANHATTAN,987702,212722,MOBILE,Unspecified,MANHATTAN,40.75054862642807,-73.9875410810131,"{'latitude': '40.75054862642807', 'longitude': '-73.9875410810131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887047,2023-09-21T17:09:27.000,2023-09-21T17:15:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10016,310 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   37 STREET,EAST   38 STREET,EAST   37 STREET,EAST   38 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T17:15:46.000,06 MANHATTAN,1008930020,MANHATTAN,990346,212080,ONLINE,Unspecified,MANHATTAN,40.74878507092396,-73.97799896868071,"{'latitude': '40.74878507092396', 'longitude': '-73.97799896868071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884405,2023-09-21T17:09:24.000,2023-09-21T17:38:17.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10035,1950 MADISON AVENUE,MADISON AVENUE,EAST  124 STREET,EAST  125 STREET,EAST  124 STREET,EAST  125 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T17:38:21.000,11 MANHATTAN,,MANHATTAN,1000658,232799,ONLINE,Unspecified,MANHATTAN,40.80564013290053,-73.94073141455503,"{'latitude': '40.80564013290053', 'longitude': '-73.94073141455503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886061,2023-09-21T17:09:19.000,2023-09-22T12:42:00.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11379,82-29 62 AVENUE,62 AVENUE,82 PLACE,83 STREET,82 PLACE,83 STREET,ADDRESS,MIDDLE VILLAGE,62 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T12:42:03.000,05 QUEENS,4029430042,QUEENS,1018871,203186,PHONE,Unspecified,QUEENS,40.72430759132772,-73.87509544131329,"{'latitude': '40.72430759132772', 'longitude': '-73.87509544131329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58885465,2023-09-21T17:09:18.000,2023-09-21T17:09:18.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11222,126 OAK STREET,OAK STREET,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-21T00:00:00.000,01 BROOKLYN,3025720023,BROOKLYN,996477,204465,UNKNOWN,Unspecified,BROOKLYN,40.72787743357347,-73.9558854626482,"{'latitude': '40.72787743357347', 'longitude': '-73.9558854626482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58890870,2023-09-21T17:09:17.000,2023-09-21T17:34:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11235,3017 BRIGHTON SEVENTH STREET,BRIGHTON SEVENTH STREET,OCEAN VIEW AVENUE,BRIGHTON    8 STREET,OCEAN VIEW AVENUE,BRIGHTON    8 STREET,ADDRESS,BROOKLYN,BRIGHTON    7 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T17:34:46.000,13 BROOKLYN,3086770099,BROOKLYN,995051,150325,MOBILE,Unspecified,BROOKLYN,40.57927686051181,-73.96111711989123,"{'latitude': '40.57927686051181', 'longitude': '-73.96111711989123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888770,2023-09-21T17:09:15.000,2023-09-25T09:29:07.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10460,1622 ADAMS STREET,ADAMS STREET,AMTRAK-HELLGATE LINE,VAN NEST AVENUE,AMTRAK-HELLGATE LINE,VAN NEST AVENUE,ADDRESS,BRONX,ADAMS STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-21T17:09:15.000,11 BRONX,2040180050,BRONX,1020233,245332,MOBILE,Unspecified,BRONX,40.83998159315847,-73.86995593455802,"{'latitude': '40.83998159315847', 'longitude': '-73.86995593455802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891435,2023-09-21T17:09:13.000,2023-09-26T11:46:48.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11355,131-21 FOWLER AVENUE,FOWLER AVENUE,FOWLER PATH,COLLEGE POINT BOULEVARD,FOWLER PATH,COLLEGE POINT BOULEVARD,ADDRESS,FLUSHING,FOWLER AVENUE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-25T15:07:52.000,07 QUEENS,4050760020,QUEENS,1030532,213235,ONLINE,Unspecified,QUEENS,40.75183623311825,-73.83295620462648,"{'latitude': '40.75183623311825', 'longitude': '-73.83295620462648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891661,2023-09-21T17:09:08.000,2023-09-21T19:01:34.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11434,163-11 FOCH BOULEVARD,FOCH BOULEVARD,GUY R BREWER BOULEVARD,164 STREET,GUY R BREWER BOULEVARD,164 STREET,ADDRESS,JAMAICA,FOCH BOULEVARD,Closed,N/A,2023-09-21T19:01:39.000,12 QUEENS,4123350044,QUEENS,1044476,188673,PHONE,Unspecified,QUEENS,40.68433567447242,-73.78284862078834,"{'latitude': '40.68433567447242', 'longitude': '-73.78284862078834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888667,2023-09-21T17:09:07.000,2023-10-23T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11368,35-28 99 STREET,99 STREET,,,,,ADDRESS,CORONA,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-23T00:00:00.000,03 QUEENS,4017390017,QUEENS,1020640,213709,UNKNOWN,Unspecified,QUEENS,40.75318348422093,-73.86865638374175,"{'latitude': '40.75318348422093', 'longitude': '-73.86865638374175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
