unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date,taxi_company_borough
58927826,2023-09-26T15:31:20.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-27T22:19:38.000,Unspecified QUEENS,,QUEENS,1014350,211355,MOBILE,Unspecified,QUEENS,40.746746002290024,-73.8913695970407,"{'latitude': '40.746746002290024', 'longitude': '-73.8913695970407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Subway,,,,,E,,Mezzanine,,,
58944794,2023-09-26T15:31:17.000,2023-09-27T12:16:21.000,DOT,Department of Transportation,Street Condition,Defective Hardware,11229,AVENUE R,AVENUE R,AVENUE R,EAST   26 STREET,INTERSECTION,,,Closed,This request required re-assignment to a new DOT unit.,2023-09-27T12:16:28.000,15 BROOKLYN,,BROOKLYN,998970,160420,PHONE,Unspecified,BROOKLYN,40.60697996211242,-73.94698699065687,"{'latitude': '40.60697996211242', 'longitude': '-73.94698699065687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,AVENUE R,EAST   26 STREET,,,,,,,,
58926997,2023-09-26T15:31:12.000,2023-11-09T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11421,91-47 89 STREET,89 STREET,,,ADDRESS,WOODHAVEN,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-09T00:00:00.000,09 QUEENS,4089830044,QUEENS,1024852,189921,UNKNOWN,Unspecified,QUEENS,40.687872916053095,-73.85359739837011,"{'latitude': '40.687872916053095', 'longitude': '-73.85359739837011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58925850,2023-09-26T15:31:04.000,2023-09-26T20:40:47.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11423,80-47 189 STREET,189 STREET,UNION TURNPIKE,81 AVENUE,ADDRESS,HOLLIS,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T20:40:51.000,08 QUEENS,4072670044,QUEENS,1045274,204797,PHONE,Unspecified,QUEENS,40.72858664326523,-73.77982523117153,"{'latitude': '40.72858664326523', 'longitude': '-73.77982523117153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,UNION TURNPIKE,81 AVENUE,189 STREET,,,,,,,
58932251,2023-09-26T15:31:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,11101,,,,,INTERSECTION,QUEENS,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-14T09:42:00.000,01 QUEENS,,QUEENS,1000305,214585,UNKNOWN,Unspecified,QUEENS,40.75564818664161,-73.94205003716061,"{'latitude': '40.75564818664161', 'longitude': '-73.94205003716061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,40 AVENUE,13 STREET,,,,,,,,
58927436,2023-09-26T15:30:54.000,2023-10-10T12:22:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10453,2128 JEROME AVENUE,JEROME AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,05 BRONX,2031790031,BRONX,1010232,250866,ONLINE,Unspecified,BRONX,40.85520587133494,-73.90607848934312,"{'latitude': '40.85520587133494', 'longitude': '-73.90607848934312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58926977,2023-09-26T15:30:49.000,2023-09-26T16:27:15.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,10455,528 JACKSON AVENUE,JACKSON AVENUE,EAST  147 STREET,EAST  149 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T16:27:18.000,01 BRONX,2025790014,BRONX,1009353,235319,PHONE,Unspecified,BRONX,40.812536405200625,-73.90931413828413,"{'latitude': '40.812536405200625', 'longitude': '-73.90931413828413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  147 STREET,EAST  149 STREET,JACKSON AVENUE,,,,,,,
58927400,2023-09-26T15:30:48.000,2023-10-02T11:09:00.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,10468,2390 MORRIS AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,05 BRONX,2031730005,BRONX,1011768,252789,PHONE,Unspecified,BRONX,40.86047927286939,-73.90051816162087,"{'latitude': '40.86047927286939', 'longitude': '-73.90051816162087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58926188,2023-09-26T15:30:48.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10468,2390 MORRIS AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,05 BRONX,2031730005,BRONX,1011768,252789,PHONE,Unspecified,BRONX,40.86047927286939,-73.90051816162087,"{'latitude': '40.86047927286939', 'longitude': '-73.90051816162087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58928608,2023-09-26T15:30:48.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10468,2390 MORRIS AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,05 BRONX,2031730005,BRONX,1011768,252789,PHONE,Unspecified,BRONX,40.86047927286939,-73.90051816162087,"{'latitude': '40.86047927286939', 'longitude': '-73.90051816162087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58933816,2023-09-26T15:30:48.000,2023-10-02T11:08:59.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,10468,2390 MORRIS AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,05 BRONX,2031730005,BRONX,1011768,252789,PHONE,Unspecified,BRONX,40.86047927286939,-73.90051816162087,"{'latitude': '40.86047927286939', 'longitude': '-73.90051816162087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927376,2023-09-26T15:30:48.000,2023-10-02T11:08:59.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10468,2390 MORRIS AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,05 BRONX,2031730005,BRONX,1011768,252789,PHONE,Unspecified,BRONX,40.86047927286939,-73.90051816162087,"{'latitude': '40.86047927286939', 'longitude': '-73.90051816162087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58926127,2023-09-26T15:30:48.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10468,2390 MORRIS AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,05 BRONX,2031730005,BRONX,1011768,252789,PHONE,Unspecified,BRONX,40.86047927286939,-73.90051816162087,"{'latitude': '40.86047927286939', 'longitude': '-73.90051816162087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58928617,2023-09-26T15:30:44.000,2023-10-05T07:39:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10462,1690 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,09 BRONX,2039437501,BRONX,1024464,245546,PHONE,Unspecified,BRONX,40.84055070636759,-73.85466366717527,"{'latitude': '40.84055070636759', 'longitude': '-73.85466366717527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58929930,2023-09-26T15:30:44.000,2023-10-05T07:39:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10462,1690 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,09 BRONX,2039437501,BRONX,1024464,245546,PHONE,Unspecified,BRONX,40.84055070636759,-73.85466366717527,"{'latitude': '40.84055070636759', 'longitude': '-73.85466366717527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58926206,2023-09-26T15:30:19.000,2023-10-04T21:51:47.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11203,690 ALBANY AVENUE,ALBANY AVENUE,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,09 BROOKLYN,3048290004,BROOKLYN,1000992,178733,PHONE,Unspecified,BROOKLYN,40.657241667515976,-73.93965947583904,"{'latitude': '40.657241667515976', 'longitude': '-73.93965947583904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927287,2023-09-26T15:30:19.000,2023-10-04T21:51:47.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,11203,690 ALBANY AVENUE,ALBANY AVENUE,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,09 BROOKLYN,3048290004,BROOKLYN,1000992,178733,PHONE,Unspecified,BROOKLYN,40.657241667515976,-73.93965947583904,"{'latitude': '40.657241667515976', 'longitude': '-73.93965947583904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58934342,2023-09-26T15:30:19.000,2023-09-29T11:50:49.000,DSNY,Department of Sanitation,Missed Collection,Compost,11238,36 GREENE AVENUE,GREENE AVENUE,CARLTON AVENUE,ADELPHI STREET,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T13:34:12.000,02 BROOKLYN,3019570026,BROOKLYN,992251,189239,ONLINE,Unspecified,BROOKLYN,40.686090494423176,-73.97115079600695,"{'latitude': '40.686090494423176', 'longitude': '-73.97115079600695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,CARLTON AVENUE,ADELPHI STREET,GREENE AVENUE,,,,,,,
58931563,2023-09-26T15:30:06.000,2023-10-11T13:53:27.000,DOT,Department of Transportation,Curb Condition,Broken Curb,10036,54 WEST   47 STREET,WEST   47 STREET,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-10-11T13:53:31.000,05 MANHATTAN,1012620063,MANHATTAN,989713,215208,ONLINE,Unspecified,MANHATTAN,40.75737105135425,-73.98028098318667,"{'latitude': '40.75737105135425', 'longitude': '-73.98028098318667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,5 AVENUE,AVENUE OF THE AMERICAS,WEST   47 STREET,,,,,,,
58933842,2023-09-26T15:29:51.000,2023-09-27T21:41:55.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11223,815 GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,15 BROOKLYN,3071590146,BROOKLYN,994798,155782,PHONE,Unspecified,BROOKLYN,40.59425554199642,-73.96201938525903,"{'latitude': '40.59425554199642', 'longitude': '-73.96201938525903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58933772,2023-09-26T15:29:51.000,2023-09-27T21:41:55.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11223,815 GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,15 BROOKLYN,3071590146,BROOKLYN,994798,155782,PHONE,Unspecified,BROOKLYN,40.59425554199642,-73.96201938525903,"{'latitude': '40.59425554199642', 'longitude': '-73.96201938525903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58932464,2023-09-26T15:29:51.000,2023-09-27T21:41:55.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11223,815 GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,15 BROOKLYN,3071590146,BROOKLYN,994798,155782,PHONE,Unspecified,BROOKLYN,40.59425554199642,-73.96201938525903,"{'latitude': '40.59425554199642', 'longitude': '-73.96201938525903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58929012,2023-09-26T15:29:45.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Above Address,88 STREET,89 STREET,151 AVENUE,,,,,,,
58935053,2023-09-26T15:29:36.000,2023-09-27T19:54:04.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,11208,760 ELDERT LANE,ELDERT LANE,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,05 BROOKLYN,3042719001,BROOKLYN,1022145,184032,PHONE,Unspecified,BROOKLYN,40.67172097003817,-73.86339139199588,"{'latitude': '40.67172097003817', 'longitude': '-73.86339139199588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58933333,2023-09-26T15:29:19.000,2023-09-26T16:08:57.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,10039,2734 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  145 STREET,WEST  146 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T16:09:01.000,10 MANHATTAN,1020310003,MANHATTAN,1000370,239137,MOBILE,Unspecified,MANHATTAN,40.823036698395114,-73.94175649873578,"{'latitude': '40.823036698395114', 'longitude': '-73.94175649873578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  145 STREET,WEST  146 STREET,8 AVENUE,,,,,,,
58935313,2023-09-26T15:29:11.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,10306,719 TYSENS LANE,TYSENS LANE,MILL ROAD,WEED AVENUE,ADDRESS,STATEN ISLAND,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-27T12:23:40.000,03 STATEN ISLAND,5040580220,STATEN ISLAND,953258,143706,ONLINE,Unspecified,STATEN ISLAND,40.561061417450425,-74.11153874093583,"{'latitude': '40.561061417450425', 'longitude': '-74.11153874093583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,MILL ROAD,WEED AVENUE,TYSENS LANE,,,,,,,
