unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
58797326,2023-09-12T20:56:01.000,2023-09-12T21:32:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,3242 DECATUR AVENUE,DECATUR AVENUE,EAST  207 STREET,EAST  209 STREET,EAST  207 STREET,EAST  209 STREET,ADDRESS,BRONX,DECATUR AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T21:32:47.000,07 BRONX,2033550001,BRONX,1018953,258173,MOBILE,Unspecified,BRONX,40.87523137804363,-73.87451542149148,"{'latitude': '40.87523137804363', 'longitude': '-73.87451542149148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790083,2023-09-12T20:56:00.000,2023-09-12T21:01:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Locking Device Request (Use Comments) (WC5),,10452,,,,,WEST 163 STREET,WOODYCREST AVENUE,INTERSECTION,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T21:01:00.000,04 BRONX,,BRONX,1004019,242369,ONLINE,Unspecified,BRONX,40.831900200234024,-73.92856270428858,"{'latitude': '40.831900200234024', 'longitude': '-73.92856270428858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798968,2023-09-12T20:56:00.000,2023-09-14T02:25:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10035,1901 MADISON AVENUE,MADISON AVENUE,122 ST E,123 ST E,,,ADDRESS,NEW YORK,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-14T02:25:00.000,11 MANHATTAN,1017480001,MANHATTAN,1000333,232231,UNKNOWN,Unspecified,MANHATTAN,40.80408172712311,-73.94190673210916,"{'latitude': '40.80408172712311', 'longitude': '-73.94190673210916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790824,2023-09-12T20:55:31.000,2023-09-12T21:30:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11101,10-70 JACKSON AVENUE,JACKSON AVENUE,50 AVENUE,11 STREET,50 AVENUE,11 STREET,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T21:30:32.000,02 QUEENS,4000430008,QUEENS,997496,209890,MOBILE,Unspecified,QUEENS,40.74276625111741,-73.95219827017063,"{'latitude': '40.74276625111741', 'longitude': '-73.95219827017063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796610,2023-09-12T20:55:21.000,2023-09-12T21:01:43.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,1132 ESSEX STREET,ESSEX STREET,VANDALIA AVENUE,SCHROEDERS AVENUE,VANDALIA AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,ESSEX STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-12T21:01:46.000,05 BROOKLYN,3044520701,BROOKLYN,1019860,178375,ONLINE,Unspecified,BROOKLYN,40.6562032609717,-73.87165851044746,"{'latitude': '40.6562032609717', 'longitude': '-73.87165851044746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794145,2023-09-12T20:55:15.000,2023-09-13T05:26:25.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10011,420 WEST   18 STREET,WEST   18 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   18 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-13T05:26:31.000,04 MANHATTAN,1007150010,MANHATTAN,983039,210259,ONLINE,Unspecified,MANHATTAN,40.74378890104673,-74.00437028389966,"{'latitude': '40.74378890104673', 'longitude': '-74.00437028389966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798788,2023-09-12T20:55:09.000,2023-09-12T21:33:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11211,367 BEDFORD AVENUE,BEDFORD AVENUE,SOUTH    4 STREET,SOUTH    5 STREET,SOUTH    4 STREET,SOUTH    5 STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:33:55.000,01 BROOKLYN,3024440001,BROOKLYN,994460,198505,ONLINE,Unspecified,BROOKLYN,40.711521228157444,-73.96317175937563,"{'latitude': '40.711521228157444', 'longitude': '-73.96317175937563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796296,2023-09-12T20:54:45.000,2023-09-12T21:14:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11213,158 UTICA AVENUE,UTICA AVENUE,ST MARKS AVENUE,PROSPECT PLACE,ST MARKS AVENUE,PROSPECT PLACE,ADDRESS,BROOKLYN,UTICA AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:14:56.000,08 BROOKLYN,3013600056,BROOKLYN,1003477,184660,ONLINE,Unspecified,BROOKLYN,40.67350491459009,-73.93068628655078,"{'latitude': '40.67350491459009', 'longitude': '-73.93068628655078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798190,2023-09-12T20:54:40.000,2023-09-13T08:44:34.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10456,1231 FULTON AVENUE,FULTON AVENUE,EAST 168 STREET,EAST 169 STREET,EAST  168 STREET,EAST  169 STREET,ADDRESS,BRONX,FULTON AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-12T20:54:40.000,03 BRONX,2026100058,BRONX,1010749,242059,MOBILE,Unspecified,BRONX,40.831031711380554,-73.90424440504772,"{'latitude': '40.831031711380554', 'longitude': '-73.90424440504772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794777,2023-09-12T20:54:37.000,2023-09-12T21:34:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11356,23-48 130 STREET,130 STREET,23 AVENUE,25 AVENUE,23 AVENUE,25 AVENUE,ADDRESS,COLLEGE POINT,130 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T21:34:50.000,07 QUEENS,4042340060,QUEENS,1028861,222658,ONLINE,Unspecified,QUEENS,40.77770847917556,-73.83892472690233,"{'latitude': '40.77770847917556', 'longitude': '-73.83892472690233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797396,2023-09-12T20:54:22.000,2023-09-13T00:31:51.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11421,93-12 75 STREET,75 STREET,93 AVENUE,ATLANTIC AVENUE,93 AVENUE,ATLANTIC AVENUE,ADDRESS,WOODHAVEN,75 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T00:31:55.000,09 QUEENS,4089410148,QUEENS,1021725,188593,ONLINE,Unspecified,QUEENS,40.684241656634526,-73.86488009572736,"{'latitude': '40.684241656634526', 'longitude': '-73.86488009572736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58799465,2023-09-12T20:54:21.000,2023-09-12T21:01:25.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,575 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-12T21:01:29.000,05 BROOKLYN,3045860892,BROOKLYN,1020126,178260,ONLINE,Unspecified,BROOKLYN,40.655886537795574,-73.87070043684092,"{'latitude': '40.655886537795574', 'longitude': '-73.87070043684092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790547,2023-09-12T20:54:18.000,2023-09-12T21:11:02.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10017,450 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   44 STREET,EAST   45 STREET,EAST   44 STREET,EAST   45 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:11:04.000,05 MANHATTAN,1012800090,MANHATTAN,991217,213653,ONLINE,Unspecified,MANHATTAN,40.75310191491942,-73.97485381908072,"{'latitude': '40.75310191491942', 'longitude': '-73.97485381908072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797525,2023-09-12T20:53:39.000,2023-09-12T21:57:49.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11691,20-17 ELK DRIVE,ELK DRIVE,BEACH   20 STREET,BEND,BEACH   20 STREET,BEND,ADDRESS,FAR ROCKAWAY,ELK DRIVE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:57:52.000,14 QUEENS,4157687501,QUEENS,1052366,157324,MOBILE,Unspecified,QUEENS,40.59823253546848,-73.754717013027,"{'latitude': '40.59823253546848', 'longitude': '-73.754717013027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796618,2023-09-12T20:53:31.000,2023-09-12T21:01:07.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-12T21:01:09.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793053,2023-09-12T20:53:17.000,2023-09-12T21:15:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10001,443 WEST   25 STREET,WEST   25 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   25 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:15:19.000,04 MANHATTAN,1007230001,MANHATTAN,983669,211975,PHONE,Unspecified,MANHATTAN,40.74849895448813,-74.00209687404269,"{'latitude': '40.74849895448813', 'longitude': '-74.00209687404269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790514,2023-09-12T20:52:35.000,2023-09-12T21:04:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11203,530 UTICA AVENUE,UTICA AVENUE,RUTLAND ROAD,WINTHROP STREET,RUTLAND ROAD,WINTHROP STREET,ADDRESS,BROOKLYN,UTICA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:04:24.000,09 BROOKLYN,3046030005,BROOKLYN,1003310,179830,ONLINE,Unspecified,BROOKLYN,40.66024800433147,-73.93130198011885,"{'latitude': '40.66024800433147', 'longitude': '-73.93130198011885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809375,2023-09-12T20:52:33.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11373,42-71 79 STREET,79 STREET,,,,,ADDRESS,ELMHURST,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-21T00:00:00.000,04 QUEENS,4015250074,QUEENS,1015808,210118,UNKNOWN,Unspecified,QUEENS,40.74334566694992,-73.88611350902677,"{'latitude': '40.74334566694992', 'longitude': '-73.88611350902677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58798072,2023-09-12T20:52:30.000,2023-09-12T21:00:49.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-12T21:00:54.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801567,2023-09-12T20:52:26.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10471,6211 BROADWAY,BROADWAY,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-25T00:00:00.000,08 BRONX,2058251572,BRONX,1012781,265876,UNKNOWN,Unspecified,BRONX,40.896395792492356,-73.89680027435357,"{'latitude': '40.896395792492356', 'longitude': '-73.89680027435357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789261,2023-09-12T20:52:09.000,2023-09-13T20:43:49.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11385,1822 HARMAN STREET,HARMAN STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-13T00:00:00.000,05 QUEENS,4034310027,QUEENS,1008525,196608,ONLINE,Unspecified,QUEENS,40.7062870050101,-73.91244510610122,"{'latitude': '40.7062870050101', 'longitude': '-73.91244510610122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796379,2023-09-12T20:52:07.000,2023-09-14T08:40:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11212,196 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,17 BROOKLYN,3046320018,BROOKLYN,1006110,180500,ONLINE,Unspecified,BROOKLYN,40.66208053580311,-73.92120776397668,"{'latitude': '40.66208053580311', 'longitude': '-73.92120776397668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792032,2023-09-12T20:52:06.000,2023-09-15T13:18:25.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11238,778 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-15T00:00:00.000,08 BROOKLYN,3011660061,BROOKLYN,994464,185094,ONLINE,Unspecified,BROOKLYN,40.674711133950936,-73.96317766575382,"{'latitude': '40.674711133950936', 'longitude': '-73.96317766575382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793188,2023-09-12T20:51:59.000,2023-09-13T01:29:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11219,1151 45 STREET,45 STREET,NEW UTRECHT AVENUE,12 AVENUE,NEW UTRECHT AVENUE,12 AVENUE,ADDRESS,BROOKLYN,45 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T01:29:43.000,12 BROOKLYN,3056090065,BROOKLYN,986155,172183,MOBILE,Unspecified,BROOKLYN,40.63927895844765,-73.9931359606636,"{'latitude': '40.63927895844765', 'longitude': '-73.9931359606636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795904,2023-09-12T20:51:57.000,2023-09-12T21:03:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:03:29.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795288,2023-09-12T20:51:56.000,2023-09-12T20:51:56.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),11204,5301 20 AVENUE,20 AVENUE,53 STREET,54 STREET,53 STREET,54 STREET,ADDRESS,BROOKLYN,20 AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-12T20:51:56.000,12 BROOKLYN,3054951101,BROOKLYN,990129,166352,MOBILE,Unspecified,BROOKLYN,40.623272350629534,-73.97882204194497,"{'latitude': '40.623272350629534', 'longitude': '-73.97882204194497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
