unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type,taxi_company_borough
58780949,2023-09-11T21:06:01.000,2023-09-11T21:07:55.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11434,151-24 134 AVENUE,134 AVENUE,151 PLACE,CRANSTON STREET,151 PLACE,CRANSTON STREET,ADDRESS,JAMAICA,134 AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-11T21:08:01.000,12 QUEENS,4121310006,QUEENS,1043659,182892,ONLINE,Unspecified,QUEENS,40.6684737024605,-73.78584534977249,"{'latitude': '40.6684737024605', 'longitude': '-73.78584534977249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779435,2023-09-11T21:05:57.000,2023-10-18T20:49:15.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10466,3928 MONTICELLO AVENUE,MONTICELLO AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-18T00:00:00.000,12 BRONX,2049600015,BRONX,1029144,263417,PHONE,Unspecified,BRONX,40.88957854580654,-73.83763012383879,"{'latitude': '40.88957854580654', 'longitude': '-73.83763012383879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781638,2023-09-11T21:05:56.000,2023-09-11T23:27:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10473,1825 LACOMBE AVENUE,LACOMBE AVENUE,TAYLOR AVENUE,THIERIOT AVENUE,TAYLOR AVENUE,THIERIOT AVENUE,ADDRESS,BRONX,LACOMBE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T23:27:48.000,09 BRONX,2035230005,BRONX,1022670,236262,PHONE,Unspecified,BRONX,40.815076796494445,-73.86120046850944,"{'latitude': '40.815076796494445', 'longitude': '-73.86120046850944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783433,2023-09-11T21:05:31.000,2023-09-11T21:42:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1239 BOSTON ROAD,BOSTON ROAD,EAST  168 STREET,EAST  169 STREET,EAST  168 STREET,EAST  169 STREET,ADDRESS,BRONX,BOSTON ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:42:19.000,03 BRONX,2026150050,BRONX,1011478,241738,ONLINE,Unspecified,BRONX,40.83014844165387,-73.90161142845908,"{'latitude': '40.83014844165387', 'longitude': '-73.90161142845908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785994,2023-09-11T21:05:24.000,2023-09-11T22:26:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11230,502 AVENUE N,AVENUE N,EAST    5 STREET,OCEAN PARKWAY,EAST    5 STREET,OCEAN PARKWAY,ADDRESS,BROOKLYN,AVENUE N,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T22:26:04.000,12 BROOKLYN,3065870001,BROOKLYN,992622,163150,PHONE,Unspecified,BROOKLYN,40.61448152157974,-73.96984546390628,"{'latitude': '40.61448152157974', 'longitude': '-73.96984546390628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786701,2023-09-11T21:05:23.000,2023-11-21T15:31:03.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11229,4018 BEDFORD AVENUE,BEDFORD AVENUE,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-21T15:31:11.000,15 BROOKLYN,3073030017,BROOKLYN,998860,159275,PHONE,Unspecified,BROOKLYN,40.60383735340407,-73.9473856243786,"{'latitude': '40.60383735340407', 'longitude': '-73.9473856243786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786298,2023-09-11T21:05:21.000,2023-09-11T21:28:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,424 EAST   14 STREET,EAST   14 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   14 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:28:36.000,03 MANHATTAN,1004410019,MANHATTAN,989410,205553,ONLINE,Unspecified,MANHATTAN,40.730870673147855,-73.98138208638649,"{'latitude': '40.730870673147855', 'longitude': '-73.98138208638649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777762,2023-09-11T21:05:06.000,2023-09-11T22:04:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,2040 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,PUGSLEY AVENUE,OLMSTEAD AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,ADDRESS,BRONX,BRUCKNER BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:04:14.000,09 BRONX,2036820001,BRONX,1024397,240317,MOBILE,Unspecified,BRONX,40.8261989321845,-73.85493710507038,"{'latitude': '40.8261989321845', 'longitude': '-73.85493710507038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58788950,2023-09-11T21:05:03.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,10465,746 EDISON AVENUE,EDISON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,10 BRONX,2054320023,BRONX,1033630,240804,UNKNOWN,Unspecified,BRONX,40.82748881305214,-73.82157206535616,"{'latitude': '40.82748881305214', 'longitude': '-73.82157206535616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58798040,2023-09-11T21:05:03.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11373,83-45 BROADWAY,BROADWAY,,,,,ADDRESS,ELMHURST,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-25T00:00:00.000,04 QUEENS,4015810001,QUEENS,1017847,208967,UNKNOWN,Unspecified,QUEENS,40.74017895048148,-73.8787609251641,"{'latitude': '40.74017895048148', 'longitude': '-73.8787609251641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777523,2023-09-11T21:05:00.000,2023-09-11T22:14:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,BRIGHAM STREET,BRIGHAM STREET,AVENUE X,AVENUE Y,AVENUE X,AVENUE Y,BLOCKFACE,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T22:15:07.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,,,
58780455,2023-09-11T21:05:00.000,2023-09-29T08:02:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,11231,37 4 PLACE,4 PLACE,CLINTON ST,COLES ST,4 PLACE,HENRY STREET,INTERSECTION,BROOKLYN,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-29T08:02:00.000,06 BROOKLYN,3003700040,BROOKLYN,983721,186631,UNKNOWN,Unspecified,BROOKLYN,40.67893572860639,-74.00190721051452,"{'latitude': '40.67893572860639', 'longitude': '-74.00190721051452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779713,2023-09-11T21:04:57.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,11361,CROCHERON PARK,CROCHERON PARK,CORBETT ROAD,DEAD END,CORBETT ROAD,DEAD END,UNRECOGNIZED,BAYSIDE,CROCHERON PARK,In Progress,The reported condition was inspected and a work order has been filed to correct it.,2023-09-19T11:26:06.000,11 QUEENS,4061400080,QUEENS,1048775,220667,ONLINE,Unspecified,QUEENS,40.77212078590735,-73.76704139503545,"{'latitude': '40.77212078590735', 'longitude': '-73.76704139503545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785983,2023-09-11T21:04:46.000,2023-09-11T21:42:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11416,97-21 105 STREET,105 STREET,97 AVENUE,101 AVENUE,97 AVENUE,101 AVENUE,ADDRESS,OZONE PARK,105 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T21:42:34.000,09 QUEENS,4094070050,QUEENS,1028944,189943,MOBILE,Unspecified,QUEENS,40.687913583438245,-73.83884235966418,"{'latitude': '40.687913583438245', 'longitude': '-73.83884235966418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777768,2023-09-11T21:04:46.000,2023-09-11T21:56:13.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11234,1824 HENDRICKSON STREET,HENDRICKSON STREET,AVENUE R,FILLMORE AVENUE,AVENUE R,FILLMORE AVENUE,ADDRESS,BROOKLYN,HENDRICKSON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:56:19.000,18 BROOKLYN,3084850050,BROOKLYN,1003658,163444,PHONE,Unspecified,BROOKLYN,40.61527119013137,-73.93009481482721,"{'latitude': '40.61527119013137', 'longitude': '-73.93009481482721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783090,2023-09-11T21:04:45.000,2023-09-11T22:26:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11370,30-22 84 STREET,84 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,84 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:26:59.000,03 QUEENS,4013810016,QUEENS,1016272,216424,MOBILE,Unspecified,QUEENS,40.760652357762716,-73.88440899840293,"{'latitude': '40.760652357762716', 'longitude': '-73.88440899840293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781704,2023-09-11T21:04:35.000,2023-09-11T21:33:30.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11214,219 BAY   41 STREET,BAY   41 STREET,BATH AVENUE,HARWAY AVENUE,BATH AVENUE,HARWAY AVENUE,ADDRESS,BROOKLYN,BAY   41 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T21:33:33.000,11 BROOKLYN,3068960021,BROOKLYN,986949,155199,ONLINE,Unspecified,BROOKLYN,40.5926611897414,-73.99028183270337,"{'latitude': '40.5926611897414', 'longitude': '-73.99028183270337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787637,2023-09-11T21:04:33.000,2023-09-11T21:11:17.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10001,330 WEST   30 STREET,WEST   30 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   30 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:11:21.000,04 MANHATTAN,1007530056,MANHATTAN,985267,212563,PHONE,Unspecified,MANHATTAN,40.75011282688794,-73.99632947923503,"{'latitude': '40.75011282688794', 'longitude': '-73.99632947923503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58788048,2023-09-11T21:04:22.000,2023-09-11T22:46:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,1132 ESSEX STREET,ESSEX STREET,VANDALIA AVENUE,SCHROEDERS AVENUE,VANDALIA AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,ESSEX STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-11T22:46:45.000,05 BROOKLYN,3044520701,BROOKLYN,1019860,178375,ONLINE,Unspecified,BROOKLYN,40.6562032609717,-73.87165851044746,"{'latitude': '40.6562032609717', 'longitude': '-73.87165851044746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783410,2023-09-11T21:04:20.000,2023-09-11T23:15:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,510 EVERGREEN AVENUE,EVERGREEN AVENUE,PALMETTO STREET,WOODBINE STREET,PALMETTO STREET,WOODBINE STREET,ADDRESS,BROOKLYN,EVERGREEN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T23:15:28.000,04 BROOKLYN,3033490025,BROOKLYN,1006851,191309,ONLINE,Unspecified,BROOKLYN,40.691746926907086,-73.91850065546613,"{'latitude': '40.691746926907086', 'longitude': '-73.91850065546613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58782385,2023-09-11T21:03:26.000,2023-09-11T21:44:45.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-11T21:44:49.000,05 BROOKLYN,3044527505,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786016,2023-09-11T21:03:18.000,2023-09-12T00:47:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11355,45-15 COLDEN STREET,COLDEN STREET,45 AVENUE,GERANIUM AVENUE,45 AVENUE,GERANIUM AVENUE,ADDRESS,FLUSHING,COLDEN STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T00:47:04.000,07 QUEENS,4051460001,QUEENS,1033291,212754,MOBILE,Unspecified,QUEENS,40.75050114108838,-73.82300178904647,"{'latitude': '40.75050114108838', 'longitude': '-73.82300178904647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785656,2023-09-11T21:03:15.000,2023-09-14T13:32:30.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash Not Separated from Recycling,Sidewalk,11249,114 SOUTH    1 STREET,SOUTH    1 STREET,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,SOUTH    1 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T13:32:34.000,01 BROOKLYN,3024050011,BROOKLYN,994606,199496,ONLINE,Unspecified,BROOKLYN,40.714241117093316,-73.96264360200338,"{'latitude': '40.714241117093316', 'longitude': '-73.96264360200338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779380,2023-09-11T21:03:03.000,2023-09-18T12:38:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10472,1134 STRATFORD AVENUE,STRATFORD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,09 BRONX,2037440057,BRONX,1018805,240859,PHONE,Unspecified,BRONX,40.82771021333198,-73.87513982136143,"{'latitude': '40.82771021333198', 'longitude': '-73.87513982136143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784829,2023-09-11T21:02:47.000,2023-09-11T21:04:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1410 MORRIS AVENUE,MORRIS AVENUE,EAST  170 STREET,EAST  171 STREET,EAST  170 STREET,EAST  171 STREET,ADDRESS,BRONX,MORRIS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T21:04:51.000,04 BRONX,2027860002,BRONX,1008835,244689,MOBILE,Unspecified,BRONX,40.838255833785965,-73.91115110501995,"{'latitude': '40.838255833785965', 'longitude': '-73.91115110501995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779050,2023-09-11T21:02:43.000,2023-09-11T21:31:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1069 RHINELANDER AVENUE,RHINELANDER AVENUE,HONE AVENUE,LURTING AVENUE,HONE AVENUE,LURTING AVENUE,ADDRESS,BRONX,RHINELANDER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T21:31:41.000,11 BRONX,2042700033,BRONX,1024195,249371,PHONE,Unspecified,BRONX,40.851050413901504,-73.8556130651902,"{'latitude': '40.851050413901504', 'longitude': '-73.8556130651902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780500,2023-09-11T21:02:25.000,2023-09-11T21:31:27.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,11215,228 4 AVENUE,4 AVENUE,UNION STREET,PRESIDENT STREET,UNION STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,4 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T21:31:31.000,06 BROOKLYN,3004410031,BROOKLYN,988913,186006,MOBILE,Unspecified,BROOKLYN,40.67721903261558,-73.98318885867944,"{'latitude': '40.67721903261558', 'longitude': '-73.98318885867944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780960,2023-09-11T21:02:22.000,2023-09-11T22:47:38.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-11T22:47:42.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
