unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,incident_address,street_name,cross_street_1,cross_street_2,landmark,bbl,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date
58839253,2023-09-17T20:16:39.000,2023-09-17T20:20:08.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11434,LINDEN BOULEVARD,115 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T20:20:14.000,12 QUEENS,QUEENS,1043711,190230,PHONE,Unspecified,QUEENS,40.688614442305095,-73.78559315934456,"{'latitude': '40.688614442305095', 'longitude': '-73.78559315934456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Club/Bar/Restaurant,114-02 GUY R BREWER BOULEVARD,GUY R BREWER BOULEVARD,LINDEN BOULEVARD,115 AVENUE,GUY R BREWER BOULEVARD,4122000052,,,,,,
58837643,2023-09-17T20:16:36.000,2023-09-18T10:14:17.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10027,WEST  131 STREET,WEST  132 STREET,ADDRESS,NEW YORK,,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-17T20:16:36.000,10 MANHATTAN,MANHATTAN,999416,235573,PHONE,Unspecified,MANHATTAN,40.813256211644095,-73.94521146883807,"{'latitude': '40.813256211644095', 'longitude': '-73.94521146883807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,2240 ADAM CLAYTON POWELL BOULEVARD,ADAM CLAYTON POWELL BOULEVARD,WEST 131 STREET,WEST 132 STREET,7 AVENUE,1019370036,,,,,,
58841150,2023-09-17T20:16:28.000,2023-09-17T22:32:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11419,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T22:32:46.000,10 QUEENS,QUEENS,1035375,189299,ONLINE,Unspecified,QUEENS,40.68611114388237,-73.81565840859189,"{'latitude': '40.68611114388237', 'longitude': '-73.81565840859189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,107-18 128 STREET,128 STREET,107 AVENUE,109 AVENUE,128 STREET,4096070015,,,,,,
58838373,2023-09-17T20:16:27.000,2023-09-17T21:51:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10451,EAST  153 STREET,EAST  156 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:51:45.000,04 BRONX,BRONX,1005104,239088,MOBILE,Unspecified,BRONX,40.822892299365904,-73.92465214640484,"{'latitude': '40.822892299365904', 'longitude': '-73.92465214640484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,750 GRAND CONCOURSE,GRAND CONCOURSE,EAST  153 STREET,EAST  156 STREET,GRAND CONCOURSE,2024580026,,,,,,
58839150,2023-09-17T20:16:22.000,2023-09-17T20:37:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11216,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T20:37:09.000,08 BROOKLYN,BROOKLYN,998463,186150,MOBILE,Unspecified,BROOKLYN,40.67760409805561,-73.94875870826627,"{'latitude': '40.67760409805561', 'longitude': '-73.94875870826627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,1311 PACIFIC STREET,PACIFIC STREET,NOSTRAND AVENUE,NEW YORK AVENUE,PACIFIC STREET,3012017501,,,,,,
58838497,2023-09-17T20:15:40.000,2023-09-17T20:44:44.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),11375,67 ROAD,67 DRIVE,ADDRESS,FOREST HILLS,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T20:44:49.000,06 QUEENS,QUEENS,1024594,202967,ONLINE,Unspecified,QUEENS,40.72368224064572,-73.85444952941637,"{'latitude': '40.72368224064572', 'longitude': '-73.85444952941637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,67-26 AUSTIN STREET,AUSTIN STREET,67 ROAD,67 DRIVE,AUSTIN STREET,4031660030,,,,,,
58842737,2023-09-17T20:15:38.000,2023-09-17T22:11:57.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11419,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T22:12:06.000,10 QUEENS,QUEENS,1035256,190307,MOBILE,Unspecified,QUEENS,40.68887855317835,-73.81607985491624,"{'latitude': '40.68887855317835', 'longitude': '-73.81607985491624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,104-34 129 STREET,129 STREET,LIBERTY AVENUE,107 AVENUE,129 STREET,4095820019,,,,,,
58843663,2023-09-17T20:15:09.000,2023-09-17T20:28:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10468,JEROME PARK RESERVOIR PATH,WEST  205 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T20:28:34.000,07 BRONX,BRONX,1014040,259122,ONLINE,Unspecified,BRONX,40.877854037625376,-73.89227638208924,"{'latitude': '40.877854037625376', 'longitude': '-73.89227638208924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3034 GOULDEN AVENUE,GOULDEN AVENUE,JEROME PARK RESERVOIR PATH,WEST  205 STREET,GOULDEN AVENUE,2032510001,,,,,,
58839462,2023-09-17T20:15:03.000,2023-09-17T21:16:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11436,FOCH BOULEVARD,119 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:16:58.000,12 QUEENS,QUEENS,1041499,187088,ONLINE,Unspecified,QUEENS,40.68000497769913,-73.79359594249519,"{'latitude': '40.68000497769913', 'longitude': '-73.79359594249519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,117-11 147 STREET,147 STREET,FOCH BOULEVARD,119 AVENUE,147 STREET,4120220053,,,,,,
58849801,2023-09-17T20:15:02.000,2023-09-26T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,11435,,,ADDRESS,JAMAICA,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-26T00:00:00.000,08 QUEENS,QUEENS,1033265,199832,UNKNOWN,Unspecified,QUEENS,40.71503364248577,-73.82318976369032,"{'latitude': '40.71503364248577', 'longitude': '-73.82318976369032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,81-10 135 STREET,135 STREET,,,,4096630020,,,,,,
58853169,2023-09-17T20:15:01.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,10302,,,ADDRESS,STATEN ISLAND,N/A,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-21T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,945408,172170,UNKNOWN,Unspecified,STATEN ISLAND,40.63915831325759,-74.13995414542103,"{'latitude': '40.63915831325759', 'longitude': '-74.13995414542103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,17 EDGEVIEW LANE,EDGEVIEW LANE,,,,5011160081,,,,,,
58837145,2023-09-17T20:14:57.000,2023-09-17T20:36:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11216,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T20:36:54.000,08 BROOKLYN,BROOKLYN,998463,186150,MOBILE,Unspecified,BROOKLYN,40.67760409805561,-73.94875870826627,"{'latitude': '40.67760409805561', 'longitude': '-73.94875870826627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,1311 PACIFIC STREET,PACIFIC STREET,NOSTRAND AVENUE,NEW YORK AVENUE,PACIFIC STREET,3012017501,,,,,,
58844421,2023-09-17T20:14:49.000,2023-09-17T21:52:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11368,103 STREET,104 STREET,ADDRESS,CORONA,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T21:52:35.000,03 QUEENS,QUEENS,1021657,214290,PHONE,Unspecified,QUEENS,40.75477393588445,-73.86498246590803,"{'latitude': '40.75477393588445', 'longitude': '-73.86498246590803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,103-05 35 AVENUE,35 AVENUE,103 STREET,104 STREET,35 AVENUE,4017440043,,,,,,
58840503,2023-09-17T20:14:36.000,2023-09-17T20:50:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11234,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T20:50:23.000,18 BROOKLYN,BROOKLYN,1006320,166143,ONLINE,Unspecified,BROOKLYN,40.62267315022735,-73.92049780610867,"{'latitude': '40.62267315022735', 'longitude': '-73.92049780610867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,1262 EAST   57 STREET,EAST   57 STREET,AVENUE L,AVENUE M,EAST   57 STREET,,,,,,,
58841444,2023-09-17T20:14:26.000,2023-09-17T20:41:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11368,WESTSIDE AVENUE,SAULTELL AVENUE,ADDRESS,CORONA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T20:41:07.000,04 QUEENS,QUEENS,1025215,208847,MOBILE,Unspecified,QUEENS,40.73981852145768,-73.85217333079666,"{'latitude': '40.73981852145768', 'longitude': '-73.85217333079666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,57-23 VAN DOREN STREET,VAN DOREN STREET,WESTSIDE AVENUE,SAULTELL AVENUE,VAN DOREN STREET,4019670066,,,,,,
58837253,2023-09-17T20:14:22.000,2023-09-17T20:33:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11375,69 AVENUE,70 AVENUE,ADDRESS,FOREST HILLS,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:33:54.000,06 QUEENS,QUEENS,1025753,201362,ONLINE,Unspecified,QUEENS,40.719271547847924,-73.85027806931892,"{'latitude': '40.719271547847924', 'longitude': '-73.85027806931892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,69-01 DARTMOUTH STREET,DARTMOUTH STREET,69 AVENUE,70 AVENUE,DARTMOUTH STREET,4032190001,,,,,,
58844670,2023-09-17T20:14:18.000,2023-09-17T20:39:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10453,WEST BURNSIDE AVENUE,WEST  179 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:40:02.000,05 BRONX,BRONX,1008744,250660,ONLINE,Unspecified,BRONX,40.85464471664494,-73.9114581624336,"{'latitude': '40.85464471664494', 'longitude': '-73.9114581624336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,1995 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST BURNSIDE AVENUE,WEST  179 STREET,UNIVERSITY AVENUE,2032160060,,,,,,
58837236,2023-09-17T20:14:10.000,2023-09-17T20:37:07.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10467,EAST  204 STREET,EAST  205 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T20:37:12.000,07 BRONX,BRONX,1018409,257299,MOBILE,Unspecified,BRONX,40.87283464140425,-73.87648695594841,"{'latitude': '40.87283464140425', 'longitude': '-73.87648695594841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,3165 DECATUR AVENUE,DECATUR AVENUE,EAST  204 STREET,EAST  205 STREET,DECATUR AVENUE,2033490027,,,,,,
58839630,2023-09-17T20:14:04.000,2023-09-24T18:40:37.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10028,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,08 MANHATTAN,MANHATTAN,995622,222249,ONLINE,Unspecified,MANHATTAN,40.776691143963816,-73.95894019286919,"{'latitude': '40.776691143963816', 'longitude': '-73.95894019286919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,108 EAST   81 STREET,EAST   81 STREET,,,,1015090064,,,,,,
58837547,2023-09-17T20:14:02.000,2023-09-19T09:37:19.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11214,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,11 BROOKLYN,BROOKLYN,983997,163781,ONLINE,Unspecified,BROOKLYN,40.61621743767044,-74.00091128713316,"{'latitude': '40.61621743767044', 'longitude': '-74.00091128713316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,7501 16 AVENUE,16 AVENUE,,,,3062250008,,,,,,
58843834,2023-09-17T20:14:02.000,2023-09-19T09:37:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,11214,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,11 BROOKLYN,BROOKLYN,983997,163781,ONLINE,Unspecified,BROOKLYN,40.61621743767044,-74.00091128713316,"{'latitude': '40.61621743767044', 'longitude': '-74.00091128713316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,7501 16 AVENUE,16 AVENUE,,,,3062250008,,,,,,
58838170,2023-09-17T20:14:00.000,2023-09-23T09:09:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,10451,EAST 148 STREET,COURTLANDT AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-23T09:09:00.000,01 BRONX,BRONX,1006433,236529,UNKNOWN,Unspecified,BRONX,40.81586533043566,-73.91985878110543,"{'latitude': '40.81586533043566', 'longitude': '-73.91985878110543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58842637,2023-09-17T20:13:38.000,2023-09-17T20:18:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10468,BEDFORD PARK BOULEVARD WEST,WEST  205 STREET,ADDRESS,BRONX,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T20:18:49.000,07 BRONX,BRONX,1014352,258120,ONLINE,Unspecified,BRONX,40.87510280055998,-73.89115266236567,"{'latitude': '40.87510280055998', 'longitude': '-73.89115266236567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3143 PAUL AVENUE,PAUL AVENUE,BEDFORD PARK BOULEVARD WEST,WEST  205 STREET,PAUL AVENUE,,,,,,,
58843587,2023-09-17T20:13:24.000,2023-09-17T20:37:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11357,162 STREET,166 STREET,ADDRESS,WHITESTONE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T20:37:37.000,07 QUEENS,QUEENS,1039698,227260,ONLINE,Unspecified,QUEENS,40.79027837287375,-73.79975811463366,"{'latitude': '40.79027837287375', 'longitude': '-73.79975811463366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,162-35 12 ROAD,12 ROAD,162 STREET,166 STREET,12 ROAD,4045920115,,,,,,
58842569,2023-09-17T20:13:23.000,2023-09-17T20:37:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11357,162 STREET,166 STREET,ADDRESS,WHITESTONE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T20:37:49.000,07 QUEENS,QUEENS,1039698,227260,MOBILE,Unspecified,QUEENS,40.79027837287375,-73.79975811463366,"{'latitude': '40.79027837287375', 'longitude': '-73.79975811463366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,162-35 12 ROAD,12 ROAD,162 STREET,166 STREET,12 ROAD,4045920115,,,,,,
58842504,2023-09-17T20:13:21.000,2023-09-17T20:22:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10456,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:22:24.000,03 BRONX,BRONX,1010561,243449,PHONE,Unspecified,BRONX,40.8348474210791,-73.90491830085918,"{'latitude': '40.8348474210791', 'longitude': '-73.90491830085918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,WASHINGTON AVENUE,2029010001,,,,,,
