unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,cross_street_2,facility_type,landmark,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_pick_up_location,road_ramp,vehicle_type
58912605,2023-09-24T11:27:31.000,2023-09-24T13:33:43.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11435,109-29 LIVERPOOL STREET,LIVERPOOL STREET,FERNDALE AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T13:33:47.000,12 QUEENS,4119490359,QUEENS,1039906,190657,PHONE,Unspecified,QUEENS,40.68981120095829,-73.79930980263319,"{'latitude': '40.68981120095829', 'longitude': '-73.79930980263319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FERNDALE AVENUE,GLASSBORO AVENUE,GLASSBORO AVENUE,,LIVERPOOL STREET,,,,,,,
58910722,2023-09-24T11:27:22.000,2023-09-24T13:01:22.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11237,298 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,LINDEN STREET,ADDRESS,BROOKLYN,Closed,N/A,2023-09-24T13:01:27.000,04 BROOKLYN,3033380032,BROOKLYN,1008860,194817,ONLINE,Unspecified,BROOKLYN,40.70137020807316,-73.91124337661466,"{'latitude': '40.70137020807316', 'longitude': '-73.91124337661466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDEN STREET,GATES AVENUE,GATES AVENUE,,ST NICHOLAS AVENUE,,,,,,,
58915737,2023-09-24T11:27:07.000,2023-09-24T15:31:33.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11420,133-45 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,133 AVENUE,ADDRESS,SOUTH OZONE PARK,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-24T15:31:36.000,10 QUEENS,4117400014,QUEENS,1034070,184167,PHONE,Unspecified,QUEENS,40.67203243753244,-73.82040177745648,"{'latitude': '40.67203243753244', 'longitude': '-73.82040177745648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",133 AVENUE,135 AVENUE,135 AVENUE,,LEFFERTS BOULEVARD,,,,,,,
58914521,2023-09-24T11:27:04.000,2023-09-25T16:44:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11216,686 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,03 BROOKLYN,3017850020,BROOKLYN,999134,190835,ONLINE,Unspecified,BROOKLYN,40.690462248922586,-73.9463292432521,"{'latitude': '40.690462248922586', 'longitude': '-73.9463292432521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58914671,2023-09-24T11:26:56.000,2023-09-25T13:40:44.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11217,62 ST MARKS AVENUE,ST MARKS AVENUE,5 AVENUE,ADDRESS,BROOKLYN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-25T13:40:49.000,06 BROOKLYN,3009350038,BROOKLYN,991022,187061,ONLINE,Unspecified,BROOKLYN,40.68011340653668,-73.97558438968794,"{'latitude': '40.68011340653668', 'longitude': '-73.97558438968794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,6 AVENUE,,ST MARKS AVENUE,,,,,,,
58914965,2023-09-24T11:26:54.000,2023-09-24T12:18:07.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10040,2 THAYER STREET,THAYER STREET,NAGLE AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T12:18:11.000,12 MANHATTAN,1021740073,MANHATTAN,1004756,253173,MOBILE,Unspecified,MANHATTAN,40.86155230906727,-73.92586644024453,"{'latitude': '40.86155230906727', 'longitude': '-73.92586644024453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NAGLE AVENUE,SHERMAN AVENUE,SHERMAN AVENUE,,THAYER STREET,,,,,,,
58911451,2023-09-24T11:26:49.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,11201,JAY STREET,JAY STREET,JAY STREET,INTERSECTION,BROOKLYN,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-25T02:13:50.000,02 BROOKLYN,,BROOKLYN,987772,191476,ONLINE,Unspecified,BROOKLYN,40.69223346061907,-73.98729955552464,"{'latitude': '40.69223346061907', 'longitude': '-73.98729955552464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAY STREET,WILLOUGHBY STREET,WILLOUGHBY STREET,,,,,,,,,
58913849,2023-09-24T11:26:43.000,2023-09-26T09:23:21.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11225,520 MONTGOMERY STREET,MONTGOMERY STREET,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-26T09:23:25.000,09 BROOKLYN,3013100017,BROOKLYN,998867,181630,ONLINE,Unspecified,BROOKLYN,40.66519705466017,-73.94731199274395,"{'latitude': '40.66519705466017', 'longitude': '-73.94731199274395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK AVENUE,BROOKLYN AVENUE,BROOKLYN AVENUE,,MONTGOMERY STREET,,,,,,,
58914798,2023-09-24T11:26:37.000,2023-09-26T13:58:14.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10011,200 11 AVENUE,11 AVENUE,WEST   23 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-25T06:32:37.000,04 MANHATTAN,1006957506,MANHATTAN,982423,212322,ONLINE,Unspecified,MANHATTAN,40.749451212420595,-74.0065938788997,"{'latitude': '40.749451212420595', 'longitude': '-74.0065938788997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   23 STREET,WEST   24 STREET,WEST   24 STREET,,11 AVENUE,,,,,,,
58911750,2023-09-24T11:26:33.000,2023-09-24T12:20:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232,183 26 STREET,26 STREET,3 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T12:20:34.000,07 BROOKLYN,3006540041,BROOKLYN,984461,179844,MOBILE,Unspecified,BROOKLYN,40.66030694291701,-73.99923949142098,"{'latitude': '40.66030694291701', 'longitude': '-73.99923949142098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,4 AVENUE,4 AVENUE,,26 STREET,,,,,,,
58915479,2023-09-24T11:26:22.000,2023-09-30T07:29:53.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11412,187-46 ILION AVENUE,ILION AVENUE,MAYVILLE STREET,ADDRESS,SAINT ALBANS,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-30T07:29:55.000,12 QUEENS,4104250026,QUEENS,1048552,194536,ONLINE,Unspecified,QUEENS,40.700399526199035,-73.76809626212035,"{'latitude': '40.700399526199035', 'longitude': '-73.76809626212035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MAYVILLE STREET,HANNIBAL STREET,HANNIBAL STREET,,ILION AVENUE,,,,,,,
58916465,2023-09-24T11:26:18.000,2023-09-25T05:59:47.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11206,46 MESEROLE STREET,MESEROLE STREET,SOUTH    4 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-25T05:59:53.000,01 BROOKLYN,3030490027,BROOKLYN,998455,197058,MOBILE,Unspecified,BROOKLYN,40.70754404482192,-73.94876454850694,"{'latitude': '40.70754404482192', 'longitude': '-73.94876454850694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH    4 STREET,LORIMER STREET,LORIMER STREET,,MESEROLE STREET,,,,,,,
58910031,2023-09-24T11:26:11.000,2023-09-24T14:05:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10456,1259 COLLEGE AVENUE,COLLEGE AVENUE,EAST  168 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T14:05:33.000,04 BRONX,2024390059,BRONX,1008458,243229,MOBILE,Unspecified,BRONX,40.834249599792024,-73.91251883161884,"{'latitude': '40.834249599792024', 'longitude': '-73.91251883161884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  168 STREET,EAST  169 STREET,EAST  169 STREET,,COLLEGE AVENUE,,,,,,,
58912406,2023-09-24T11:26:00.000,2023-09-25T10:33:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11414,161-48 84 STREET,84 STREET,161 AVE,ADDRESS,HOWARD BEACH,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-25T10:33:00.000,10 QUEENS,4140390033,QUEENS,1026636,177510,PHONE,Unspecified,QUEENS,40.6537991867292,-73.84724270825944,"{'latitude': '40.6537991867292', 'longitude': '-73.84724270825944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,162 AVE,,,,,,,,,
58914349,2023-09-24T11:25:57.000,2023-09-24T11:49:33.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11220,659 56 STREET,56 STREET,6 AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-24T11:49:39.000,07 BROOKLYN,3008330055,BROOKLYN,981375,172326,MOBILE,Unspecified,BROOKLYN,40.63967120111788,-74.01035917539042,"{'latitude': '40.63967120111788', 'longitude': '-74.01035917539042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 AVENUE,7 AVENUE,7 AVENUE,,56 STREET,,,,,,,
58910265,2023-09-24T11:25:52.000,2023-09-24T11:30:21.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T11:30:24.000,03 BRONX,2029010001,BRONX,1010561,243449,PHONE,Unspecified,BRONX,40.8348474210791,-73.90491830085918,"{'latitude': '40.8348474210791', 'longitude': '-73.90491830085918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  169 STREET,EAST  170 STREET,EAST  170 STREET,,WASHINGTON AVENUE,,,,,,,
58911347,2023-09-24T11:25:48.000,2023-09-25T09:53:49.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11379,60-28 76 STREET,76 STREET,CALDWELL AVENUE,ADDRESS,MIDDLE VILLAGE,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-25T09:53:53.000,05 QUEENS,4028450043,QUEENS,1016370,203112,ONLINE,Unspecified,QUEENS,40.72411391415675,-73.88411881296571,"{'latitude': '40.72411391415675', 'longitude': '-73.88411881296571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CALDWELL AVENUE,60 ROAD,60 ROAD,,76 STREET,,,,,,,
58910611,2023-09-24T11:25:46.000,2023-09-28T08:08:13.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11368,108-28 36 AVENUE,36 AVENUE,108 STREET,ADDRESS,CORONA,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-09-28T08:08:19.000,03 QUEENS,4017520012,QUEENS,1023069,214264,ONLINE,Unspecified,QUEENS,40.75469648623811,-73.85988612501396,"{'latitude': '40.75469648623811', 'longitude': '-73.85988612501396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",108 STREET,109 STREET,109 STREET,,36 AVENUE,,,,,,,
58912232,2023-09-24T11:25:44.000,2023-10-04T10:56:07.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10035,56 EAST  119 STREET,EAST  119 STREET,MADISON AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-04T10:56:15.000,11 MANHATTAN,1017450150,MANHATTAN,1000025,231376,PHONE,Unspecified,MANHATTAN,40.80173554244016,-73.94302126482866,"{'latitude': '40.80173554244016', 'longitude': '-73.94302126482866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON AVENUE,PARK AVENUE,PARK AVENUE,,EAST  119 STREET,,,,,,,
58910671,2023-09-24T11:25:38.000,2023-09-25T12:10:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11226,2910 CLARENDON ROAD,CLARENDON ROAD,EAST   29 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-25T12:11:02.000,17 BROOKLYN,3051950004,BROOKLYN,998261,173612,PHONE,Unspecified,BROOKLYN,40.64319037943648,-73.94951301943465,"{'latitude': '40.64319037943648', 'longitude': '-73.94951301943465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   29 STREET,NOSTRAND AVENUE,NOSTRAND AVENUE,,CLARENDON ROAD,,,,,,,
58915794,2023-09-24T11:25:37.000,2023-09-24T11:39:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T11:39:29.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HICKS STREET,HENRY STREET,HENRY STREET,,UNION STREET,,,,,,,
58910524,2023-09-24T11:25:31.000,2023-09-28T12:43:21.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,11101,52-10 CENTER BOULEVARD,CENTER BOULEVARD,BORDEN AVENUE,ADDRESS,LONG ISLAND CITY,Closed,This request has been referred to Parks Enforcement Patrol and will be monitored in upcoming patrols.,2023-09-28T12:43:26.000,02 QUEENS,4000060001,QUEENS,995269,209572,ONLINE,Unspecified,QUEENS,40.741896475708394,-73.96023551436888,"{'latitude': '40.741896475708394', 'longitude': '-73.96023551436888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BORDEN AVENUE,54 AVENUE,54 AVENUE,,CENTER BOULEVARD,,,,,,,
58912584,2023-09-24T11:25:14.000,2023-09-24T12:53:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,66-73 FOREST AVENUE,FOREST AVENUE,MADISON STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T12:53:44.000,05 QUEENS,4035010005,QUEENS,1011359,196285,ONLINE,Unspecified,QUEENS,40.7053922179636,-73.90222476386185,"{'latitude': '40.7053922179636', 'longitude': '-73.90222476386185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON STREET,PUTNAM AVENUE,PUTNAM AVENUE,,FOREST AVENUE,,,,,,,
58913147,2023-09-24T11:25:14.000,2023-09-27T13:44:19.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11223,1617 WEST    7 STREET,WEST    7 STREET,AVENUE P,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-27T10:49:22.000,11 BROOKLYN,3066250071,BROOKLYN,989642,160570,ONLINE,Unspecified,BROOKLYN,40.607402266834775,-73.98058098237608,"{'latitude': '40.607402266834775', 'longitude': '-73.98058098237608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE P,QUENTIN ROAD,QUENTIN ROAD,,WEST    7 STREET,,,,,,,
58916022,2023-09-24T11:25:13.000,2023-09-24T11:49:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,630 HENDRIX STREET,HENDRIX STREET,DUMONT AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T11:49:49.000,05 BROOKLYN,3040740035,BROOKLYN,1015393,182026,MOBILE,Unspecified,BROOKLYN,40.66624127932151,-73.8877410790108,"{'latitude': '40.66624127932151', 'longitude': '-73.8877410790108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DUMONT AVENUE,LIVONIA AVENUE,LIVONIA AVENUE,,HENDRIX STREET,,,,,,,
58915581,2023-09-24T11:25:11.000,2023-09-28T11:19:52.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10003,262 MERCER STREET,MERCER STREET,WEST    4 STREET,ADDRESS,NEW YORK,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-24T16:56:41.000,02 MANHATTAN,1005460040,MANHATTAN,985653,204848,ONLINE,Unspecified,MANHATTAN,40.72893701440089,-73.9949379506467,"{'latitude': '40.72893701440089', 'longitude': '-73.9949379506467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST    4 STREET,WASHINGTON PLACE,WASHINGTON PLACE,,MERCER STREET,,,,,,,
