unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type
58817467,2023-09-14T13:46:14.000,2023-09-14T15:21:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10128,340 EAST   96 STREET,EAST   96 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   96 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T15:21:51.000,08 MANHATTAN,1015580026,MANHATTAN,999357,224748,ONLINE,Unspecified,MANHATTAN,40.783544642110655,-73.9454489649292,"{'latitude': '40.783544642110655', 'longitude': '-73.9454489649292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812961,2023-09-14T13:46:09.000,2023-09-14T14:52:37.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11220,729 54 STREET,54 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,54 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T14:52:40.000,07 BROOKLYN,3008180068,BROOKLYN,982230,172313,PHONE,Unspecified,BROOKLYN,40.639635755161414,-74.00727844283422,"{'latitude': '40.639635755161414', 'longitude': '-74.00727844283422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814845,2023-09-14T13:46:03.000,2023-09-25T14:44:30.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,10128,46 EAST   91 STREET,EAST   91 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST   91 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-16T06:22:56.000,08 MANHATTAN,1015020052,MANHATTAN,996400,224869,ONLINE,Unspecified,MANHATTAN,40.783881314550705,-73.95612640415986,"{'latitude': '40.783881314550705', 'longitude': '-73.95612640415986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814714,2023-09-14T13:46:00.000,2023-09-18T12:29:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10306,359 ROSS AVENUE,ROSS AVENUE,CLAWSON STREET,HYLAN BOULEVARD,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-18T12:29:00.000,02 STATEN ISLAND,5042260060,STATEN ISLAND,952959,146738,PHONE,Unspecified,STATEN ISLAND,40.569382612985606,-74.11262885681916,"{'latitude': '40.569382612985606', 'longitude': '-74.11262885681916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812276,2023-09-14T13:45:57.000,2023-09-28T08:59:41.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11203,560 WINTHROP STREET,WINTHROP STREET,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,WINTHROP STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-14T13:45:57.000,09 BROOKLYN,3048290005,BROOKLYN,1000476,178880,MOBILE,Unspecified,BROOKLYN,40.65764611074324,-73.9415188581885,"{'latitude': '40.65764611074324', 'longitude': '-73.9415188581885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814344,2023-09-14T13:45:41.000,2023-10-11T15:27:11.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11236,652 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,17 BROOKLYN,3047550071,BROOKLYN,1008563,177166,ONLINE,Unspecified,BROOKLYN,40.652923046103226,-73.91237819098528,"{'latitude': '40.652923046103226', 'longitude': '-73.91237819098528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814340,2023-09-14T13:45:41.000,2023-10-11T15:27:11.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11236,652 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,17 BROOKLYN,3047550071,BROOKLYN,1008563,177166,ONLINE,Unspecified,BROOKLYN,40.652923046103226,-73.91237819098528,"{'latitude': '40.652923046103226', 'longitude': '-73.91237819098528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817050,2023-09-14T13:45:40.000,2023-11-02T13:38:31.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10065,380 EAST   64 STREET,EAST   64 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   64 STREET,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-02T13:38:36.000,08 MANHATTAN,,MANHATTAN,995231,217264,ONLINE,Unspecified,MANHATTAN,40.763009112396944,-73.96036008440444,"{'latitude': '40.763009112396944', 'longitude': '-73.96036008440444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"380 EAST   64 STREET, MANHATTAN (NEW YORK), NY, 10065",,,,,,
58813257,2023-09-14T13:45:38.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11212,396 BRISTOL STREET,BRISTOL STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,16 BROOKLYN,3035870001,BROOKLYN,1009060,180274,PHONE,Unspecified,BROOKLYN,40.661452441395475,-73.91057561549043,"{'latitude': '40.661452441395475', 'longitude': '-73.91057561549043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818912,2023-09-14T13:45:38.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11212,396 BRISTOL STREET,BRISTOL STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,16 BROOKLYN,3035870001,BROOKLYN,1009060,180274,PHONE,Unspecified,BROOKLYN,40.661452441395475,-73.91057561549043,"{'latitude': '40.661452441395475', 'longitude': '-73.91057561549043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818897,2023-09-14T13:45:38.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11212,396 BRISTOL STREET,BRISTOL STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,16 BROOKLYN,3035870001,BROOKLYN,1009060,180274,PHONE,Unspecified,BROOKLYN,40.661452441395475,-73.91057561549043,"{'latitude': '40.661452441395475', 'longitude': '-73.91057561549043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812465,2023-09-14T13:45:02.000,2023-11-09T12:42:48.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10017,809 1 AVENUE,1 AVENUE,EAST   45 STREET,EAST   46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-09T12:42:52.000,06 MANHATTAN,1013387503,MANHATTAN,993049,212898,ONLINE,Unspecified,MANHATTAN,40.75102799791352,-73.968242520548,"{'latitude': '40.75102799791352', 'longitude': '-73.968242520548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"809 1 AVENUE, MANHATTAN (NEW YORK), NY, 10017",,,,,,
58816868,2023-09-14T13:44:46.000,2023-09-27T15:42:24.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Commercial Building,11226,329 CLARKSON AVENUE,CLARKSON AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,CLARKSON AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-14T13:44:46.000,09 BROOKLYN,3048280021,BROOKLYN,998449,178098,MOBILE,Unspecified,BROOKLYN,40.655503174875975,-73.9488261404579,"{'latitude': '40.655503174875975', 'longitude': '-73.9488261404579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818523,2023-09-14T13:44:43.000,2023-09-14T13:54:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10025,737 WEST END AVENUE,WEST END AVENUE,WEST   96 STREET,WEST   97 STREET,WEST   96 STREET,WEST   97 STREET,ADDRESS,NEW YORK,WEST END AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T13:54:50.000,07 MANHATTAN,1018870015,MANHATTAN,991686,229048,MOBILE,Unspecified,MANHATTAN,40.7953567698675,-73.97314400926834,"{'latitude': '40.7953567698675', 'longitude': '-73.97314400926834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815146,2023-09-14T13:44:35.000,2023-09-14T13:53:02.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10003,65 IRVING PLACE,IRVING PLACE,EAST   18 STREET,EAST   19 STREET,EAST   18 STREET,EAST   19 STREET,ADDRESS,NEW YORK,IRVING PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T13:53:04.000,05 MANHATTAN,1008740016,MANHATTAN,987878,207624,MOBILE,Unspecified,MANHATTAN,40.73655581963136,-73.98690861365435,"{'latitude': '40.73655581963136', 'longitude': '-73.98690861365435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818179,2023-09-14T13:44:25.000,2023-11-02T13:39:25.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10010,357 1 AVENUE,1 AVENUE,EAST   20 STREET,EAST   21 STREET,EAST   20 STREET,EAST   21 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-02T13:39:33.000,06 MANHATTAN,1009267501,MANHATTAN,989943,207210,ONLINE,Unspecified,MANHATTAN,40.73541840373473,-73.97945755494818,"{'latitude': '40.73541840373473', 'longitude': '-73.97945755494818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"357 1 AVENUE, MANHATTAN (NEW YORK), NY, 10010",,,,,,
58819458,2023-09-14T13:44:20.000,2023-09-14T15:07:35.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11228,1330 78 STREET,78 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,78 STREET,Unspecified,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T13:44:29.000,10 BROOKLYN,3062560020,BROOKLYN,981912,164464,ONLINE,Unspecified,BROOKLYN,40.61809182617808,-74.00842153813772,"{'latitude': '40.61809182617808', 'longitude': '-74.00842153813772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817576,2023-09-14T13:44:00.000,2023-09-18T08:34:00.000,DOT,Department of Transportation,Street Light Condition,Lamppost Damaged,,11249,420 KENT AVENUE,KENT AVENUE,8 ST S,BROADWAY,KENT AVENUE,SOUTH 9 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T08:34:00.000,01 BROOKLYN,3021340056,BROOKLYN,992989,197656,UNKNOWN,Unspecified,BROOKLYN,40.70919250004041,-73.96847886888783,"{'latitude': '40.70919250004041', 'longitude': '-73.96847886888783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811223,2023-09-14T13:43:54.000,2023-09-14T13:43:54.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,10472,1036 UNDERHILL AVENUE,UNDERHILL AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,ADDRESS,BRONX,UNDERHILL AVENUE,Closed,The addressed submitted in your service request was not found. Please check the address and submit a new Service Request to 311 with the correct address.,2023-09-14T13:43:54.000,09 BRONX,2037320026,BRONX,1022589,240703,PHONE,Unspecified,BRONX,40.82726642371838,-73.86146772288245,"{'latitude': '40.82726642371838', 'longitude': '-73.86146772288245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814759,2023-09-14T13:43:47.000,2023-11-14T12:16:50.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,646 1 AVENUE,1 AVENUE,EAST   37 STREET,QUEENS MIDTOWN TUNNEL,EAST   37 STREET,QUEENS MIDTOWN TUNNEL,ADDRESS,NEW YORK,1 AVENUE,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-14T12:16:54.000,06 MANHATTAN,,MANHATTAN,992004,210999,ONLINE,Unspecified,MANHATTAN,40.74581669926983,-73.97201633908784,"{'latitude': '40.74581669926983', 'longitude': '-73.97201633908784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"646 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016",,,,,,
58811808,2023-09-14T13:43:46.000,2023-09-14T16:23:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,888 NEW YORK AVENUE,NEW YORK AVENUE,MARTENSE STREET,CHURCH AVENUE,MARTENSE STREET,CHURCH AVENUE,ADDRESS,BROOKLYN,NEW YORK AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T16:24:02.000,17 BROOKLYN,3048690069,BROOKLYN,999019,176737,PHONE,Unspecified,BROOKLYN,40.65176659525848,-73.94677481472183,"{'latitude': '40.65176659525848', 'longitude': '-73.94677481472183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816941,2023-09-14T13:43:44.000,2023-10-06T11:25:41.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,11233,842 HALSEY STREET,HALSEY STREET,HOWARD AVENUE,SARATOGA AVENUE,HOWARD AVENUE,SARATOGA AVENUE,ADDRESS,BROOKLYN,HALSEY STREET,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-06T11:25:47.000,03 BROOKLYN,3014940001,BROOKLYN,1006412,188930,MOBILE,Saratoga Park,BROOKLYN,40.68521823120146,-73.92009151697178,"{'latitude': '40.68521823120146', 'longitude': '-73.92009151697178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814525,2023-09-14T13:43:36.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Source/Protection,Mobile Food Vendor,11214,2009 86 STREET,86 STREET,20 AVENUE,BAY   25 STREET,20 AVENUE,BAY   25 STREET,ADDRESS,BROOKLYN,86 STREET,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-15T09:40:22.000,11 BROOKLYN,3063460005,BROOKLYN,984816,159492,ONLINE,Unspecified,BROOKLYN,40.60444499938555,-73.9979616696885,"{'latitude': '40.60444499938555', 'longitude': '-73.9979616696885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813903,2023-09-14T13:43:35.000,2023-09-25T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11249,212 BERRY STREET,BERRY STREET,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-09-26T06:31:53.000,01 BROOKLYN,3023580018,BROOKLYN,994858,200177,UNKNOWN,Unspecified,BROOKLYN,40.71611000052001,-73.96173350888414,"{'latitude': '40.71611000052001', 'longitude': '-73.96173350888414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,2023-10-14T13:43:35.000,,,,,
58813915,2023-09-14T13:43:25.000,2023-09-14T15:07:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,33-29 58 STREET,58 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,WOODSIDE,58 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T15:07:08.000,02 QUEENS,4011820029,QUEENS,1011099,213607,ONLINE,Unspecified,QUEENS,40.75293763857064,-73.90309340103826,"{'latitude': '40.75293763857064', 'longitude': '-73.90309340103826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818838,2023-09-14T13:43:16.000,2023-09-25T20:29:50.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10472,2028 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,09 BRONX,2038030019,BRONX,1024035,242322,PHONE,Unspecified,BRONX,40.83170371429588,-73.85623322486842,"{'latitude': '40.83170371429588', 'longitude': '-73.85623322486842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
