unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58894086,2023-09-22T18:42:31.000,2023-10-02T12:24:23.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11226,341 LENOX ROAD,LENOX ROAD,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,LENOX ROAD,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-22T18:42:31.000,17 BROOKLYN,3048370075,BROOKLYN,998617,177649,PHONE,Unspecified,BROOKLYN,40.654270497278326,-73.94822161726887,"{'latitude': '40.654270497278326', 'longitude': '-73.94822161726887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892179,2023-09-22T18:42:26.000,2023-09-22T19:23:34.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11214,65 BAY   19 STREET,BAY   19 STREET,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,BAY   19 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T19:23:38.000,11 BROOKLYN,3063700023,BROOKLYN,983372,159916,ONLINE,Unspecified,BROOKLYN,40.60560876747508,-74.0031619880033,"{'latitude': '40.60560876747508', 'longitude': '-74.0031619880033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894112,2023-09-22T18:42:23.000,2023-09-22T18:42:23.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,11208,49 SHERIDAN AVENUE,SHERIDAN AVENUE,ATLANTIC AVENUE,MC KINLEY AVENUE,ATLANTIC AVENUE,MC KINLEY AVENUE,ADDRESS,BROOKLYN,SHERIDAN AVENUE,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-22T18:42:23.000,05 BROOKLYN,3041740018,BROOKLYN,1020924,187576,ONLINE,Unspecified,BROOKLYN,40.68145358150884,-73.86777371294191,"{'latitude': '40.68145358150884', 'longitude': '-73.86777371294191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58896266,2023-09-22T18:42:23.000,2023-09-22T18:59:50.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10474,518 BRYANT AVENUE,BRYANT AVENUE,OAK POINT AVENUE,RANDALL AVENUE,OAK POINT AVENUE,RANDALL AVENUE,ADDRESS,BRONX,BRYANT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T18:59:55.000,02 BRONX,2027690080,BRONX,1016199,234767,ONLINE,Unspecified,BRONX,40.81099921464399,-73.8845852687253,"{'latitude': '40.81099921464399', 'longitude': '-73.8845852687253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892332,2023-09-22T18:42:18.000,2023-09-22T19:24:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1398 GRAND CONCOURSE,GRAND CONCOURSE,ELLIOT PLACE,EAST  170 STREET,ELLIOT PLACE,EAST  170 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:24:50.000,04 BRONX,2028310048,BRONX,1008079,244798,ONLINE,Unspecified,BRONX,40.83855707927812,-73.91388286014495,"{'latitude': '40.83855707927812', 'longitude': '-73.91388286014495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900593,2023-09-22T18:42:03.000,2023-09-22T19:20:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,243 MULBERRY STREET,MULBERRY STREET,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,MULBERRY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:20:55.000,02 MANHATTAN,1004950029,MANHATTAN,985383,202638,MOBILE,Unspecified,MANHATTAN,40.7228711403061,-73.99591248759855,"{'latitude': '40.7228711403061', 'longitude': '-73.99591248759855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900049,2023-09-22T18:42:01.000,2023-09-23T11:06:43.000,DSNY,Department of Sanitation,Obstruction,Cone,Sidewalk,11411,114-39 211 STREET,211 STREET,MURDOCK AVENUE,115 AVENUE,MURDOCK AVENUE,115 AVENUE,ADDRESS,CAMBRIA HEIGHTS,211 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T11:06:49.000,13 QUEENS,4110300054,QUEENS,1055304,195099,PHONE,Unspecified,QUEENS,40.7018931838427,-73.74373951615854,"{'latitude': '40.7018931838427', 'longitude': '-73.74373951615854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893231,2023-09-22T18:41:44.000,2023-09-22T19:26:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10463,30 VAN CORLEAR PLACE,VAN CORLEAR PLACE,FORT CHARLES PLACE,WEST  227 STREET,FORT CHARLES PLACE,WEST  227 STREET,ADDRESS,BRONX,VAN CORLEAR PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T19:26:45.000,08 BRONX,1022150392,BRONX,1008848,258589,MOBILE,Unspecified,BRONX,40.87640711561318,-73.91105311590864,"{'latitude': '40.87640711561318', 'longitude': '-73.91105311590864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901594,2023-09-22T18:41:39.000,2023-09-22T20:07:19.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10465,904 QUINCY AVENUE,QUINCY AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,ADDRESS,BRONX,QUINCY AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-22T20:07:24.000,10 BRONX,2055330113,BRONX,1031852,241241,PHONE,Unspecified,BRONX,40.828698012303114,-73.82799350984783,"{'latitude': '40.828698012303114', 'longitude': '-73.82799350984783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900337,2023-09-22T18:41:25.000,2023-09-22T19:52:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,144-03 97 AVENUE,97 AVENUE,LIVERPOOL STREET,WALTHAM STREET,LIVERPOOL STREET,WALTHAM STREET,ADDRESS,JAMAICA,97 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T19:52:19.000,12 QUEENS,4100250027,QUEENS,1037692,193162,PHONE,Unspecified,QUEENS,40.69670047549984,-73.80727337455077,"{'latitude': '40.69670047549984', 'longitude': '-73.80727337455077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897469,2023-09-22T18:41:15.000,2023-09-22T18:54:42.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,10035,206 EAST  119 STREET,EAST  119 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST  119 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T18:54:48.000,11 MANHATTAN,1017830043,MANHATTAN,1001372,230635,MOBILE,Unspecified,MANHATTAN,40.799699192982644,-73.93815784015042,"{'latitude': '40.799699192982644', 'longitude': '-73.93815784015042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897721,2023-09-22T18:41:06.000,2023-09-22T18:56:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11418,91-67 111 STREET,111 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,RICHMOND HILL,111 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T18:56:20.000,09 QUEENS,,QUEENS,1029929,191813,ONLINE,Unspecified,QUEENS,40.69304126482527,-73.83527797505582,"{'latitude': '40.69304126482527', 'longitude': '-73.83527797505582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894548,2023-09-22T18:41:00.000,2023-09-23T05:00:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11223,2094 EAST    4 STREET,EAST    4 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-23T05:00:00.000,15 BROOKLYN,3071060083,BROOKLYN,993118,157534,PHONE,Unspecified,BROOKLYN,40.59906626838316,-73.96806632957093,"{'latitude': '40.59906626838316', 'longitude': '-73.96806632957093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58891746,2023-09-22T18:41:00.000,2023-09-22T19:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10001,113 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-22T19:00:00.000,04 MANHATTAN,1008010030,MANHATTAN,986319,210509,ONLINE,Unspecified,MANHATTAN,40.74447492942411,-73.99253326960856,"{'latitude': '40.74447492942411', 'longitude': '-73.99253326960856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58891776,2023-09-22T18:41:00.000,2023-09-23T09:40:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11694,158 BEACH  128 STREET,BEACH  128 STREET,OCEAN PROM,ROCKAWAY BEACH BLVD,,,ADDRESS,FAR ROCKAWAY,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-23T09:40:00.000,14 QUEENS,4162370080,QUEENS,1026861,148935,ONLINE,Unspecified,QUEENS,40.57536576292009,-73.84661214888231,"{'latitude': '40.57536576292009', 'longitude': '-73.84661214888231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897108,2023-09-22T18:40:56.000,2023-09-22T19:22:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11238,205 GATES AVENUE,GATES AVENUE,IRVING PLACE,CLASSON AVENUE,IRVING PLACE,CLASSON AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-22T19:22:43.000,02 BROOKLYN,3019720029,BROOKLYN,995504,188919,MOBILE,Unspecified,BROOKLYN,40.685208629335364,-73.9594219905268,"{'latitude': '40.685208629335364', 'longitude': '-73.9594219905268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892319,2023-09-22T18:40:24.000,2023-09-22T19:10:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:10:58.000,12 BROOKLYN,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,40.64468636458384,-73.9975604560498,"{'latitude': '40.64468636458384', 'longitude': '-73.9975604560498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58899183,2023-09-22T18:40:22.000,2023-09-22T19:10:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:10:28.000,12 BROOKLYN,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,40.64468636458384,-73.9975604560498,"{'latitude': '40.64468636458384', 'longitude': '-73.9975604560498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893950,2023-09-22T18:39:58.000,2023-09-25T10:18:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11216,ROGERS AVENUE,ROGERS AVENUE,LINCOLN PLACE,ST JOHNS PLACE,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-09-25T10:18:00.000,08 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,N/A,,,,,
58893524,2023-09-22T18:39:58.000,2023-09-22T18:52:35.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,20 ORCHARD STREET,ORCHARD STREET,CANAL STREET,HESTER STREET,CANAL STREET,HESTER STREET,ADDRESS,NEW YORK,ORCHARD STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T18:52:40.000,03 MANHATTAN,1002980004,MANHATTAN,986570,199908,ONLINE,Unspecified,MANHATTAN,40.715377715404685,-73.99163110093102,"{'latitude': '40.715377715404685', 'longitude': '-73.99163110093102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894928,2023-09-22T18:39:37.000,2023-09-22T19:08:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,1040 EAST  217 STREET,EAST  217 STREET,PAULDING AVENUE,LACONIA AVENUE,PAULDING AVENUE,LACONIA AVENUE,ADDRESS,BRONX,EAST  217 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T19:08:35.000,12 BRONX,2046990050,BRONX,1024543,259628,ONLINE,Unspecified,BRONX,40.8792011486289,-73.85429350155603,"{'latitude': '40.8792011486289', 'longitude': '-73.85429350155603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900164,2023-09-22T18:39:30.000,2023-09-22T19:11:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11212,159 EAST   91 STREET,EAST   91 STREET,RUTLAND ROAD,WINTHROP STREET,RUTLAND ROAD,WINTHROP STREET,ADDRESS,BROOKLYN,EAST   91 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T19:11:13.000,17 BROOKLYN,3046100062,BROOKLYN,1004406,179968,MOBILE,Unspecified,BROOKLYN,40.66062435671752,-73.92735125300926,"{'latitude': '40.66062435671752', 'longitude': '-73.92735125300926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894978,2023-09-22T18:38:50.000,2023-09-22T19:14:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,107-38 159 STREET,159 STREET,107 AVENUE,108 AVENUE,107 AVENUE,108 AVENUE,ADDRESS,JAMAICA,159 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T19:14:53.000,12 QUEENS,4101250033,QUEENS,1041234,192905,ONLINE,Unspecified,QUEENS,40.695972973618375,-73.79450216305685,"{'latitude': '40.695972973618375', 'longitude': '-73.79450216305685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900241,2023-09-22T18:38:40.000,2023-09-22T19:11:54.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11230,1265 EAST   19 STREET,EAST   19 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T19:11:58.000,14 BROOKLYN,3067390019,BROOKLYN,996340,165018,ONLINE,Unspecified,BROOKLYN,40.61960450056749,-73.95645051004804,"{'latitude': '40.61960450056749', 'longitude': '-73.95645051004804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58896432,2023-09-22T18:38:38.000,2023-09-22T22:03:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,452 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,HARMAN STREET,GREENE AVENUE,HARMAN STREET,GREENE AVENUE,ADDRESS,BROOKLYN,KNICKERBOCKER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T22:03:39.000,04 BROOKLYN,3032880001,BROOKLYN,1006754,193979,MOBILE,Unspecified,BROOKLYN,40.69907570132193,-73.91884151752559,"{'latitude': '40.69907570132193', 'longitude': '-73.91884151752559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58899269,2023-09-22T18:38:31.000,2023-09-22T20:15:55.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,112-01 LIBERTY AVENUE,LIBERTY AVENUE,112 STREET,113 STREET,112 STREET,113 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T20:15:59.000,10 QUEENS,4095170032,QUEENS,1031353,188933,ONLINE,Unspecified,QUEENS,40.68512887735199,-73.83016306882955,"{'latitude': '40.68512887735199', 'longitude': '-73.83016306882955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58896740,2023-09-22T18:38:18.000,2023-09-22T20:25:41.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10453,146 EAST  176 STREET,EAST  176 STREET,MORRIS AVENUE,GRAND CONCOURSE,MORRIS AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,EAST  176 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T20:25:47.000,05 BRONX,2028260082,BRONX,1009696,248205,ONLINE,Unspecified,BRONX,40.84790378077061,-73.9080261571266,"{'latitude': '40.84790378077061', 'longitude': '-73.9080261571266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
